"rbd";"id_subdimension";"agno";"id_indicador";"id_dimension";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"codigo_bbdd";"fecha_bbdd";"grado"
25882;412;2025;4;41;;;;43;;57;v12025;20260423;2m
25882;421;2025;4;42;;;;9;52;39;v12025;20260423;2m
25882;422;2025;4;42;;;;42;;58;v12025;20260423;2m
25882;431;2025;4;43;;;;8;59;33;v12025;20260423;2m
25882;432;2025;4;43;;;;19;;81;v12025;20260423;2m
25885;111;2025;1;11;;;;7;22;70;v12025;20260423;2m
25885;112;2025;1;11;;;;9;28;63;v12025;20260423;2m
25885;121;2025;1;12;;;;30;61;9;v12025;20260423;2m
25885;122;2025;1;12;;;;52;;48;v12025;20260423;2m
25885;211;2025;2;21;;;;22;60;18;v12025;20260423;2m
25885;212;2025;2;21;;;;10;34;55;v12025;20260423;2m
25885;221;2025;2;22;;;;28;57;15;v12025;20260423;2m
25885;222;2025;2;22;;;;36;;64;v12025;20260423;2m
25885;231;2025;2;23;;;;6;51;43;v12025;20260423;2m
25885;232;2025;2;23;;;;78;;22;v12025;20260423;2m
25885;311;2025;3;31;;;;85;4;10;v12025;20260423;2m
25885;312;2025;3;31;;;;66;15;19;v12025;20260423;2m
25885;321;2025;3;32;;;;15;27;58;v12025;20260423;2m
25885;322;2025;3;32;;;;7;37;55;v12025;20260423;2m
25885;323;2025;3;32;;;;22;22;55;v12025;20260423;2m
25885;331;2025;3;33;;;;24;45;31;v12025;20260423;2m
25885;411;2025;4;41;;;;21;28;51;v12025;20260423;2m
25885;412;2025;4;41;;;;57;;43;v12025;20260423;2m
25885;421;2025;4;42;;;;4;52;43;v12025;20260423;2m
25885;422;2025;4;42;;;;75;;25;v12025;20260423;2m
25885;431;2025;4;43;;;;9;66;25;v12025;20260423;2m
25885;432;2025;4;43;;;;27;;73;v12025;20260423;2m
25894;111;2025;1;11;;;;26;34;39;v12025;20260423;2m
25894;112;2025;1;11;;;;16;55;29;v12025;20260423;2m
25894;121;2025;1;12;;;;32;61;8;v12025;20260423;2m
25894;122;2025;1;12;;;;66;;34;v12025;20260423;2m
25894;211;2025;2;21;;;;32;61;8;v12025;20260423;2m
25894;212;2025;2;21;;;;16;53;32;v12025;20260423;2m
25894;221;2025;2;22;;;;66;32;3;v12025;20260423;2m
25894;222;2025;2;22;;;;71;;29;v12025;20260423;2m
25894;231;2025;2;23;;;;8;47;45;v12025;20260423;2m
25894;232;2025;2;23;;;;89;;11;v12025;20260423;2m
25894;311;2025;3;31;;;;79;3;18;v12025;20260423;2m
25894;312;2025;3;31;;;;76;14;11;v12025;20260423;2m
25894;321;2025;3;32;;;;39;29;32;v12025;20260423;2m
25894;322;2025;3;32;;;;16;42;42;v12025;20260423;2m
25894;323;2025;3;32;;;;45;32;24;v12025;20260423;2m
25894;331;2025;3;33;;;;24;58;18;v12025;20260423;2m
25894;411;2025;4;41;;;;28;33;39;v12025;20260423;2m
25894;412;2025;4;41;;;;63;;37;v12025;20260423;2m
25894;421;2025;4;42;;;;0;71;29;v12025;20260423;2m
25894;422;2025;4;42;;;;71;;29;v12025;20260423;2m
25894;431;2025;4;43;;;;3;69;28;v12025;20260423;2m
25894;432;2025;4;43;;;;22;;78;v12025;20260423;2m
25895;111;2025;1;11;;;;17;39;43;v12025;20260423;2m
25895;112;2025;1;11;;;;21;43;36;v12025;20260423;2m
25895;121;2025;1;12;;;;41;51;8;v12025;20260423;2m
25895;122;2025;1;12;;;;67;;33;v12025;20260423;2m
25895;211;2025;2;21;;;;31;59;11;v12025;20260423;2m
25895;212;2025;2;21;;;;19;48;33;v12025;20260423;2m
25895;221;2025;2;22;;;;52;45;3;v12025;20260423;2m
25895;222;2025;2;22;;;;65;;35;v12025;20260423;2m
25895;231;2025;2;23;;;;23;52;25;v12025;20260423;2m
25895;232;2025;2;23;;;;81;;19;v12025;20260423;2m
25895;311;2025;3;31;;;;88;7;5;v12025;20260423;2m
25895;312;2025;3;31;;;;63;16;21;v12025;20260423;2m
25895;321;2025;3;32;;;;50;34;16;v12025;20260423;2m
25895;322;2025;3;32;;;;22;46;32;v12025;20260423;2m
25895;323;2025;3;32;;;;45;21;34;v12025;20260423;2m
25895;331;2025;3;33;;;;29;58;13;v12025;20260423;2m
25895;411;2025;4;41;;;;16;44;40;v12025;20260423;2m
25895;412;2025;4;41;;;;41;;59;v12025;20260423;2m
25895;421;2025;4;42;;;;7;57;37;v12025;20260423;2m
25895;422;2025;4;42;;;;61;;39;v12025;20260423;2m
25895;431;2025;4;43;;;;9;72;19;v12025;20260423;2m
25895;432;2025;4;43;;;;18;;82;v12025;20260423;2m
25899;111;2025;1;11;;;;21;51;28;v12025;20260423;2m
25899;112;2025;1;11;;;;14;53;33;v12025;20260423;2m
25899;121;2025;1;12;;;;41;53;6;v12025;20260423;2m
25899;122;2025;1;12;;;;72;;28;v12025;20260423;2m
25899;211;2025;2;21;;;;38;52;10;v12025;20260423;2m
25899;212;2025;2;21;;;;18;53;29;v12025;20260423;2m
25899;221;2025;2;22;;;;60;34;6;v12025;20260423;2m
25899;222;2025;2;22;;;;76;;24;v12025;20260423;2m
25899;231;2025;2;23;;;;29;53;18;v12025;20260423;2m
25899;232;2025;2;23;;;;81;;19;v12025;20260423;2m
25899;311;2025;3;31;;;;88;3;9;v12025;20260423;2m
25899;312;2025;3;31;;;;71;14;15;v12025;20260423;2m
25899;321;2025;3;32;;;;69;17;14;v12025;20260423;2m
25899;322;2025;3;32;;;;48;35;16;v12025;20260423;2m
25899;323;2025;3;32;;;;66;16;18;v12025;20260423;2m
25899;331;2025;3;33;;;;44;43;14;v12025;20260423;2m
25899;411;2025;4;41;;;;22;51;27;v12025;20260423;2m
25899;412;2025;4;41;;;;47;;53;v12025;20260423;2m
25899;421;2025;4;42;;;;23;55;22;v12025;20260423;2m
25899;422;2025;4;42;;;;65;;35;v12025;20260423;2m
25899;431;2025;4;43;;;;14;62;24;v12025;20260423;2m
25899;432;2025;4;43;;;;51;;49;v12025;20260423;2m
25916;111;2025;1;11;;;;33;42;25;v12025;20260423;2m
25916;112;2025;1;11;;;;23;44;33;v12025;20260423;2m
25916;121;2025;1;12;;;;46;46;8;v12025;20260423;2m
25916;122;2025;1;12;;;;81;;19;v12025;20260423;2m
25916;211;2025;2;21;;;;42;42;15;v12025;20260423;2m
25916;212;2025;2;21;;;;33;31;37;v12025;20260423;2m
25916;221;2025;2;22;;;;71;25;4;v12025;20260423;2m
25916;222;2025;2;22;;;;77;;23;v12025;20260423;2m
25916;231;2025;2;23;;;;31;50;19;v12025;20260423;2m
25916;232;2025;2;23;;;;83;;17;v12025;20260423;2m
25916;311;2025;3;31;;;;81;12;8;v12025;20260423;2m
25916;312;2025;3;31;;;;75;13;12;v12025;20260423;2m
25916;321;2025;3;32;;;;60;27;13;v12025;20260423;2m
25916;322;2025;3;32;;;;29;50;21;v12025;20260423;2m
25916;323;2025;3;32;;;;56;17;27;v12025;20260423;2m
25916;331;2025;3;33;;;;63;33;4;v12025;20260423;2m
25916;411;2025;4;41;;;;29;37;35;v12025;20260423;2m
25916;412;2025;4;41;;;;63;;37;v12025;20260423;2m
25916;421;2025;4;42;;;;6;56;38;v12025;20260423;2m
25916;422;2025;4;42;;;;75;;25;v12025;20260423;2m
25916;431;2025;4;43;;;;15;67;17;v12025;20260423;2m
25916;432;2025;4;43;;;;44;;56;v12025;20260423;2m
25919;111;2025;1;11;;;;17;46;37;v12025;20260423;2m
25919;112;2025;1;11;;;;26;37;37;v12025;20260423;2m
25919;121;2025;1;12;;;;57;29;14;v12025;20260423;2m
25919;122;2025;1;12;;;;89;;11;v12025;20260423;2m
25919;211;2025;2;21;;;;26;56;18;v12025;20260423;2m
25919;212;2025;2;21;;;;24;59;18;v12025;20260423;2m
25919;221;2025;2;22;;;;35;65;0;v12025;20260423;2m
25919;222;2025;2;22;;;;88;;12;v12025;20260423;2m
25919;231;2025;2;23;;;;23;54;23;v12025;20260423;2m
25919;232;2025;2;23;;;;74;;26;v12025;20260423;2m
25919;311;2025;3;31;;;;97;3;0;v12025;20260423;2m
25919;312;2025;3;31;;;;80;11;9;v12025;20260423;2m
25919;321;2025;3;32;;;;57;23;20;v12025;20260423;2m
25919;322;2025;3;32;;;;17;40;43;v12025;20260423;2m
25919;323;2025;3;32;;;;60;23;17;v12025;20260423;2m
25919;331;2025;3;33;;;;37;51;11;v12025;20260423;2m
25919;411;2025;4;41;;;;23;37;40;v12025;20260423;2m
25919;412;2025;4;41;;;;69;;31;v12025;20260423;2m
25919;421;2025;4;42;;;;20;40;40;v12025;20260423;2m
25919;422;2025;4;42;;;;89;;11;v12025;20260423;2m
25919;431;2025;4;43;;;;17;51;31;v12025;20260423;2m
25919;432;2025;4;43;;;;54;;46;v12025;20260423;2m
25921;111;2025;1;11;;;;12;35;53;v12025;20260423;2m
25921;112;2025;1;11;;;;35;26;38;v12025;20260423;2m
25921;121;2025;1;12;;;;32;53;15;v12025;20260423;2m
25921;122;2025;1;12;;;;70;;30;v12025;20260423;2m
25921;211;2025;2;21;;;;44;47;9;v12025;20260423;2m
25921;212;2025;2;21;;;;24;38;38;v12025;20260423;2m
25921;221;2025;2;22;;;;65;29;6;v12025;20260423;2m
25921;222;2025;2;22;;;;58;;42;v12025;20260423;2m
25921;231;2025;2;23;;;;15;58;27;v12025;20260423;2m
25921;232;2025;2;23;;;;79;;21;v12025;20260423;2m
25921;311;2025;3;31;;;;70;3;27;v12025;20260423;2m
25921;312;2025;3;31;;;;55;18;27;v12025;20260423;2m
25921;321;2025;3;32;;;;59;18;24;v12025;20260423;2m
25921;322;2025;3;32;;;;18;53;29;v12025;20260423;2m
25921;323;2025;3;32;;;;38;29;32;v12025;20260423;2m
25921;331;2025;3;33;;;;45;42;12;v12025;20260423;2m
25921;411;2025;4;41;;;;15;48;36;v12025;20260423;2m
25921;412;2025;4;41;;;;64;;36;v12025;20260423;2m
25921;421;2025;4;42;;;;15;44;41;v12025;20260423;2m
25921;422;2025;4;42;;;;79;;21;v12025;20260423;2m
25921;431;2025;4;43;;;;9;76;15;v12025;20260423;2m
25921;432;2025;4;43;;;;50;;50;v12025;20260423;2m
25922;111;2025;1;11;;;;6;28;66;v12025;20260423;2m
25922;112;2025;1;11;;;;13;39;49;v12025;20260423;2m
25922;121;2025;1;12;;;;21;56;23;v12025;20260423;2m
25922;122;2025;1;12;;;;53;;48;v12025;20260423;2m
25922;211;2025;2;21;;;;21;41;38;v12025;20260423;2m
25922;212;2025;2;21;;;;13;35;53;v12025;20260423;2m
25922;221;2025;2;22;;;;29;58;14;v12025;20260423;2m
25922;222;2025;2;22;;;;46;;54;v12025;20260423;2m
25922;231;2025;2;23;;;;20;35;45;v12025;20260423;2m
25922;232;2025;2;23;;;;63;;38;v12025;20260423;2m
25922;311;2025;3;31;;;;78;8;14;v12025;20260423;2m
25922;312;2025;3;31;;;;73;9;18;v12025;20260423;2m
25922;321;2025;3;32;;;;31;29;40;v12025;20260423;2m
25922;322;2025;3;32;;;;20;36;44;v12025;20260423;2m
25922;323;2025;3;32;;;;41;20;39;v12025;20260423;2m
25922;331;2025;3;33;;;;19;43;38;v12025;20260423;2m
25922;411;2025;4;41;;;;15;37;48;v12025;20260423;2m
25922;412;2025;4;41;;;;49;;51;v12025;20260423;2m
25922;421;2025;4;42;;;;9;39;52;v12025;20260423;2m
25922;422;2025;4;42;;;;62;;38;v12025;20260423;2m
25922;431;2025;4;43;;;;10;55;35;v12025;20260423;2m
25922;432;2025;4;43;;;;22;;78;v12025;20260423;2m
25926;111;2025;1;11;;;;31;36;32;v12025;20260423;2m
25926;112;2025;1;11;;;;20;39;41;v12025;20260423;2m
25926;121;2025;1;12;;;;46;46;7;v12025;20260423;2m
25926;122;2025;1;12;;;;83;;17;v12025;20260423;2m
25926;211;2025;2;21;;;;56;37;7;v12025;20260423;2m
25926;212;2025;2;21;;;;19;46;36;v12025;20260423;2m
25926;221;2025;2;22;;;;77;21;3;v12025;20260423;2m
25926;222;2025;2;22;;;;70;;30;v12025;20260423;2m
25926;231;2025;2;23;;;;26;50;24;v12025;20260423;2m
25926;232;2025;2;23;;;;80;;20;v12025;20260423;2m
25926;311;2025;3;31;;;;93;3;4;v12025;20260423;2m
25926;312;2025;3;31;;;;73;10;17;v12025;20260423;2m
25926;321;2025;3;32;;;;55;31;15;v12025;20260423;2m
25926;322;2025;3;32;;;;36;37;27;v12025;20260423;2m
25926;323;2025;3;32;;;;58;20;21;v12025;20260423;2m
25926;331;2025;3;33;;;;60;38;3;v12025;20260423;2m
25926;411;2025;4;41;;;;24;37;39;v12025;20260423;2m
25926;412;2025;4;41;;;;61;;39;v12025;20260423;2m
25926;421;2025;4;42;;;;7;46;46;v12025;20260423;2m
25926;422;2025;4;42;;;;63;;37;v12025;20260423;2m
25926;431;2025;4;43;;;;13;59;28;v12025;20260423;2m
25926;432;2025;4;43;;;;44;;56;v12025;20260423;2m
25929;111;2025;1;11;;;;28;34;37;v12025;20260423;2m
25929;112;2025;1;11;;;;13;45;42;v12025;20260423;2m
25929;121;2025;1;12;;;;39;55;6;v12025;20260423;2m
25929;122;2025;1;12;;;;73;;27;v12025;20260423;2m
25929;211;2025;2;21;;;;29;63;7;v12025;20260423;2m
25929;212;2025;2;21;;;;19;41;40;v12025;20260423;2m
25929;221;2025;2;22;;;;56;38;6;v12025;20260423;2m
25929;222;2025;2;22;;;;66;;34;v12025;20260423;2m
25929;231;2025;2;23;;;;16;54;29;v12025;20260423;2m
25929;232;2025;2;23;;;;81;;19;v12025;20260423;2m
25929;311;2025;3;31;;;;81;6;13;v12025;20260423;2m
25929;312;2025;3;31;;;;63;10;26;v12025;20260423;2m
25929;321;2025;3;32;;;;44;31;25;v12025;20260423;2m
25929;322;2025;3;32;;;;22;34;44;v12025;20260423;2m
25929;323;2025;3;32;;;;40;24;37;v12025;20260423;2m
25929;331;2025;3;33;;;;35;46;19;v12025;20260423;2m
25929;411;2025;4;41;;;;21;42;37;v12025;20260423;2m
25929;412;2025;4;41;;;;46;;54;v12025;20260423;2m
25929;421;2025;4;42;;;;9;54;37;v12025;20260423;2m
25929;422;2025;4;42;;;;29;;71;v12025;20260423;2m
25929;431;2025;4;43;;;;9;73;18;v12025;20260423;2m
25929;432;2025;4;43;;;;34;;66;v12025;20260423;2m
25936;111;2025;1;11;;;;37;40;23;v12025;20260423;2m
25936;112;2025;1;11;;;;14;37;49;v12025;20260423;2m
25936;121;2025;1;12;;;;47;49;5;v12025;20260423;2m
25936;122;2025;1;12;;;;67;;33;v12025;20260423;2m
25936;211;2025;2;21;;;;40;40;19;v12025;20260423;2m
25936;212;2025;2;21;;;;19;45;36;v12025;20260423;2m
25936;221;2025;2;22;;;;45;43;12;v12025;20260423;2m
25936;222;2025;2;22;;;;67;;33;v12025;20260423;2m
25936;231;2025;2;23;;;;36;52;12;v12025;20260423;2m
25936;232;2025;2;23;;;;71;;29;v12025;20260423;2m
25936;311;2025;3;31;;;;98;0;2;v12025;20260423;2m
25936;312;2025;3;31;;;;64;14;21;v12025;20260423;2m
25936;321;2025;3;32;;;;58;21;21;v12025;20260423;2m
25936;322;2025;3;32;;;;26;51;23;v12025;20260423;2m
25936;323;2025;3;32;;;;65;16;19;v12025;20260423;2m
25936;331;2025;3;33;;;;55;33;12;v12025;20260423;2m
25936;411;2025;4;41;;;;30;42;28;v12025;20260423;2m
25936;412;2025;4;41;;;;49;;51;v12025;20260423;2m
25936;421;2025;4;42;;;;26;35;40;v12025;20260423;2m
25936;422;2025;4;42;;;;63;;37;v12025;20260423;2m
25936;431;2025;4;43;;;;9;58;33;v12025;20260423;2m
25936;432;2025;4;43;;;;40;;60;v12025;20260423;2m
25944;111;2025;1;11;;;;14;39;47;v12025;20260423;2m
25944;112;2025;1;11;;;;15;34;51;v12025;20260423;2m
25944;121;2025;1;12;;;;31;58;12;v12025;20260423;2m
25944;122;2025;1;12;;;;73;;27;v12025;20260423;2m
25944;211;2025;2;21;;;;29;51;20;v12025;20260423;2m
25944;212;2025;2;21;;;;19;42;39;v12025;20260423;2m
25944;221;2025;2;22;;;;39;51;10;v12025;20260423;2m
25944;222;2025;2;22;;;;61;;39;v12025;20260423;2m
25944;231;2025;2;23;;;;24;59;17;v12025;20260423;2m
25944;232;2025;2;23;;;;83;;17;v12025;20260423;2m
25944;311;2025;3;31;;;;83;7;10;v12025;20260423;2m
25944;312;2025;3;31;;;;85;8;7;v12025;20260423;2m
25944;321;2025;3;32;;;;44;34;22;v12025;20260423;2m
25944;322;2025;3;32;;;;25;54;20;v12025;20260423;2m
25944;323;2025;3;32;;;;59;17;24;v12025;20260423;2m
25944;331;2025;3;33;;;;41;53;7;v12025;20260423;2m
25944;411;2025;4;41;;;;21;41;38;v12025;20260423;2m
25944;412;2025;4;41;;;;57;;43;v12025;20260423;2m
25944;421;2025;4;42;;;;7;67;26;v12025;20260423;2m
25944;422;2025;4;42;;;;74;;26;v12025;20260423;2m
25944;431;2025;4;43;;;;10;59;31;v12025;20260423;2m
25944;432;2025;4;43;;;;48;;52;v12025;20260423;2m
25950;111;2025;1;11;;;;20;45;36;v12025;20260423;2m
25950;112;2025;1;11;;;;25;38;38;v12025;20260423;2m
25950;121;2025;1;12;;;;30;57;13;v12025;20260423;2m
25950;122;2025;1;12;;;;77;;23;v12025;20260423;2m
25950;211;2025;2;21;;;;39;54;7;v12025;20260423;2m
25950;212;2025;2;21;;;;13;50;38;v12025;20260423;2m
25950;221;2025;2;22;;;;45;48;7;v12025;20260423;2m
25950;222;2025;2;22;;;;68;;32;v12025;20260423;2m
25950;231;2025;2;23;;;;11;57;31;v12025;20260423;2m
25950;232;2025;2;23;;;;70;;30;v12025;20260423;2m
25950;311;2025;3;31;;;;74;4;22;v12025;20260423;2m
25950;312;2025;3;31;;;;60;6;34;v12025;20260423;2m
25950;321;2025;3;32;;;;56;28;17;v12025;20260423;2m
25950;322;2025;3;32;;;;15;56;30;v12025;20260423;2m
25950;323;2025;3;32;;;;62;19;19;v12025;20260423;2m
25950;331;2025;3;33;;;;42;45;13;v12025;20260423;2m
25950;411;2025;4;41;;;;21;38;40;v12025;20260423;2m
25950;412;2025;4;41;;;;44;;56;v12025;20260423;2m
25950;421;2025;4;42;;;;6;59;35;v12025;20260423;2m
25950;422;2025;4;42;;;;61;;39;v12025;20260423;2m
25950;431;2025;4;43;;;;12;62;26;v12025;20260423;2m
25950;432;2025;4;43;;;;35;;65;v12025;20260423;2m
25954;111;2025;1;11;;;;38;33;29;v12025;20260423;2m
25954;112;2025;1;11;;;;10;48;43;v12025;20260423;2m
25954;121;2025;1;12;;;;52;43;5;v12025;20260423;2m
25954;122;2025;1;12;;;;67;;33;v12025;20260423;2m
25954;211;2025;2;21;;;;29;71;0;v12025;20260423;2m
25954;212;2025;2;21;;;;10;52;38;v12025;20260423;2m
25954;221;2025;2;22;;;;33;67;0;v12025;20260423;2m
25954;222;2025;2;22;;;;62;;38;v12025;20260423;2m
25954;231;2025;2;23;;;;24;57;19;v12025;20260423;2m
25954;232;2025;2;23;;;;71;;29;v12025;20260423;2m
25954;311;2025;3;31;;;;86;10;5;v12025;20260423;2m
25954;312;2025;3;31;;;;67;14;19;v12025;20260423;2m
25954;321;2025;3;32;;;;71;14;14;v12025;20260423;2m
25954;322;2025;3;32;;;;24;62;14;v12025;20260423;2m
25954;323;2025;3;32;;;;52;29;19;v12025;20260423;2m
25954;331;2025;3;33;;;;52;48;0;v12025;20260423;2m
25954;411;2025;4;41;;;;50;25;25;v12025;20260423;2m
25954;412;2025;4;41;;;;45;;55;v12025;20260423;2m
25954;421;2025;4;42;;;;10;57;33;v12025;20260423;2m
25954;422;2025;4;42;;;;81;;19;v12025;20260423;2m
25954;431;2025;4;43;;;;30;55;15;v12025;20260423;2m
25954;432;2025;4;43;;;;35;;65;v12025;20260423;2m
25960;111;2025;1;11;;;;34;51;15;v12025;20260423;2m
25960;112;2025;1;11;;;;15;28;57;v12025;20260423;2m
25960;121;2025;1;12;;;;47;47;6;v12025;20260423;2m
25960;122;2025;1;12;;;;62;;38;v12025;20260423;2m
25960;211;2025;2;21;;;;54;39;7;v12025;20260423;2m
25960;212;2025;2;21;;;;13;54;33;v12025;20260423;2m
25960;221;2025;2;22;;;;57;39;4;v12025;20260423;2m
25960;222;2025;2;22;;;;61;;39;v12025;20260423;2m
25960;231;2025;2;23;;;;16;51;33;v12025;20260423;2m
25960;232;2025;2;23;;;;75;;25;v12025;20260423;2m
25960;311;2025;3;31;;;;87;6;7;v12025;20260423;2m
25960;312;2025;3;31;;;;70;7;23;v12025;20260423;2m
25960;321;2025;3;32;;;;55;30;15;v12025;20260423;2m
25960;322;2025;3;32;;;;28;39;33;v12025;20260423;2m
25960;323;2025;3;32;;;;54;10;36;v12025;20260423;2m
25960;331;2025;3;33;;;;43;41;16;v12025;20260423;2m
25960;411;2025;4;41;;;;26;38;35;v12025;20260423;2m
25960;412;2025;4;41;;;;50;;50;v12025;20260423;2m
25960;421;2025;4;42;;;;23;36;41;v12025;20260423;2m
25960;422;2025;4;42;;;;67;;33;v12025;20260423;2m
25960;431;2025;4;43;;;;12;71;18;v12025;20260423;2m
25960;432;2025;4;43;;;;34;;66;v12025;20260423;2m
25961;111;2025;1;11;;;;15;32;53;v12025;20260423;2m
25961;112;2025;1;11;;;;20;46;35;v12025;20260423;2m
25961;121;2025;1;12;;;;31;62;7;v12025;20260423;2m
25961;122;2025;1;12;;;;77;;23;v12025;20260423;2m
25961;211;2025;2;21;;;;13;62;25;v12025;20260423;2m
25961;212;2025;2;21;;;;17;52;31;v12025;20260423;2m
25961;221;2025;2;22;;;;36;53;12;v12025;20260423;2m
25961;222;2025;2;22;;;;63;;37;v12025;20260423;2m
25961;231;2025;2;23;;;;14;57;29;v12025;20260423;2m
25961;232;2025;2;23;;;;85;;15;v12025;20260423;2m
25961;311;2025;3;31;;;;89;5;5;v12025;20260423;2m
25961;312;2025;3;31;;;;87;8;5;v12025;20260423;2m
25961;321;2025;3;32;;;;43;35;22;v12025;20260423;2m
25961;322;2025;3;32;;;;15;48;37;v12025;20260423;2m
25961;323;2025;3;32;;;;55;19;26;v12025;20260423;2m
25961;331;2025;3;33;;;;23;55;22;v12025;20260423;2m
25961;411;2025;4;41;;;;12;46;42;v12025;20260423;2m
25961;412;2025;4;41;;;;70;;30;v12025;20260423;2m
25961;421;2025;4;42;;;;5;58;37;v12025;20260423;2m
25961;422;2025;4;42;;;;65;;35;v12025;20260423;2m
25961;431;2025;4;43;;;;4;71;25;v12025;20260423;2m
25961;432;2025;4;43;;;;13;;87;v12025;20260423;2m
25969;111;2025;1;11;;;;19;36;45;v12025;20260423;2m
25969;112;2025;1;11;;;;7;39;54;v12025;20260423;2m
25969;121;2025;1;12;;;;44;49;7;v12025;20260423;2m
25969;122;2025;1;12;;;;47;;53;v12025;20260423;2m
25969;211;2025;2;21;;;;24;61;15;v12025;20260423;2m
25969;212;2025;2;21;;;;10;33;57;v12025;20260423;2m
25969;221;2025;2;22;;;;34;58;9;v12025;20260423;2m
25969;222;2025;2;22;;;;41;;59;v12025;20260423;2m
25969;231;2025;2;23;;;;5;38;57;v12025;20260423;2m
25969;232;2025;2;23;;;;79;;21;v12025;20260423;2m
25969;311;2025;3;31;;;;87;7;6;v12025;20260423;2m
25969;312;2025;3;31;;;;58;20;23;v12025;20260423;2m
25969;321;2025;3;32;;;;25;37;38;v12025;20260423;2m
25969;322;2025;3;32;;;;9;38;52;v12025;20260423;2m
25969;323;2025;3;32;;;;25;25;50;v12025;20260423;2m
25969;331;2025;3;33;;;;11;52;37;v12025;20260423;2m
25969;411;2025;4;41;;;;14;38;49;v12025;20260423;2m
25969;412;2025;4;41;;;;38;;62;v12025;20260423;2m
25969;421;2025;4;42;;;;7;45;48;v12025;20260423;2m
25969;422;2025;4;42;;;;38;;62;v12025;20260423;2m
25969;431;2025;4;43;;;;6;60;34;v12025;20260423;2m
25969;432;2025;4;43;;;;30;;70;v12025;20260423;2m
25984;111;2025;1;11;;;;40;23;37;v12025;20260423;2m
25984;112;2025;1;11;;;;27;43;30;v12025;20260423;2m
25984;121;2025;1;12;;;;50;40;10;v12025;20260423;2m
25984;122;2025;1;12;;;;73;;27;v12025;20260423;2m
25984;211;2025;2;21;;;;40;40;20;v12025;20260423;2m
25984;212;2025;2;21;;;;23;37;40;v12025;20260423;2m
25984;221;2025;2;22;;;;70;27;3;v12025;20260423;2m
25984;222;2025;2;22;;;;70;;30;v12025;20260423;2m
25984;231;2025;2;23;;;;40;40;20;v12025;20260423;2m
25984;232;2025;2;23;;;;80;;20;v12025;20260423;2m
25984;311;2025;3;31;;;;70;3;27;v12025;20260423;2m
25984;312;2025;3;31;;;;70;3;27;v12025;20260423;2m
25984;321;2025;3;32;;;;53;17;30;v12025;20260423;2m
25984;322;2025;3;32;;;;23;50;27;v12025;20260423;2m
25984;323;2025;3;32;;;;60;13;27;v12025;20260423;2m
25984;331;2025;3;33;;;;47;37;17;v12025;20260423;2m
25984;411;2025;4;41;;;;10;33;57;v12025;20260423;2m
25984;412;2025;4;41;;;;33;;67;v12025;20260423;2m
25984;421;2025;4;42;;;;3;47;50;v12025;20260423;2m
25984;422;2025;4;42;;;;23;;77;v12025;20260423;2m
25984;431;2025;4;43;;;;20;67;13;v12025;20260423;2m
25984;432;2025;4;43;;;;33;;67;v12025;20260423;2m
25988;111;2025;1;11;;;;37;37;26;v12025;20260423;2m
25988;112;2025;1;11;;;;13;42;45;v12025;20260423;2m
25988;121;2025;1;12;;;;44;49;7;v12025;20260423;2m
25988;122;2025;1;12;;;;63;;37;v12025;20260423;2m
25988;211;2025;2;21;;;;39;52;9;v12025;20260423;2m
25988;212;2025;2;21;;;;17;47;36;v12025;20260423;2m
25988;221;2025;2;22;;;;63;33;4;v12025;20260423;2m
25988;222;2025;2;22;;;;66;;34;v12025;20260423;2m
25988;231;2025;2;23;;;;20;50;30;v12025;20260423;2m
25988;232;2025;2;23;;;;78;;22;v12025;20260423;2m
25988;311;2025;3;31;;;;83;7;10;v12025;20260423;2m
25988;312;2025;3;31;;;;72;9;19;v12025;20260423;2m
25988;321;2025;3;32;;;;50;22;29;v12025;20260423;2m
25988;322;2025;3;32;;;;22;43;35;v12025;20260423;2m
25988;323;2025;3;32;;;;47;24;29;v12025;20260423;2m
25988;331;2025;3;33;;;;37;50;13;v12025;20260423;2m
25988;411;2025;4;41;;;;31;43;26;v12025;20260423;2m
25988;412;2025;4;41;;;;60;;40;v12025;20260423;2m
25988;421;2025;4;42;;;;22;58;20;v12025;20260423;2m
25988;422;2025;4;42;;;;57;;43;v12025;20260423;2m
25988;431;2025;4;43;;;;16;62;23;v12025;20260423;2m
25988;432;2025;4;43;;;;40;;60;v12025;20260423;2m
25995;111;2025;1;11;;;;20;42;38;v12025;20260423;2m
25995;112;2025;1;11;;;;14;33;53;v12025;20260423;2m
25995;121;2025;1;12;;;;42;47;11;v12025;20260423;2m
25995;122;2025;1;12;;;;63;;37;v12025;20260423;2m
25995;211;2025;2;21;;;;31;47;22;v12025;20260423;2m
25995;212;2025;2;21;;;;15;36;49;v12025;20260423;2m
25995;221;2025;2;22;;;;51;36;13;v12025;20260423;2m
25995;222;2025;2;22;;;;55;;45;v12025;20260423;2m
25995;231;2025;2;23;;;;13;45;42;v12025;20260423;2m
25995;232;2025;2;23;;;;71;;29;v12025;20260423;2m
25995;311;2025;3;31;;;;75;7;18;v12025;20260423;2m
25995;312;2025;3;31;;;;60;9;30;v12025;20260423;2m
25995;321;2025;3;32;;;;42;23;35;v12025;20260423;2m
25995;322;2025;3;32;;;;19;35;46;v12025;20260423;2m
