agno;rbd;ind;prom;dif;sigdif;difgru;sigdifgru;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;nom_deprov_rbd;cod_depe2;cod_grupo;cod_rural_rbd;codigo_bdd;fecha_bbdd;grado
2024;5;HV;71;2;0;0;0;JOVINA NARANJO FERNANDEZ;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;2;1;preliminar20240422v1;20250422;2m
2024;5;PF;75;-4;0;-2;0;JOVINA NARANJO FERNANDEZ;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;2;1;preliminar20240422v1;20250422;2m
2024;7;AM;72;-1;0;-2;0;L. POLI. ANTONIO VARAS DE LA BARRA;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;1;1;preliminar20240422v1;20250422;2m
2024;7;CC;73;-1;0;-2;0;L. POLI. ANTONIO VARAS DE LA BARRA;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;1;1;preliminar20240422v1;20250422;2m
2024;7;HV;72;-1;0;0;0;L. POLI. ANTONIO VARAS DE LA BARRA;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;1;1;preliminar20240422v1;20250422;2m
2024;7;PF;74;-2;0;-2;0;L. POLI. ANTONIO VARAS DE LA BARRA;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;1;1;preliminar20240422v1;20250422;2m
2024;8;AM;75;;;1;0;COLEGIO INTEGRADO EDUARDO FREI MONTALV;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;2;1;preliminar20240422v1;20250422;2m
2024;8;CC;76;;;1;0;COLEGIO INTEGRADO EDUARDO FREI MONTALV;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;2;1;preliminar20240422v1;20250422;2m
2024;8;HV;74;;;3;0;COLEGIO INTEGRADO EDUARDO FREI MONTALV;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;2;1;preliminar20240422v1;20250422;2m
2024;8;PF;76;;;-1;0;COLEGIO INTEGRADO EDUARDO FREI MONTALV;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;2;1;preliminar20240422v1;20250422;2m
2024;15;AM;71;-3;0;-2;0;LICEO BICENTENARIO ARTISTICO DR. JUAN;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;Arica;4;3;1;preliminar20240422v1;20250422;2m
