"rbd";"agno";"nivel";"grado";"ind";"dim";"sdim";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"fecha_bbdd";"codigo_bdd"
67;2023;MEDIA;2;PF;VD;EP;58;26;16;;;;20240528;final20240528v1
67;2023;MEDIA;2;AM;ME;ID;55;41;4;;;;20240528;final20240528v1
67;2023;MEDIA;2;PF;SP;IE;60;32;8;;;;20240528;final20240528v1
67;2023;MEDIA;2;CC;AS;MP;40;48;12;;;;20240528;final20240528v1
67;2023;MEDIA;2;AM;AA;PA;39;35;27;;;;20240528;final20240528v1
67;2023;MEDIA;2;HV;AC;PC;48;;52;;;;20240528;final20240528v1
67;2023;MEDIA;2;PF;VD;PD;69;15;17;;;;20240528;final20240528v1
67;2023;MEDIA;2;PF;PA;PE;86;6;8;;;;20240528;final20240528v1
67;2023;MEDIA;2;HV;HA;PH;65;;35;;;;20240528;final20240528v1
67;2023;MEDIA;2;AM;ME;PM;80;;20;;;;20240528;final20240528v1
67;2023;MEDIA;2;PF;PA;PP;84;8;8;;;;20240528;final20240528v1
67;2023;MEDIA;2;CC;AO;PR;72;;28;;;;20240528;final20240528v1
67;2023;MEDIA;2;HV;VA;PV;60;;40;;;;20240528;final20240528v1
67;2023;MEDIA;2;PF;VD;RD;27;42;31;;;;20240528;final20240528v1
67;2023;MEDIA;2;CC;AS;TV;82;;18;;;;20240528;final20240528v1
69;2023;MEDIA;2;AM;AA;AA;12;37;51;;;;20240528;final20240528v1
69;2023;MEDIA;2;CC;AR;AB;41;47;12;;;;20240528;final20240528v1
69;2023;MEDIA;2;HV;AC;AC;16;63;22;;;;20240528;final20240528v1
69;2023;MEDIA;2;HV;VA;AF;28;43;29;;;;20240528;final20240528v1
69;2023;MEDIA;2;HV;HA;AL;14;51;35;;;;20240528;final20240528v1
69;2023;MEDIA;2;CC;AO;AO;86;14;0;;;;20240528;final20240528v1
69;2023;MEDIA;2;CC;AR;CS;24;57;20;;;;20240528;final20240528v1
69;2023;MEDIA;2;PF;VD;EP;51;29;20;;;;20240528;final20240528v1
69;2023;MEDIA;2;AM;ME;ID;28;57;16;;;;20240528;final20240528v1
69;2023;MEDIA;2;PF;SP;IE;47;43;10;;;;20240528;final20240528v1
69;2023;MEDIA;2;CC;AS;MP;43;35;22;;;;20240528;final20240528v1
69;2023;MEDIA;2;AM;AA;PA;14;43;43;;;;20240528;final20240528v1
69;2023;MEDIA;2;HV;AC;PC;29;;71;;;;20240528;final20240528v1
69;2023;MEDIA;2;PF;VD;PD;71;10;20;;;;20240528;final20240528v1
69;2023;MEDIA;2;PF;PA;PE;88;4;8;;;;20240528;final20240528v1
69;2023;MEDIA;2;HV;HA;PH;71;;29;;;;20240528;final20240528v1
69;2023;MEDIA;2;AM;ME;PM;77;;24;;;;20240528;final20240528v1
69;2023;MEDIA;2;PF;PA;PP;82;6;12;;;;20240528;final20240528v1
69;2023;MEDIA;2;CC;AO;PR;78;;22;;;;20240528;final20240528v1
69;2023;MEDIA;2;HV;VA;PV;67;;33;;;;20240528;final20240528v1
69;2023;MEDIA;2;PF;VD;RD;29;49;22;;;;20240528;final20240528v1
69;2023;MEDIA;2;CC;AS;TV;65;;35;;;;20240528;final20240528v1
72;2023;MEDIA;2;AM;AA;AA;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;CC;AR;AB;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;HV;AC;AC;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;HV;VA;AF;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;HV;HA;AL;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;CC;AO;AO;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;CC;AR;CS;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;PF;VD;EP;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;AM;ME;ID;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;PF;SP;IE;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;CC;AS;MP;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;AM;AA;PA;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;HV;AC;PC;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;PF;VD;PD;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;PF;PA;PE;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;HV;HA;PH;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;AM;ME;PM;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;PF;PA;PP;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;CC;AO;PR;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;HV;VA;PV;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;PF;VD;RD;;;;«;«;«;20240528;final20240528v1
72;2023;MEDIA;2;CC;AS;TV;;;;«;«;«;20240528;final20240528v1
78;2023;MEDIA;2;AM;AA;AA;29;36;36;;;;20240528;final20240528v1
78;2023;MEDIA;2;CC;AR;AB;21;71;7;;;;20240528;final20240528v1
78;2023;MEDIA;2;HV;AC;AC;7;57;36;;;;20240528;final20240528v1
78;2023;MEDIA;2;HV;VA;AF;21;50;29;;;;20240528;final20240528v1
78;2023;MEDIA;2;HV;HA;AL;29;50;21;;;;20240528;final20240528v1
78;2023;MEDIA;2;CC;AO;AO;43;57;0;;;;20240528;final20240528v1
78;2023;MEDIA;2;CC;AR;CS;21;57;21;;;;20240528;final20240528v1
78;2023;MEDIA;2;PF;VD;EP;57;29;14;;;;20240528;final20240528v1
78;2023;MEDIA;2;AM;ME;ID;43;57;0;;;;20240528;final20240528v1
78;2023;MEDIA;2;PF;SP;IE;29;43;29;;;;20240528;final20240528v1
78;2023;MEDIA;2;CC;AS;MP;29;50;21;;;;20240528;final20240528v1
78;2023;MEDIA;2;AM;AA;PA;21;50;29;;;;20240528;final20240528v1
78;2023;MEDIA;2;HV;AC;PC;21;;79;;;;20240528;final20240528v1
78;2023;MEDIA;2;PF;VD;PD;64;7;29;;;;20240528;final20240528v1
78;2023;MEDIA;2;PF;PA;PE;64;14;21;;;;20240528;final20240528v1
78;2023;MEDIA;2;HV;HA;PH;50;;50;;;;20240528;final20240528v1
78;2023;MEDIA;2;AM;ME;PM;71;;29;;;;20240528;final20240528v1
78;2023;MEDIA;2;PF;PA;PP;57;7;36;;;;20240528;final20240528v1
78;2023;MEDIA;2;CC;AO;PR;79;;21;;;;20240528;final20240528v1
78;2023;MEDIA;2;HV;VA;PV;43;;57;;;;20240528;final20240528v1
78;2023;MEDIA;2;PF;VD;RD;14;50;36;;;;20240528;final20240528v1
78;2023;MEDIA;2;CC;AS;TV;64;;36;;;;20240528;final20240528v1
97;2023;MEDIA;2;AM;AA;AA;36;36;28;;;;20240528;final20240528v1
97;2023;MEDIA;2;CC;AR;AB;50;37;13;;;;20240528;final20240528v1
97;2023;MEDIA;2;HV;AC;AC;10;52;38;;;;20240528;final20240528v1
97;2023;MEDIA;2;HV;VA;AF;21;36;43;;;;20240528;final20240528v1
97;2023;MEDIA;2;HV;HA;AL;15;41;44;;;;20240528;final20240528v1
97;2023;MEDIA;2;CC;AO;AO;89;11;0;;;;20240528;final20240528v1
97;2023;MEDIA;2;CC;AR;CS;40;51;9;;;;20240528;final20240528v1
97;2023;MEDIA;2;PF;VD;EP;59;20;22;;;;20240528;final20240528v1
97;2023;MEDIA;2;AM;ME;ID;37;54;9;;;;20240528;final20240528v1
97;2023;MEDIA;2;PF;SP;IE;47;47;7;;;;20240528;final20240528v1
97;2023;MEDIA;2;CC;AS;MP;38;40;22;;;;20240528;final20240528v1
97;2023;MEDIA;2;AM;AA;PA;32;40;28;;;;20240528;final20240528v1
97;2023;MEDIA;2;HV;AC;PC;35;;66;;;;20240528;final20240528v1
97;2023;MEDIA;2;PF;VD;PD;56;19;25;;;;20240528;final20240528v1
97;2023;MEDIA;2;PF;PA;PE;83;8;10;;;;20240528;final20240528v1
97;2023;MEDIA;2;HV;HA;PH;51;;49;;;;20240528;final20240528v1
97;2023;MEDIA;2;AM;ME;PM;78;;22;;;;20240528;final20240528v1
97;2023;MEDIA;2;PF;PA;PP;69;11;21;;;;20240528;final20240528v1
97;2023;MEDIA;2;CC;AO;PR;78;;22;;;;20240528;final20240528v1
97;2023;MEDIA;2;HV;VA;PV;49;;51;;;;20240528;final20240528v1
97;2023;MEDIA;2;PF;VD;RD;37;41;22;;;;20240528;final20240528v1
97;2023;MEDIA;2;CC;AS;TV;84;;17;;;;20240528;final20240528v1
103;2023;MEDIA;2;AM;AA;AA;26;46;29;;;;20240528;final20240528v1
103;2023;MEDIA;2;CC;AR;AB;40;51;9;;;;20240528;final20240528v1
103;2023;MEDIA;2;HV;AC;AC;18;56;27;;;;20240528;final20240528v1
103;2023;MEDIA;2;HV;VA;AF;15;38;47;;;;20240528;final20240528v1
103;2023;MEDIA;2;HV;HA;AL;12;41;47;;;;20240528;final20240528v1
103;2023;MEDIA;2;CC;AO;AO;91;9;0;;;;20240528;final20240528v1
103;2023;MEDIA;2;CC;AR;CS;40;57;3;;;;20240528;final20240528v1
103;2023;MEDIA;2;PF;VD;EP;54;26;20;;;;20240528;final20240528v1
103;2023;MEDIA;2;AM;ME;ID;29;63;9;;;;20240528;final20240528v1
103;2023;MEDIA;2;PF;SP;IE;29;51;20;;;;20240528;final20240528v1
103;2023;MEDIA;2;CC;AS;MP;29;46;26;;;;20240528;final20240528v1
103;2023;MEDIA;2;AM;AA;PA;11;29;60;;;;20240528;final20240528v1
103;2023;MEDIA;2;HV;AC;PC;35;;65;;;;20240528;final20240528v1
103;2023;MEDIA;2;PF;VD;PD;59;24;18;;;;20240528;final20240528v1
103;2023;MEDIA;2;PF;PA;PE;86;11;3;;;;20240528;final20240528v1
103;2023;MEDIA;2;HV;HA;PH;59;;41;;;;20240528;final20240528v1
103;2023;MEDIA;2;AM;ME;PM;69;;31;;;;20240528;final20240528v1
103;2023;MEDIA;2;PF;PA;PP;63;14;23;;;;20240528;final20240528v1
103;2023;MEDIA;2;CC;AO;PR;74;;26;;;;20240528;final20240528v1
103;2023;MEDIA;2;HV;VA;PV;62;;38;;;;20240528;final20240528v1
103;2023;MEDIA;2;PF;VD;RD;21;59;21;;;;20240528;final20240528v1
103;2023;MEDIA;2;CC;AS;TV;66;;34;;;;20240528;final20240528v1
106;2023;MEDIA;2;AM;AA;AA;25;41;34;;;;20240528;final20240528v1
106;2023;MEDIA;2;CC;AR;AB;19;45;37;;;;20240528;final20240528v1
106;2023;MEDIA;2;HV;AC;AC;7;56;37;;;;20240528;final20240528v1
106;2023;MEDIA;2;HV;VA;AF;18;40;41;;;;20240528;final20240528v1
106;2023;MEDIA;2;HV;HA;AL;15;46;39;;;;20240528;final20240528v1
106;2023;MEDIA;2;CC;AO;AO;79;21;0;;;;20240528;final20240528v1
106;2023;MEDIA;2;CC;AR;CS;40;52;8;;;;20240528;final20240528v1
106;2023;MEDIA;2;PF;VD;EP;53;24;23;;;;20240528;final20240528v1
106;2023;MEDIA;2;AM;ME;ID;23;66;11;;;;20240528;final20240528v1
106;2023;MEDIA;2;PF;SP;IE;28;45;28;;;;20240528;final20240528v1
106;2023;MEDIA;2;CC;AS;MP;19;52;29;;;;20240528;final20240528v1
106;2023;MEDIA;2;AM;AA;PA;7;36;57;;;;20240528;final20240528v1
106;2023;MEDIA;2;HV;AC;PC;21;;79;;;;20240528;final20240528v1
106;2023;MEDIA;2;PF;VD;PD;43;22;35;;;;20240528;final20240528v1
106;2023;MEDIA;2;PF;PA;PE;74;9;18;;;;20240528;final20240528v1
106;2023;MEDIA;2;HV;HA;PH;41;;59;;;;20240528;final20240528v1
106;2023;MEDIA;2;AM;ME;PM;55;;46;;;;20240528;final20240528v1
106;2023;MEDIA;2;PF;PA;PP;53;11;36;;;;20240528;final20240528v1
106;2023;MEDIA;2;CC;AO;PR;58;;42;;;;20240528;final20240528v1
106;2023;MEDIA;2;HV;VA;PV;44;;56;;;;20240528;final20240528v1
106;2023;MEDIA;2;PF;VD;RD;23;44;33;;;;20240528;final20240528v1
106;2023;MEDIA;2;CC;AS;TV;75;;25;;;;20240528;final20240528v1
107;2023;MEDIA;2;AM;AA;AA;31;39;30;;;;20240528;final20240528v1
107;2023;MEDIA;2;CC;AR;AB;38;46;17;;;;20240528;final20240528v1
107;2023;MEDIA;2;HV;AC;AC;12;53;35;;;;20240528;final20240528v1
107;2023;MEDIA;2;HV;VA;AF;25;42;34;;;;20240528;final20240528v1
107;2023;MEDIA;2;HV;HA;AL;14;50;36;;;;20240528;final20240528v1
107;2023;MEDIA;2;CC;AO;AO;83;16;1;;;;20240528;final20240528v1
107;2023;MEDIA;2;CC;AR;CS;36;54;10;;;;20240528;final20240528v1
107;2023;MEDIA;2;PF;VD;EP;53;25;23;;;;20240528;final20240528v1
107;2023;MEDIA;2;AM;ME;ID;37;52;12;;;;20240528;final20240528v1
107;2023;MEDIA;2;PF;SP;IE;35;48;18;;;;20240528;final20240528v1
107;2023;MEDIA;2;CC;AS;MP;30;45;25;;;;20240528;final20240528v1
107;2023;MEDIA;2;AM;AA;PA;17;45;39;;;;20240528;final20240528v1
107;2023;MEDIA;2;HV;AC;PC;25;;75;;;;20240528;final20240528v1
107;2023;MEDIA;2;PF;VD;PD;59;21;21;;;;20240528;final20240528v1
107;2023;MEDIA;2;PF;PA;PE;82;8;10;;;;20240528;final20240528v1
107;2023;MEDIA;2;HV;HA;PH;47;;53;;;;20240528;final20240528v1
107;2023;MEDIA;2;AM;ME;PM;72;;28;;;;20240528;final20240528v1
107;2023;MEDIA;2;PF;PA;PP;62;15;23;;;;20240528;final20240528v1
107;2023;MEDIA;2;CC;AO;PR;69;;31;;;;20240528;final20240528v1
107;2023;MEDIA;2;HV;VA;PV;41;;59;;;;20240528;final20240528v1
107;2023;MEDIA;2;PF;VD;RD;20;43;38;;;;20240528;final20240528v1
107;2023;MEDIA;2;CC;AS;TV;87;;13;;;;20240528;final20240528v1
108;2023;MEDIA;2;AM;AA;AA;27;37;35;;;;20240528;final20240528v1
108;2023;MEDIA;2;CC;AR;AB;24;49;27;;;;20240528;final20240528v1
108;2023;MEDIA;2;HV;AC;AC;12;56;32;;;;20240528;final20240528v1
108;2023;MEDIA;2;HV;VA;AF;22;37;41;;;;20240528;final20240528v1
108;2023;MEDIA;2;HV;HA;AL;21;42;37;;;;20240528;final20240528v1
108;2023;MEDIA;2;CC;AO;AO;77;23;0;;;;20240528;final20240528v1
108;2023;MEDIA;2;CC;AR;CS;34;58;9;;;;20240528;final20240528v1
108;2023;MEDIA;2;PF;VD;EP;46;24;30;;;;20240528;final20240528v1
108;2023;MEDIA;2;AM;ME;ID;28;57;15;;;;20240528;final20240528v1
108;2023;MEDIA;2;PF;SP;IE;35;43;21;;;;20240528;final20240528v1
108;2023;MEDIA;2;CC;AS;MP;23;49;28;;;;20240528;final20240528v1
108;2023;MEDIA;2;AM;AA;PA;10;44;46;;;;20240528;final20240528v1
108;2023;MEDIA;2;HV;AC;PC;26;;74;;;;20240528;final20240528v1
108;2023;MEDIA;2;PF;VD;PD;53;18;29;;;;20240528;final20240528v1
108;2023;MEDIA;2;PF;PA;PE;81;5;13;;;;20240528;final20240528v1
108;2023;MEDIA;2;HV;HA;PH;51;;49;;;;20240528;final20240528v1
108;2023;MEDIA;2;AM;ME;PM;62;;38;;;;20240528;final20240528v1
108;2023;MEDIA;2;PF;PA;PP;59;16;25;;;;20240528;final20240528v1
108;2023;MEDIA;2;CC;AO;PR;67;;33;;;;20240528;final20240528v1
108;2023;MEDIA;2;HV;VA;PV;35;;66;;;;20240528;final20240528v1
108;2023;MEDIA;2;PF;VD;RD;23;44;33;;;;20240528;final20240528v1
108;2023;MEDIA;2;CC;AS;TV;78;;22;;;;20240528;final20240528v1
109;2023;MEDIA;2;AM;AA;AA;42;37;21;;;;20240528;final20240528v1
109;2023;MEDIA;2;CC;AR;AB;51;41;8;;;;20240528;final20240528v1
109;2023;MEDIA;2;HV;AC;AC;19;55;26;;;;20240528;final20240528v1
109;2023;MEDIA;2;HV;VA;AF;21;41;38;;;;20240528;final20240528v1
109;2023;MEDIA;2;HV;HA;AL;19;43;38;;;;20240528;final20240528v1
109;2023;MEDIA;2;CC;AO;AO;81;19;0;;;;20240528;final20240528v1
109;2023;MEDIA;2;CC;AR;CS;52;43;5;;;;20240528;final20240528v1
109;2023;MEDIA;2;PF;VD;EP;73;21;6;;;;20240528;final20240528v1
109;2023;MEDIA;2;AM;ME;ID;39;51;10;;;;20240528;final20240528v1
109;2023;MEDIA;2;PF;SP;IE;48;42;11;;;;20240528;final20240528v1
109;2023;MEDIA;2;CC;AS;MP;46;37;17;;;;20240528;final20240528v1
109;2023;MEDIA;2;AM;AA;PA;27;41;32;;;;20240528;final20240528v1
109;2023;MEDIA;2;HV;AC;PC;32;;68;;;;20240528;final20240528v1
109;2023;MEDIA;2;PF;VD;PD;77;7;16;;;;20240528;final20240528v1
109;2023;MEDIA;2;PF;PA;PE;89;5;6;;;;20240528;final20240528v1
109;2023;MEDIA;2;HV;HA;PH;60;;40;;;;20240528;final20240528v1
109;2023;MEDIA;2;AM;ME;PM;74;;26;;;;20240528;final20240528v1
109;2023;MEDIA;2;PF;PA;PP;82;6;12;;;;20240528;final20240528v1
109;2023;MEDIA;2;CC;AO;PR;82;;18;;;;20240528;final20240528v1
109;2023;MEDIA;2;HV;VA;PV;30;;70;;;;20240528;final20240528v1
109;2023;MEDIA;2;PF;VD;RD;43;35;22;;;;20240528;final20240528v1
109;2023;MEDIA;2;CC;AS;TV;84;;16;;;;20240528;final20240528v1
110;2023;MEDIA;2;AM;AA;AA;32;39;29;;;;20240528;final20240528v1
110;2023;MEDIA;2;CC;AR;AB;42;48;10;;;;20240528;final20240528v1
110;2023;MEDIA;2;HV;AC;AC;14;65;21;;;;20240528;final20240528v1
110;2023;MEDIA;2;HV;VA;AF;12;54;33;;;;20240528;final20240528v1
110;2023;MEDIA;2;HV;HA;AL;14;58;28;;;;20240528;final20240528v1
110;2023;MEDIA;2;CC;AO;AO;91;7;2;;;;20240528;final20240528v1
110;2023;MEDIA;2;CC;AR;CS;49;44;7;;;;20240528;final20240528v1
110;2023;MEDIA;2;PF;VD;EP;70;19;12;;;;20240528;final20240528v1
110;2023;MEDIA;2;AM;ME;ID;36;54;10;;;;20240528;final20240528v1
110;2023;MEDIA;2;PF;SP;IE;44;42;14;;;;20240528;final20240528v1
110;2023;MEDIA;2;CC;AS;MP;38;47;16;;;;20240528;final20240528v1
110;2023;MEDIA;2;AM;AA;PA;20;54;25;;;;20240528;final20240528v1
110;2023;MEDIA;2;HV;AC;PC;32;;68;;;;20240528;final20240528v1
110;2023;MEDIA;2;PF;VD;PD;77;12;11;;;;20240528;final20240528v1
110;2023;MEDIA;2;PF;PA;PE;86;5;9;;;;20240528;final20240528v1
110;2023;MEDIA;2;HV;HA;PH;60;;40;;;;20240528;final20240528v1
110;2023;MEDIA;2;AM;ME;PM;92;;9;;;;20240528;final20240528v1
110;2023;MEDIA;2;PF;PA;PP;83;5;12;;;;20240528;final20240528v1
110;2023;MEDIA;2;CC;AO;PR;86;;14;;;;20240528;final20240528v1
110;2023;MEDIA;2;HV;VA;PV;37;;63;;;;20240528;final20240528v1
110;2023;MEDIA;2;PF;VD;RD;35;51;14;;;;20240528;final20240528v1
110;2023;MEDIA;2;CC;AS;TV;85;;15;;;;20240528;final20240528v1
124;2023;MEDIA;2;AM;AA;AA;37;37;26;;;;20240528;final20240528v1
124;2023;MEDIA;2;CC;AR;AB;47;41;12;;;;20240528;final20240528v1
124;2023;MEDIA;2;HV;AC;AC;18;56;27;;;;20240528;final20240528v1
124;2023;MEDIA;2;HV;VA;AF;35;39;26;;;;20240528;final20240528v1
124;2023;MEDIA;2;HV;HA;AL;25;52;24;;;;20240528;final20240528v1
124;2023;MEDIA;2;CC;AO;AO;85;15;0;;;;20240528;final20240528v1
124;2023;MEDIA;2;CC;AR;CS;57;34;9;;;;20240528;final20240528v1
124;2023;MEDIA;2;PF;VD;EP;67;16;18;;;;20240528;final20240528v1
124;2023;MEDIA;2;AM;ME;ID;45;46;9;;;;20240528;final20240528v1
124;2023;MEDIA;2;PF;SP;IE;48;42;10;;;;20240528;final20240528v1
124;2023;MEDIA;2;CC;AS;MP;41;44;15;;;;20240528;final20240528v1
124;2023;MEDIA;2;AM;AA;PA;28;44;28;;;;20240528;final20240528v1
124;2023;MEDIA;2;HV;AC;PC;35;;66;;;;20240528;final20240528v1
124;2023;MEDIA;2;PF;VD;PD;69;11;20;;;;20240528;final20240528v1
124;2023;MEDIA;2;PF;PA;PE;91;2;7;;;;20240528;final20240528v1
124;2023;MEDIA;2;HV;HA;PH;61;;39;;;;20240528;final20240528v1
124;2023;MEDIA;2;AM;ME;PM;80;;20;;;;20240528;final20240528v1
124;2023;MEDIA;2;PF;PA;PP;76;9;15;;;;20240528;final20240528v1
124;2023;MEDIA;2;CC;AO;PR;80;;20;;;;20240528;final20240528v1
124;2023;MEDIA;2;HV;VA;PV;48;;52;;;;20240528;final20240528v1
124;2023;MEDIA;2;PF;VD;RD;44;34;22;;;;20240528;final20240528v1
124;2023;MEDIA;2;CC;AS;TV;79;;21;;;;20240528;final20240528v1
125;2023;MEDIA;2;AM;AA;AA;37;31;32;;;;20240528;final20240528v1
125;2023;MEDIA;2;CC;AR;AB;20;58;22;;;;20240528;final20240528v1
125;2023;MEDIA;2;HV;AC;AC;13;56;31;;;;20240528;final20240528v1
125;2023;MEDIA;2;HV;VA;AF;18;43;39;;;;20240528;final20240528v1
125;2023;MEDIA;2;HV;HA;AL;10;53;38;;;;20240528;final20240528v1
125;2023;MEDIA;2;CC;AO;AO;69;31;0;;;;20240528;final20240528v1
125;2023;MEDIA;2;CC;AR;CS;23;57;20;;;;20240528;final20240528v1
125;2023;MEDIA;2;PF;VD;EP;44;28;28;;;;20240528;final20240528v1
125;2023;MEDIA;2;AM;ME;ID;40;48;12;;;;20240528;final20240528v1
125;2023;MEDIA;2;PF;SP;IE;41;44;16;;;;20240528;final20240528v1
125;2023;MEDIA;2;CC;AS;MP;13;48;39;;;;20240528;final20240528v1
125;2023;MEDIA;2;AM;AA;PA;11;48;42;;;;20240528;final20240528v1
125;2023;MEDIA;2;HV;AC;PC;18;;83;;;;20240528;final20240528v1
125;2023;MEDIA;2;PF;VD;PD;45;23;32;;;;20240528;final20240528v1
125;2023;MEDIA;2;PF;PA;PE;84;6;9;;;;20240528;final20240528v1
125;2023;MEDIA;2;HV;HA;PH;51;;49;;;;20240528;final20240528v1
125;2023;MEDIA;2;AM;ME;PM;60;;40;;;;20240528;final20240528v1
125;2023;MEDIA;2;PF;PA;PP;50;17;33;;;;20240528;final20240528v1
125;2023;MEDIA;2;CC;AO;PR;60;;40;;;;20240528;final20240528v1
125;2023;MEDIA;2;HV;VA;PV;39;;61;;;;20240528;final20240528v1
125;2023;MEDIA;2;PF;VD;RD;22;32;47;;;;20240528;final20240528v1
125;2023;MEDIA;2;CC;AS;TV;68;;32;;;;20240528;final20240528v1
127;2023;MEDIA;2;AM;AA;AA;21;28;51;;;;20240528;final20240528v1
127;2023;MEDIA;2;CC;AR;AB;30;49;21;;;;20240528;final20240528v1
127;2023;MEDIA;2;HV;AC;AC;12;60;28;;;;20240528;final20240528v1
127;2023;MEDIA;2;HV;VA;AF;13;28;58;;;;20240528;final20240528v1
127;2023;MEDIA;2;HV;HA;AL;6;36;58;;;;20240528;final20240528v1
127;2023;MEDIA;2;CC;AO;AO;81;19;0;;;;20240528;final20240528v1
127;2023;MEDIA;2;CC;AR;CS;42;45;13;;;;20240528;final20240528v1
127;2023;MEDIA;2;PF;VD;EP;36;33;31;;;;20240528;final20240528v1
127;2023;MEDIA;2;AM;ME;ID;34;52;13;;;;20240528;final20240528v1
127;2023;MEDIA;2;PF;SP;IE;42;43;15;;;;20240528;final20240528v1
127;2023;MEDIA;2;CC;AS;MP;21;45;34;;;;20240528;final20240528v1
127;2023;MEDIA;2;AM;AA;PA;26;41;33;;;;20240528;final20240528v1
127;2023;MEDIA;2;HV;AC;PC;40;;60;;;;20240528;final20240528v1
127;2023;MEDIA;2;PF;VD;PD;42;27;31;;;;20240528;final20240528v1
127;2023;MEDIA;2;PF;PA;PE;81;8;12;;;;20240528;final20240528v1
127;2023;MEDIA;2;HV;HA;PH;75;;25;;;;20240528;final20240528v1
127;2023;MEDIA;2;AM;ME;PM;69;;31;;;;20240528;final20240528v1
127;2023;MEDIA;2;PF;PA;PP;73;13;13;;;;20240528;final20240528v1
127;2023;MEDIA;2;CC;AO;PR;61;;39;;;;20240528;final20240528v1
127;2023;MEDIA;2;HV;VA;PV;64;;36;;;;20240528;final20240528v1
127;2023;MEDIA;2;PF;VD;RD;13;37;49;;;;20240528;final20240528v1
127;2023;MEDIA;2;CC;AS;TV;75;;25;;;;20240528;final20240528v1
129;2023;MEDIA;2;AM;AA;AA;15;58;27;;;;20240528;final20240528v1
129;2023;MEDIA;2;CC;AR;AB;31;42;27;;;;20240528;final20240528v1
129;2023;MEDIA;2;HV;AC;AC;8;48;44;;;;20240528;final20240528v1
129;2023;MEDIA;2;HV;VA;AF;32;48;20;;;;20240528;final20240528v1
129;2023;MEDIA;2;HV;HA;AL;23;46;31;;;;20240528;final20240528v1
129;2023;MEDIA;2;CC;AO;AO;65;31;4;;;;20240528;final20240528v1
129;2023;MEDIA;2;CC;AR;CS;19;65;15;;;;20240528;final20240528v1
129;2023;MEDIA;2;PF;VD;EP;42;35;23;;;;20240528;final20240528v1
129;2023;MEDIA;2;AM;ME;ID;50;39;12;;;;20240528;final20240528v1
129;2023;MEDIA;2;PF;SP;IE;35;50;15;;;;20240528;final20240528v1
129;2023;MEDIA;2;CC;AS;MP;12;48;40;;;;20240528;final20240528v1
129;2023;MEDIA;2;AM;AA;PA;27;23;50;;;;20240528;final20240528v1
129;2023;MEDIA;2;HV;AC;PC;8;;92;;;;20240528;final20240528v1
129;2023;MEDIA;2;PF;VD;PD;40;28;32;;;;20240528;final20240528v1
129;2023;MEDIA;2;PF;PA;PE;81;8;12;;;;20240528;final20240528v1
129;2023;MEDIA;2;HV;HA;PH;56;;44;;;;20240528;final20240528v1
129;2023;MEDIA;2;AM;ME;PM;73;;27;;;;20240528;final20240528v1
129;2023;MEDIA;2;PF;PA;PP;54;8;39;;;;20240528;final20240528v1
129;2023;MEDIA;2;CC;AO;PR;60;;40;;;;20240528;final20240528v1
129;2023;MEDIA;2;HV;VA;PV;44;;56;;;;20240528;final20240528v1
129;2023;MEDIA;2;PF;VD;RD;24;24;52;;;;20240528;final20240528v1
129;2023;MEDIA;2;CC;AS;TV;68;;32;;;;20240528;final20240528v1
130;2023;MEDIA;2;AM;AA;AA;17;46;38;;;;20240528;final20240528v1
130;2023;MEDIA;2;CC;AR;AB;33;46;21;;;;20240528;final20240528v1
130;2023;MEDIA;2;HV;AC;AC;4;71;25;;;;20240528;final20240528v1
130;2023;MEDIA;2;HV;VA;AF;13;54;33;;;;20240528;final20240528v1
130;2023;MEDIA;2;HV;HA;AL;8;63;29;;;;20240528;final20240528v1
130;2023;MEDIA;2;CC;AO;AO;50;46;4;;;;20240528;final20240528v1
130;2023;MEDIA;2;CC;AR;CS;25;58;17;;;;20240528;final20240528v1
130;2023;MEDIA;2;PF;VD;EP;50;33;17;;;;20240528;final20240528v1
130;2023;MEDIA;2;AM;ME;ID;38;50;13;;;;20240528;final20240528v1
