rbd|agno|grado|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
337|2019|8b|COLEGIO SANTA TERESITA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|71.437904878|73.861415454|64.233614433|70.145616093
341|2019|8b|COLEGIO ADVENTISTA DE ANTOFAGASTA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|68.609021596|72.992582994|63.530099229|70.730642651
342|2019|8b|COLEGIO INGLES SAN JOSE|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|76.362913939|80.433679743|72.665391205|82.607957364
343|2019|8b|ESCUELA PRESBITERIANA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|3|1|68.970063101|65.487448777|60.267054082|64.960371731
344|2019|8b|COLEGIO SANTA EMILIA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|71.496942131|76.439189625|66.788697187|71.948437717
350|2019|8b|COLEGIO LIDIA MORENO|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|70.55669584|70.626858529|63.385866286|68.230551678
355|2019|8b|COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA)|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|3|5|1|68.96653745|71.884990757|60.59635694|68.487353667
356|2019|8b|COLEGIO CORAZON DE MARIA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|79.190431163|79.982050484|73.581041395|82.36397943
357|2019|8b|COL. SAN LUIS|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|3|5|1|72.818802304|73.743111926|66.051862839|73.989693346
358|2019|8b|INS. SANTA MARIA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|3|5|1|76.232766374|79.368740568|72.30968747|80.665054621
361|2019|8b|COL. THE ANTOFAGASTA BRITISH SCHOOL|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|3|5|1|78.040258363|75.518990957|75.027991266|80.849208227
364|2019|8b|COL. ANTOFAGASTA|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|3|5|1|80.813832468|85.240157122|76.803393421|82.164906095
365|2019|8b|COLEGIO EAGLE SCHOOL|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|2|4|1|73.4682946|72.024257948|63.488788389|73.994295357
366|2019|8b|HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA)|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|Antofagasta|3|5|1|76.386918696|72.903620067|68.659092783|72.317262667
367|2019|8b|COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2102|MEJILLONES|Antofagasta|1|2|1|75.725397335|78.949306574|71.004579652|76.542810699
368|2019|8b|ESCUELA BASICA JULIA HERRERA VARAS|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2102|MEJILLONES|Antofagasta|1|3|1|75.336871178|69.460299402|66.897505996|76.412774553
370|2019|8b|ESCUELA ESTACION BAQUEDANO|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2103|SIERRA GORDA|Antofagasta|1|2|1|77.662772856|75.854467547|68.087634416|82.137361265
371|2019|8b|ESCUELA CARACOLES|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2103|SIERRA GORDA|Antofagasta|1|3|2|71.463736937|75.31219583|75.541887989|74.557066537
372|2019|8b|LICEO POLITECNICO JOSE MIGUEL QUIROZ|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2104|TALTAL|Antofagasta|1|2|1|73.312171411|74.547657523|67.488741076|74.39442514
373|2019|8b|LICEO JUAN CORTES-MONROY CORTES|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2104|TALTAL|Antofagasta|1|3|1|69.788540451|67.44540918|63.029086869|69.292508939
380|2019|8b|ESCUELA BASICA DIEGO PORTALES PALAZUELOS|3|DE ATACAMA|32|CHAÑARAL|3201|CHAÑARAL|Copiapo - Chanaral|1|2|1|76.356232823|76.733918544|69.014568133|79.654682202
381|2019|8b|ESCUELA BASICA PEDRO LUJAN|3|DE ATACAMA|32|CHAÑARAL|3201|CHAÑARAL|Copiapo - Chanaral|1|2|1|78.31001254|75.605499703|73.592402072|77.284190515
382|2019|8b|ESCUELA BASICA GASPAR CABRALES|3|DE ATACAMA|32|CHAÑARAL|3201|CHAÑARAL|Copiapo - Chanaral|1|4|1|78.678078127|81.362214517|77.663570233|83.340277424
386|2019|8b|ESCUELA ALIRO LAMAS CASTILLO|3|DE ATACAMA|32|CHAÑARAL|3202|DIEGO DE ALMAGRO|Copiapo - Chanaral|1|2|1|80.070024975|77.298856143|74.965851262|80.05707521
387|2019|8b|ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS|3|DE ATACAMA|32|CHAÑARAL|3202|DIEGO DE ALMAGRO|Copiapo - Chanaral|1|2|2|84.095058813|70.17144894|77.372818267|89.213263699
392|2019|8b|LICEO DIEGO DE ALMEIDA|3|DE ATACAMA|32|CHAÑARAL|3202|DIEGO DE ALMAGRO|Copiapo - Chanaral|2|4|1|73.650364279|68.420888362|70.694989292|70.552347738
400|2019|8b|LICEO MERCEDES FRITIS MACKENNEY|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|3|1|75.283838195|77.13198687|70.466657796|78.51626069
401|2019|8b|ESCUELA BERNARDO O HIGGINS|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|3|1|72.475011477|75.755902147|66.743173135|75.892565561
403|2019|8b|ESCUELA LAURA ROBLES SILVA|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|70.85848601|68.029475014|67.464047303|71.455399895
405|2019|8b|ESCUELA LOS ESTANDARTES|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|71.659985936|74.251495441|65.654762711|76.905469665
406|2019|8b|ESCUELA VICENTE SEPULVEDA ROJO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|1|1|74.283482385|71.387361561|65.982290452|76.787699631
407|2019|8b|ESCUELA JESUS FERNANDEZ HIDALGO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|80.862597273|76.466399591|75.004278577|83.189632454
408|2019|8b|ESCUELA PEDRO LEON GALLO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|74.931812577|76.824863476|70.194986079|76.166591632
410|2019|8b|ESCUELA JOSE MANSO DE VELASCO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|75.618140947|71.431528313|71.508607515|78.46961743
411|2019|8b|ESCUELA LAS CANTERAS|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|76.598740439|74.07989634|70.059728764|72.276415953
413|2019|8b|ESCUELA LAS BRISAS|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|1|1|77.532739089|88.303078569|74.378852744|85.198193216
415|2019|8b|LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|4|1|76.994045549|77.719734392|69.119887376|80.169397561
416|2019|8b|ESCUELA ABRAHAM SEPULVEDA PIZARRO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|3|1|73.403660495|77.489769018|65.245818492|78.417247706
417|2019|8b|COLEGIO BUEN PASTOR|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|3|1|75.676392423|77.709084362|69.300033336|78.549372517
418|2019|8b|ESCUELA ISABEL PENA MORALES|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|3|1|72.11774084|71.181144111|69.963175238|74.535078704
419|2019|8b|ESCUELA HERNAN MARQUEZ HUERTA|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|77.791460629|75.5558397|68.381675337|79.122186783
420|2019|8b|LICEO FERNANDO ARIZTÍA RUIZ|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|74.791567945|71.670267144|66.409679536|75.915077211
421|2019|8b|ESCUELA BRUNO ZAVALA FREDES|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|3|1|71.325222773|74.871786724|68.973815874|77.298935051
423|2019|8b|ESCUELA SAN PEDRO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|1|2|73.484055972|71.849626589|72.216837248|83.600426518
427|2019|8b|ESCUELA LUIS CRUZ MARTINEZ|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|1|2|1|79.54871014|82.072237814|74.326250932|85.539681966
429|2019|8b|LICEO CATOLICO ATACAMA|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|2|4|1|67.026619944|65.561673676|64.092300302|69.311176022
430|2019|8b|LICEO POLITECNICO BELEN|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|2|3|1|70.362763205|73.442562353|65.893745464|72.615098729
431|2019|8b|LICEO SAGRADO CORAZON|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|2|3|1|70.895797917|67.970276011|66.406189467|71.211255995
433|2019|8b|COLEGIO ADVENTISTA DE COPIAPO|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|2|3|1|74.586005986|78.254813479|69.626778224|75.760395303
434|2019|8b|ESCUELA SAN VICENTE DE PAUL|3|DE ATACAMA|31|COPIAPÓ|3101|COPIAPÓ|Copiapo - Chanaral|2|3|1|70.262418155|77.142660443|68.836399687|76.23728187
440|2019|8b|COLEGIO PARROQUIAL PADRE NEGRO|3|DE ATACAMA|31|COPIAPÓ|3102|CALDERA|Copiapo - Chanaral|2|3|1|70.436211315|73.909506025|72.36781621|76.946658806
441|2019|8b|ESCUELA DE CONCENTRACION|3|DE ATACAMA|31|COPIAPÓ|3103|TIERRA AMARILLA|Copiapo - Chanaral|1|1|1|82.541306246|81.867793296|73.731324392|87.473141813
442|2019|8b|ESCUELA VICTOR MANUEL SANCHEZ CABANAS|3|DE ATACAMA|31|COPIAPÓ|3103|TIERRA AMARILLA|Copiapo - Chanaral|1|2|1|75.119990591|79.231133445|75.361058785|80.166867964
444|2019|8b|ESCUELA LUIS URIBE ORREGO|3|DE ATACAMA|31|COPIAPÓ|3103|TIERRA AMARILLA|Copiapo - Chanaral|1|2|1|80.698806824|79.552581319|74.508104189|84.521517356
450|2019|8b|ESCUELA HERMANOS CARRERA|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|79.852311702|87.227169452|75.961599349|85.408239802
452|2019|8b|ESCUELA GABRIELA MISTRAL|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|79.887181384|78.520634075|74.730105132|83.571364116
453|2019|8b|ESCUELA IGNACIO CARRERA PINTO|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|3|1|72.748340286|75.107758918|69.180097083|73.513033324
454|2019|8b|ESCUELA GREGORIO CASTILLO MARÍN|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|77.723816656|83.512639003|80.572752226|82.644802291
455|2019|8b|ESCUELA REPUBLICA DE LOS E.E.U.U.|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|3|1|93.340744936|94.973673066|93.258981532|97.531175437
458|2019|8b|ESCUELA ARTURO PEREZ CANTO|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|71.96010198|76.46897818|70.146995591|75.279562403
459|2019|8b|ESCUELA BASICA ESPANA|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|74.600663359|75.199335997|74.555847638|76.005713858
461|2019|8b|ESCUELA LUIS CRUZ MARTINEZ|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|78.123812012|75.776509703|71.542708458|76.999943577
462|2019|8b|ESCUELA JOSE CAROCA LAFLOR|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|3|1|73.869063277|76.717854252|70.28863775|74.202800057
463|2019|8b|ESCUELA BASICA ROBERTO CUADRA ALQUINTA|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|2|1|71.489467367|71.649300092|70.491479088|78.337255254
464|2019|8b|ESCUELA BASICA GUALBERTO KONG FERNANDEZ|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|3|1|81.97575617|81.571668921|78.808352308|84.875629727
469|2019|8b|ESCUELA BASICA JUSTINO LEIVA AMOR|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|1|1|2|72.559764504|76.080957441|71.941179712|77.678473604
478|2019|8b|LICEO SANTA MARTA|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|2|4|1|79.22348727|81.532296687|73.896750057|80.324956904
479|2019|8b|LICEO SAN FRANCISCO|3|DE ATACAMA|33|HUASCO|3301|VALLENAR|Huasco - Vallenar|2|4|1|77.075986753|78.820619397|81.331429594|79.573245047
481|2019|8b|ESCUELA BASICA ALEJANDRO NOEMI HUERTA|3|DE ATACAMA|33|HUASCO|3303|FREIRINA|Huasco - Vallenar|1|2|1|68.710389651|72.217646098|71.995119847|70.765547673
487|2019|8b|ESCUELA BASICA JOSE MIGUEL CARRERA|3|DE ATACAMA|33|HUASCO|3304|HUASCO|Huasco - Vallenar|1|2|1|78.545385755|76.550187646|76.55370796|81.985308601
489|2019|8b|ESCUELA EL OLIVAR|3|DE ATACAMA|33|HUASCO|3304|HUASCO|Huasco - Vallenar|1|3|1|75.954957885|72.045656827|70.780611684|76.568995366
492|2019|8b|COLEGIO PARTICULAR ENGLISH COLLEGE|3|DE ATACAMA|33|HUASCO|3304|HUASCO|Huasco - Vallenar|2|4|1|80.800552909|76.679021922|71.225157347|78.694040959
493|2019|8b|EDUCADOR ARTURO ALVEAR RAMOS|3|DE ATACAMA|33|HUASCO|3302|ALTO DEL CARMEN|Huasco - Vallenar|1|2|2|74.458033316|80.402244401|76.429762126|82.454167971
499|2019|8b|ESCUELA RICARDO CAMPILLAY CONTRERAS|3|DE ATACAMA|33|HUASCO|3302|ALTO DEL CARMEN|Huasco - Vallenar|1|3|2|76.876990763|77.66931102|79.020496162|84.096022566
516|2019|8b|LICEO GABRIELA MISTRAL DE LA SERENA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|69.70795953|65.974112551|60.605892367|67.15787527
517|2019|8b|LICEO GREGORIO CORDOVEZ|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|72.072840505|77.547796976|65.837465945|78.018142022
519|2019|8b|COLEGIO ARTURO PRAT CHACON|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|76.795825954|71.002934972|66.54223133|72.047745627
521|2019|8b|COLEGIO VICTOR DOMINGO SILVA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|80.052365763|74.69235626|62.293499926|77.890675179
522|2019|8b|COLEGIO JAVIERA CARRERA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|69.331296759|77.919303541|65.526296116|75.394980896
523|2019|8b|ESCUELA ALONSO DE ERCILLA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|74.91090425|71.838329346|67.731841848|78.806030997
525|2019|8b|COLEGIO JAPON|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|76.276496201|73.027041521|65.050862424|74.530636285
526|2019|8b|COLEGIO JOSE MANUEL BALMACEDA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|4|1|72.252220807|72.860128887|72.410969724|77.469417168
527|2019|8b|COLEGIO HEROES DE LA CONCEPCION|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|73.019691919|70.601415876|64.190065858|73.724323087
528|2019|8b|ESCUELA GERMAN RIESCO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|76.459897101|79.843932957|70.596696151|84.652620619
530|2019|8b|COLEGIO GABRIEL GONZALEZ VIDELA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|71.028580761|69.626840027|62.897202589|70.737517265
531|2019|8b|COLEGIO PEDRO AGUIRRE CERDA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|76.909626146|75.604835525|69.917295465|80.379761581
533|2019|8b|COLEGIO DARIO SALAS|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|81.596450212|76.576142307|67.593294076|77.831740072
534|2019|8b|COLEGIO VILLA SAN BARTOLOME|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|84.961730306|87.607052804|81.194250229|90.600291745
535|2019|8b|COLEGIO JOSE MIGUEL CARRERA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|3|1|79.30871317|76.240589071|70.412002823|78.509459933
536|2019|8b|COLEGIO BERNARDA MORIN|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|1|1|60.573984307|69.44963785|59.633754936|76.885821778
539|2019|8b|COLEGIO DE ALGARROBITO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|68.427204556|67.883626714|65.731880359|72.851802794
540|2019|8b|ESCUELA DE ISLON|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|1|1|76.670248572|89.588862104|77.158955406|84.441344629
542|2019|8b|ESCUELA DE LAMBERT|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|1|1|93.868403326|89.70464438|95.095614487|95.439144364
543|2019|8b|COLEGIO ALTOVALSOL|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|2|74.905283833||71.661235524|75.374696049
546|2019|8b|COLEGIO COQUIMBITO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|76.891805362|79.108002697|76.640237041|80.051716796
548|2019|8b|ESCUELA DE COLONIA ALFALFARES|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|83.924504405|88.865487374|80.344942304|90.989376621
551|2019|8b|ESCUELA DE LAS ROJAS|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|1|2|79.500431403|80.757552981|72.72025409|84.098970795
556|2019|8b|ESCUELA DE ROMERO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|1|2|71.260043936|76.707685052|80.504700641|77.413235282
557|2019|8b|ESCUELA DE SATURNO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|2|78.084835382|79.226925198|75.932197548|82.684943713
560|2019|8b|COLEGIO QUEBRADA DE TALCA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|2|84.076193368|86.037727881|79.019741144|86.29569985
562|2019|8b|COLEGIO CALETA SAN PEDRO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|2|78.747514268|75.272562234|69.226091754|78.443177098
565|2019|8b|COLEGIO ADVENTISTA LA SERENA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|3|1|69.659572825|75.511909088|68.287726874|72.760191472
566|2019|8b|COLEGIO ISABEL RIQUELME|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|1|1|75.045333153|72.838058314|68.267884687|74.765862818
567|2019|8b|COLEGIO SAN FRANCISCO COLL|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|3|1|75.666433123|82.904209355|77.373410725|79.802985992
568|2019|8b|COLEGIO SAN ANTONIO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|74.425233694|67.442466829|68.062677756|74.034063261
570|2019|8b|COLEGIO ELENA BETTINI|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|70.340852916|80.089668306|65.497791827|77.317285516
573|2019|8b|ESCUELA PARTICULAR TERESA VIDELA DE G|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|70.964577144|72.069424511|66.162922365|73.167531367
574|2019|8b|ESCUELA INDUSTRIAL SALESIANA SAN RAMON|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|2|1|69.355313824|68.121197005|65.815668889|73.629567177
575|2019|8b|COLEGIO PROVIDENCIA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|2|1|74.328482651|75.205588526|66.498463111|73.17219426
578|2019|8b|LICEO IGNACIO CARRERA PINTO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|1|2|1|69.597665824|71.024250725|63.908660755|72.578299128
579|2019|8b|COLEGIO SEMINARIO CONCILIAR|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|72.350128418|78.566096183|73.593990722|75.403306581
580|2019|8b|COLEGIO GERONIMO RENDIC|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|3|5|1|74.321734378|77.908922223|68.360930336|76.912869731
581|2019|8b|ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|68.812158181|67.595531219|66.70953757|72.758584017
582|2019|8b|COLEGIO ANDRES BELLO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|3|5|1|71.305640252|71.167698288|67.554215349|73.205984684
583|2019|8b|COLEGIO SAGRADOS CORAZONES|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|67.725924595|74.614156681|68.618117226|74.757815904
585|2019|8b|COLEGIO THE INTERNATIONAL SCHOOL|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|3|5|1|71.905979014|73.519308192|68.730984141|81.171988339
587|2019|8b|COLEGIO SERENA|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|3|5|1|75.924874143|70.085468271|72.542098297|72.080101231
589|2019|8b|COLEGIO SANTO DOMINGO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|2|4|1|73.40328964|73.400703406|71.516655056|74.467083308
590|2019|8b|COLEGIO PARTICULAR SAN JOSE|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|3|4|1|74.903237032|80.930408464|70.053098062|77.180779481
591|2019|8b|COLEGIO INGLES CATOLICO|4|DE COQUIMBO|41|ELQUI|4101|LA SERENA|Elqui|3|5|1|78.467732385|79.998808037|75.62375044|81.908579147
597|2019|8b|COLEGIO PEDRO PABLO MUÑOZ|4|DE COQUIMBO|41|ELQUI|4104|LA HIGUERA|Elqui|1|2|1|77.708517925|71.691207701|76.836658314|77.531808168
599|2019|8b|ESCUELA JOSE SANTOS OSSA|4|DE COQUIMBO|41|ELQUI|4104|LA HIGUERA|Elqui|1|1|2|78.195924235|79.230462007|78.674699982|79.816639342
602|2019|8b|ESCUELA BASICA CARLOS CONDELL|4|DE COQUIMBO|41|ELQUI|4104|LA HIGUERA|Elqui|1|1|2|76.410502446|76.297510764|75.697087132|78.763815779
612|2019|8b|ESCUELA GUILLERMO CERECEDA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|76.110057612|78.27328483|74.56952711|83.013717059
613|2019|8b|COLEGIO DE ARTES CLAUDIO ARRAU|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|3|1|69.795209529|68.462884381|64.821761673|70.524556008
614|2019|8b|ESCUELA PRESIDENTE ANIBAL PINTO|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|75.113524596|68.472148523|64.869581017|72.118344578
615|2019|8b|ESCUELA COQUIMBO|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|3|1|79.745598643|79.900768008|68.706463911|81.625297814
616|2019|8b|ESCUELA CARDENAL JOSE MARIA CARO|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|74.889717395|73.284298623|67.945088121|76.721272776
617|2019|8b|COLEGIO SANTA CECILIA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|76.250034192|74.066975764|68.287980641|82.973302913
618|2019|8b|ESCUELA SANTO TOMAS DE AQUINO|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|73.580161397|76.275673582|69.782295993|76.382219904
620|2019|8b|ESCUELA JOSE ALFARO ALFARO|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|74.754931121|74.677455221|76.062572038|81.725455976
621|2019|8b|ESCUELA BASICA MARIO MUNOZ SILVA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|1|1|76.375268238|77.537002009|75.852589298|79.126294968
625|2019|8b|ESCUELA TOMASA OLIVARES CAAMANO|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|3|1|72.706252575|71.407101342|69.745518071|77.337556977
626|2019|8b|ESCUELA BASICA DAVID LEON TAPIA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|73.467293449|74.270581404|73.764694918|77.872271022
628|2019|8b|ESCUELA DE PENUELAS|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|3|1|78.843610697|84.282441189|76.03883747|82.400054927
629|2019|8b|COLEGIO PABLO NERUDA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|2|70.637278484|65.997904035|67.192754096|69.850923539
630|2019|8b|COLEGIO LA HERRADURA|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|3|1|72.521462479|70.726753932|64.585810615|72.185546453
631|2019|8b|ESCUELA SAN RAFAEL|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|77.157301363|79.430470501|68.670077688|82.410523907
632|2019|8b|ESCUELA BASICA MANUEL DE SALAS|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|Elqui|1|2|1|81.27518062|77.960040853|76.513434408|80.966695368
