"rbd";"grado";"agno";"ind";"prom";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"fecha_bbdd";"codigo_bdd"
31042;4;2023;PF;80;COLEGIO SAN ANDRES DE CALERA DE TANGO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13403;CALERA DE TANGO;Sur;3;5;1;20240528;final20240528v1
31052;4;2023;AM;69;COLEGIO VILLA EL SOL;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;4;1;20240528;final20240528v1
31052;4;2023;CC;73;COLEGIO VILLA EL SOL;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;4;1;20240528;final20240528v1
31052;4;2023;HV;64;COLEGIO VILLA EL SOL;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;4;1;20240528;final20240528v1
31052;4;2023;PF;70;COLEGIO VILLA EL SOL;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;4;1;20240528;final20240528v1
31054;4;2023;AM;67;COLEGIO EL LABRADOR;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31054;4;2023;CC;73;COLEGIO EL LABRADOR;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31054;4;2023;HV;71;COLEGIO EL LABRADOR;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31054;4;2023;PF;74;COLEGIO EL LABRADOR;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31066;4;2023;AM;75;COLEGIO LOS ROBLES DE LOS LIBERTADORES;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31066;4;2023;CC;77;COLEGIO LOS ROBLES DE LOS LIBERTADORES;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31066;4;2023;HV;72;COLEGIO LOS ROBLES DE LOS LIBERTADORES;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31066;4;2023;PF;78;COLEGIO LOS ROBLES DE LOS LIBERTADORES;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31068;4;2023;AM;71;COLEGIO TERRA MONTE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;2;1;20240528;final20240528v1
31068;4;2023;CC;;COLEGIO TERRA MONTE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;2;1;20240528;final20240528v1
31068;4;2023;HV;69;COLEGIO TERRA MONTE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;2;1;20240528;final20240528v1
31068;4;2023;PF;74;COLEGIO TERRA MONTE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;2;1;20240528;final20240528v1
31081;4;2023;AM;68;ESCUELA  SAN  IGNACIO  DE  BUIN;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31081;4;2023;CC;69;ESCUELA  SAN  IGNACIO  DE  BUIN;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31081;4;2023;HV;64;ESCUELA  SAN  IGNACIO  DE  BUIN;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31081;4;2023;PF;67;ESCUELA  SAN  IGNACIO  DE  BUIN;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;Sur;2;3;1;20240528;final20240528v1
31084;4;2023;AM;70;COLEGIO ANTAMARO;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31084;4;2023;CC;70;COLEGIO ANTAMARO;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31084;4;2023;HV;64;COLEGIO ANTAMARO;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31084;4;2023;PF;67;COLEGIO ANTAMARO;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31085;4;2023;AM;72;COLEGIO EL ARRAYAN;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;3;1;20240528;final20240528v1
31085;4;2023;CC;75;COLEGIO EL ARRAYAN;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;3;1;20240528;final20240528v1
31085;4;2023;HV;68;COLEGIO EL ARRAYAN;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;3;1;20240528;final20240528v1
31085;4;2023;PF;77;COLEGIO EL ARRAYAN;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;3;1;20240528;final20240528v1
31087;4;2023;AM;79;COLEGIO ALCÁZARES DE ÑUBLE;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31087;4;2023;CC;78;COLEGIO ALCÁZARES DE ÑUBLE;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31087;4;2023;HV;75;COLEGIO ALCÁZARES DE ÑUBLE;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31087;4;2023;PF;82;COLEGIO ALCÁZARES DE ÑUBLE;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;20240528;final20240528v1
31090;4;2023;AM;76;COMPLEJO EDUCACIONAL VALLE DEL ITATA;16;DE ÑUBLE;162;ITATA;16206;RÁNQUIL;Diguillín;2;2;1;20240528;final20240528v1
31090;4;2023;CC;73;COMPLEJO EDUCACIONAL VALLE DEL ITATA;16;DE ÑUBLE;162;ITATA;16206;RÁNQUIL;Diguillín;2;2;1;20240528;final20240528v1
31090;4;2023;HV;68;COMPLEJO EDUCACIONAL VALLE DEL ITATA;16;DE ÑUBLE;162;ITATA;16206;RÁNQUIL;Diguillín;2;2;1;20240528;final20240528v1
31090;4;2023;PF;74;COMPLEJO EDUCACIONAL VALLE DEL ITATA;16;DE ÑUBLE;162;ITATA;16206;RÁNQUIL;Diguillín;2;2;1;20240528;final20240528v1
31106;4;2023;AM;75;COLEGIO SAINT JOAN COLLEGE;8;DEL BIOBÍO;81;CONCEPCIÓN;8109;SANTA JUANA;Concepcion;2;4;1;20240528;final20240528v1
31106;4;2023;CC;83;COLEGIO SAINT JOAN COLLEGE;8;DEL BIOBÍO;81;CONCEPCIÓN;8109;SANTA JUANA;Concepcion;2;4;1;20240528;final20240528v1
31106;4;2023;HV;79;COLEGIO SAINT JOAN COLLEGE;8;DEL BIOBÍO;81;CONCEPCIÓN;8109;SANTA JUANA;Concepcion;2;4;1;20240528;final20240528v1
31106;4;2023;PF;85;COLEGIO SAINT JOAN COLLEGE;8;DEL BIOBÍO;81;CONCEPCIÓN;8109;SANTA JUANA;Concepcion;2;4;1;20240528;final20240528v1
31107;4;2023;AM;83;COLEGIO ESPERANZA;8;DEL BIOBÍO;83;BIOBÍO;8303;CABRERO;Bio Bio;2;2;1;20240528;final20240528v1
31107;4;2023;CC;80;COLEGIO ESPERANZA;8;DEL BIOBÍO;83;BIOBÍO;8303;CABRERO;Bio Bio;2;2;1;20240528;final20240528v1
31107;4;2023;HV;70;COLEGIO ESPERANZA;8;DEL BIOBÍO;83;BIOBÍO;8303;CABRERO;Bio Bio;2;2;1;20240528;final20240528v1
31107;4;2023;PF;81;COLEGIO ESPERANZA;8;DEL BIOBÍO;83;BIOBÍO;8303;CABRERO;Bio Bio;2;2;1;20240528;final20240528v1
31108;4;2023;AM;71;ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BÁSICO CUMBRES DEL VALLE COLLEGE;16;DE ÑUBLE;161;DIGUILLÍN;16107;QUILLÓN;Diguillín;2;3;1;20240528;final20240528v1
31108;4;2023;CC;80;ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BÁSICO CUMBRES DEL VALLE COLLEGE;16;DE ÑUBLE;161;DIGUILLÍN;16107;QUILLÓN;Diguillín;2;3;1;20240528;final20240528v1
31108;4;2023;HV;69;ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BÁSICO CUMBRES DEL VALLE COLLEGE;16;DE ÑUBLE;161;DIGUILLÍN;16107;QUILLÓN;Diguillín;2;3;1;20240528;final20240528v1
31108;4;2023;PF;79;ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BÁSICO CUMBRES DEL VALLE COLLEGE;16;DE ÑUBLE;161;DIGUILLÍN;16107;QUILLÓN;Diguillín;2;3;1;20240528;final20240528v1
31110;4;2023;AM;69;COLEGIO FRATERNIDAD;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;4;1;20240528;final20240528v1
31110;4;2023;CC;74;COLEGIO FRATERNIDAD;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;4;1;20240528;final20240528v1
31110;4;2023;HV;67;COLEGIO FRATERNIDAD;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;4;1;20240528;final20240528v1
31110;4;2023;PF;71;COLEGIO FRATERNIDAD;8;DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;Concepcion;2;4;1;20240528;final20240528v1
31121;4;2023;AM;82;COLEGIO DOCTOR OSVALDO QUINTEROS;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;Bio Bio;2;1;1;20240528;final20240528v1
31121;4;2023;CC;81;COLEGIO DOCTOR OSVALDO QUINTEROS;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;Bio Bio;2;1;1;20240528;final20240528v1
31121;4;2023;HV;72;COLEGIO DOCTOR OSVALDO QUINTEROS;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;Bio Bio;2;1;1;20240528;final20240528v1
31121;4;2023;PF;82;COLEGIO DOCTOR OSVALDO QUINTEROS;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;Bio Bio;2;1;1;20240528;final20240528v1
31130;4;2023;AM;79;COLEGIO PARTICULAR SUBVENCIONADO TIMONEL-CORONEL;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;Concepcion;2;4;1;20240528;final20240528v1
31130;4;2023;CC;79;COLEGIO PARTICULAR SUBVENCIONADO TIMONEL-CORONEL;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;Concepcion;2;4;1;20240528;final20240528v1
31130;4;2023;HV;75;COLEGIO PARTICULAR SUBVENCIONADO TIMONEL-CORONEL;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;Concepcion;2;4;1;20240528;final20240528v1
31130;4;2023;PF;80;COLEGIO PARTICULAR SUBVENCIONADO TIMONEL-CORONEL;8;DEL BIOBÍO;81;CONCEPCIÓN;8102;CORONEL;Concepcion;2;4;1;20240528;final20240528v1
31135;4;2023;AM;70;ESCUELA ESPECIAL DE LENGUAJE ELUNEY;16;DE ÑUBLE;161;DIGUILLÍN;16102;BULNES;Diguillín;2;2;1;20240528;final20240528v1
31135;4;2023;CC;77;ESCUELA ESPECIAL DE LENGUAJE ELUNEY;16;DE ÑUBLE;161;DIGUILLÍN;16102;BULNES;Diguillín;2;2;1;20240528;final20240528v1
31135;4;2023;HV;69;ESCUELA ESPECIAL DE LENGUAJE ELUNEY;16;DE ÑUBLE;161;DIGUILLÍN;16102;BULNES;Diguillín;2;2;1;20240528;final20240528v1
31135;4;2023;PF;79;ESCUELA ESPECIAL DE LENGUAJE ELUNEY;16;DE ÑUBLE;161;DIGUILLÍN;16102;BULNES;Diguillín;2;2;1;20240528;final20240528v1
31161;4;2023;AM;73;COLEGIO LOS PENSAMIENTOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;Sur;2;3;1;20240528;final20240528v1
31161;4;2023;CC;73;COLEGIO LOS PENSAMIENTOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;Sur;2;3;1;20240528;final20240528v1
31161;4;2023;HV;72;COLEGIO LOS PENSAMIENTOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;Sur;2;3;1;20240528;final20240528v1
31161;4;2023;PF;76;COLEGIO LOS PENSAMIENTOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;Sur;2;3;1;20240528;final20240528v1
31175;4;2023;AM;63;BICENTENARIO COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;20240528;final20240528v1
31175;4;2023;CC;77;BICENTENARIO COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;20240528;final20240528v1
31175;4;2023;HV;67;BICENTENARIO COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;20240528;final20240528v1
31175;4;2023;PF;71;BICENTENARIO COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;20240528;final20240528v1
31190;4;2023;AM;69;ESCUELA CUMBRES  DE  NOS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;Sur;2;3;1;20240528;final20240528v1
31190;4;2023;CC;67;ESCUELA CUMBRES  DE  NOS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;Sur;2;3;1;20240528;final20240528v1
31190;4;2023;HV;66;ESCUELA CUMBRES  DE  NOS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;Sur;2;3;1;20240528;final20240528v1
31190;4;2023;PF;71;ESCUELA CUMBRES  DE  NOS;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;Sur;2;3;1;20240528;final20240528v1
31193;4;2023;AM;66;ESCUELA BASICA CRISTIANO JERUSALEN;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;Norte;2;2;1;20240528;final20240528v1
31193;4;2023;CC;68;ESCUELA BASICA CRISTIANO JERUSALEN;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;Norte;2;2;1;20240528;final20240528v1
31193;4;2023;HV;70;ESCUELA BASICA CRISTIANO JERUSALEN;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;Norte;2;2;1;20240528;final20240528v1
31193;4;2023;PF;69;ESCUELA BASICA CRISTIANO JERUSALEN;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13302;LAMPA;Norte;2;2;1;20240528;final20240528v1
31194;4;2023;AM;74;COLEGIO MONTEVERDI;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;20240528;final20240528v1
31194;4;2023;CC;70;COLEGIO MONTEVERDI;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;20240528;final20240528v1
31194;4;2023;HV;68;COLEGIO MONTEVERDI;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;20240528;final20240528v1
31194;4;2023;PF;74;COLEGIO MONTEVERDI;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;20240528;final20240528v1
31201;4;2023;AM;75;SAINT MARY SCHOOL - EL MILAGRO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;20240528;final20240528v1
31201;4;2023;CC;78;SAINT MARY SCHOOL - EL MILAGRO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;20240528;final20240528v1
31201;4;2023;HV;71;SAINT MARY SCHOOL - EL MILAGRO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;20240528;final20240528v1
31201;4;2023;PF;81;SAINT MARY SCHOOL - EL MILAGRO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;20240528;final20240528v1
31203;4;2023;AM;70;COLEGIO DOMINGO SANTA MARIA;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;20240528;final20240528v1
31203;4;2023;CC;69;COLEGIO DOMINGO SANTA MARIA;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;20240528;final20240528v1
31203;4;2023;HV;68;COLEGIO DOMINGO SANTA MARIA;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;20240528;final20240528v1
31203;4;2023;PF;75;COLEGIO DOMINGO SANTA MARIA;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;20240528;final20240528v1
31219;4;2023;AM;74;COLEGIO VERSALLES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;3;1;20240528;final20240528v1
31219;4;2023;CC;77;COLEGIO VERSALLES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;3;1;20240528;final20240528v1
31219;4;2023;HV;67;COLEGIO VERSALLES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;3;1;20240528;final20240528v1
31219;4;2023;PF;79;COLEGIO VERSALLES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;3;1;20240528;final20240528v1
31221;4;2023;AM;81;COLEGIO RUKALAF;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;2;1;20240528;final20240528v1
31221;4;2023;CC;81;COLEGIO RUKALAF;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;2;1;20240528;final20240528v1
31221;4;2023;HV;78;COLEGIO RUKALAF;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;2;1;20240528;final20240528v1
31221;4;2023;PF;86;COLEGIO RUKALAF;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;2;1;20240528;final20240528v1
31253;4;2023;AM;63;COLEGIO ALTO DEL MAIPO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;2;1;20240528;final20240528v1
31253;4;2023;CC;66;COLEGIO ALTO DEL MAIPO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;2;1;20240528;final20240528v1
31253;4;2023;HV;61;COLEGIO ALTO DEL MAIPO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;2;1;20240528;final20240528v1
31253;4;2023;PF;67;COLEGIO ALTO DEL MAIPO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;Talagante;2;2;1;20240528;final20240528v1
31260;4;2023;AM;74;COLEGIO ALTAZOL DEL MAIPO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;3;1;20240528;final20240528v1
31260;4;2023;CC;78;COLEGIO ALTAZOL DEL MAIPO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;3;1;20240528;final20240528v1
31260;4;2023;HV;76;COLEGIO ALTAZOL DEL MAIPO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;3;1;20240528;final20240528v1
31260;4;2023;PF;76;COLEGIO ALTAZOL DEL MAIPO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;3;1;20240528;final20240528v1
31262;4;2023;AM;73;ESCUELA PART. SANTA MARIA DE GUADALUPE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;3;1;20240528;final20240528v1
31262;4;2023;CC;73;ESCUELA PART. SANTA MARIA DE GUADALUPE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;3;1;20240528;final20240528v1
31262;4;2023;HV;69;ESCUELA PART. SANTA MARIA DE GUADALUPE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;3;1;20240528;final20240528v1
31262;4;2023;PF;75;ESCUELA PART. SANTA MARIA DE GUADALUPE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;Norte;2;3;1;20240528;final20240528v1
31264;4;2023;AM;76;ESCUELA BÁSICA SAN GENNARO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;4;1;20240528;final20240528v1
31264;4;2023;CC;77;ESCUELA BÁSICA SAN GENNARO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;4;1;20240528;final20240528v1
31264;4;2023;HV;69;ESCUELA BÁSICA SAN GENNARO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;4;1;20240528;final20240528v1
31264;4;2023;PF;77;ESCUELA BÁSICA SAN GENNARO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;Sur;2;4;1;20240528;final20240528v1
31265;4;2023;AM;69;ESCUELA BASICA N°2392 JOHN JOHN HIGH SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;20240528;final20240528v1
31265;4;2023;CC;72;ESCUELA BASICA N°2392 JOHN JOHN HIGH SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;20240528;final20240528v1
31265;4;2023;HV;66;ESCUELA BASICA N°2392 JOHN JOHN HIGH SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;20240528;final20240528v1
31265;4;2023;PF;72;ESCUELA BASICA N°2392 JOHN JOHN HIGH SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;20240528;final20240528v1
31266;4;2023;AM;73;INSTITUTO PROFESOR HECTOR DUARTE;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31266;4;2023;CC;76;INSTITUTO PROFESOR HECTOR DUARTE;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31266;4;2023;HV;72;INSTITUTO PROFESOR HECTOR DUARTE;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31266;4;2023;PF;79;INSTITUTO PROFESOR HECTOR DUARTE;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;Talagante;2;3;1;20240528;final20240528v1
31271;4;2023;AM;78;COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;20240528;final20240528v1
31271;4;2023;CC;82;COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;20240528;final20240528v1
31271;4;2023;HV;74;COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;20240528;final20240528v1
31271;4;2023;PF;84;COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;20240528;final20240528v1
31274;4;2023;AM;;COLEGIO SANTA SOFIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;Cordillera;2;3;1;20240528;final20240528v1
31274;4;2023;CC;;COLEGIO SANTA SOFIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;Cordillera;2;3;1;20240528;final20240528v1
31274;4;2023;HV;;COLEGIO SANTA SOFIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;Cordillera;2;3;1;20240528;final20240528v1
31274;4;2023;PF;;COLEGIO SANTA SOFIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;Cordillera;2;3;1;20240528;final20240528v1
31276;4;2023;AM;79;COLEGIO GRACE COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;Norte;3;5;1;20240528;final20240528v1
31276;4;2023;CC;80;COLEGIO GRACE COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;Norte;3;5;1;20240528;final20240528v1
31276;4;2023;HV;71;COLEGIO GRACE COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;Norte;3;5;1;20240528;final20240528v1
31276;4;2023;PF;81;COLEGIO GRACE COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13107;HUECHURABA;Norte;3;5;1;20240528;final20240528v1
31290;4;2023;AM;67;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;Poniente;2;4;1;20240528;final20240528v1
31290;4;2023;CC;66;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;Poniente;2;4;1;20240528;final20240528v1
31290;4;2023;HV;60;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;Poniente;2;4;1;20240528;final20240528v1
31290;4;2023;PF;69;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;Poniente;2;4;1;20240528;final20240528v1
31294;4;2023;AM;78;LICEO BICENTENARIO MARIA SOLEDAD MELENDEZ MOLINA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13601;TALAGANTE;Talagante;1;3;1;20240528;final20240528v1
31294;4;2023;CC;81;LICEO BICENTENARIO MARIA SOLEDAD MELENDEZ MOLINA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13601;TALAGANTE;Talagante;1;3;1;20240528;final20240528v1
31294;4;2023;HV;77;LICEO BICENTENARIO MARIA SOLEDAD MELENDEZ MOLINA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13601;TALAGANTE;Talagante;1;3;1;20240528;final20240528v1
