rbd,agno,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd
4836,2025,238.0,230.0,2.0,1,1
5646,2025,253.0,223.0,1.0,1,2
4982,2025,242.0,210.0,3.0,4,1
6210,2025,202.0,195.0,1.0,2,2
6456,2025,251.0,238.0,1.0,4,2
5669,2025,259.0,244.0,3.0,2,1
5128,2025,260.0,246.0,2.0,1,1
10263,2025,232.0,215.0,2.0,4,1
22749,2025,226.0,202.0,2.0,2,2
10014,2025,270.0,250.0,4.0,2,1
6018,2025,214.0,203.0,1.0,2,1
17840,2025,238.0,194.0,1.0,2,1
16512,2025,284.0,269.0,3.0,2,1
25002,2025,270.0,203.0,1.0,1,1
9373,2025,263.0,244.0,3.0,2,1
6705,2025,213.0,207.0,1.0,2,2
5082,2025,259.0,244.0,3.0,2,1
3754,2025,240.0,231.0,1.0,4,2
1547,2025,246.0,225.0,2.0,4,1
2875,2025,250.0,215.0,2.0,1,2
7312,2025,235.0,220.0,1.0,2,2
4644,2025,292.0,247.0,3.0,2,1
2234,2025,235.0,215.0,2.0,1,1
3067,2025,234.0,215.0,1.0,1,2
3316,2025,230.0,240.0,1.0,1,2
24956,2025,303.0,240.0,3.0,2,1
31262,2025,234.0,220.0,2.0,2,1
31016,2025,213.0,209.0,1.0,2,1
25643,2025,308.0,255.0,5.0,3,1
2380,2025,227.0,213.0,1.0,1,2
27,2025,251.0,222.0,3.0,4,1
12762,2025,242.0,228.0,4.0,2,2
9519,2025,289.0,262.0,4.0,2,1
14677,2025,233.0,199.0,3.0,2,1
1693,2025,251.0,234.0,2.0,4,1
3270,2025,289.0,260.0,1.0,1,2
9768,2025,265.0,249.0,4.0,2,1
10160,2025,257.0,248.0,3.0,2,1
1006,2025,215.0,198.0,1.0,2,2
11783,2025,225.0,259.0,5.0,3,1
3957,2025,251.0,235.0,1.0,1,2
2334,2025,244.0,234.0,2.0,1,2
10455,2025,245.0,223.0,1.0,1,1
12121,2025,214.0,219.0,3.0,2,1
10893,2025,277.0,231.0,2.0,2,1
319,2025,229.0,212.0,2.0,1,1
322,2025,240.0,230.0,3.0,1,1
568,2025,269.0,247.0,4.0,2,1
714,2025,230.0,207.0,2.0,1,1
10747,2025,239.0,232.0,2.0,1,1
1255,2025,251.0,205.0,3.0,2,1
1796,2025,307.0,275.0,5.0,3,1
25059,2025,255.0,247.0,3.0,2,1
11680,2025,261.0,247.0,5.0,2,1
107,2025,220.0,195.0,3.0,4,1
6107,2025,241.0,230.0,1.0,1,2
10186,2025,241.0,222.0,2.0,2,1
7412,2025,258.0,243.0,2.0,2,2
5039,2025,244.0,224.0,2.0,1,2
22211,2025,288.0,269.0,5.0,2,1
17797,2025,255.0,246.0,3.0,2,1
130,2025,266.0,270.0,4.0,2,1
10827,2025,245.0,256.0,2.0,1,1
24438,2025,263.0,242.0,3.0,2,1
20173,2025,259.0,218.0,3.0,2,1
5938,2025,240.0,202.0,1.0,2,2
14428,2025,266.0,218.0,5.0,3,1
3359,2025,229.0,230.0,1.0,1,2
31265,2025,280.0,264.0,5.0,3,1
9994,2025,236.0,232.0,2.0,1,1
4000,2025,261.0,248.0,1.0,1,1
10117,2025,245.0,254.0,2.0,4,1
2008,2025,245.0,216.0,3.0,2,1
16492,2025,283.0,237.0,2.0,2,2
16443,2025,212.0,188.0,2.0,2,1
10658,2025,251.0,213.0,3.0,2,1
7810,2025,245.0,259.0,3.0,1,2
8643,2025,235.0,219.0,4.0,2,1
4564,2025,233.0,227.0,3.0,4,1
4733,2025,233.0,224.0,3.0,1,1
14720,2025,212.0,216.0,3.0,1,1
8620,2025,247.0,246.0,4.0,2,1
6038,2025,230.0,219.0,2.0,2,1
5374,2025,229.0,221.0,2.0,1,1
19981,2025,276.0,261.0,5.0,2,1
6087,2025,238.0,221.0,3.0,1,1
17817,2025,242.0,235.0,3.0,2,1
40047,2025,226.0,196.0,2.0,2,1
24338,2025,264.0,235.0,4.0,2,1
10429,2025,250.0,234.0,1.0,1,2
8520,2025,241.0,225.0,2.0,1,1
20508,2025,217.0,203.0,2.0,1,1
14508,2025,292.0,258.0,5.0,3,1
2022,2025,227.0,223.0,1.0,1,1
1275,2025,214.0,211.0,2.0,1,1
1524,2025,250.0,231.0,2.0,4,1
24836,2025,326.0,295.0,5.0,3,1
24730,2025,270.0,238.0,3.0,2,1
6207,2025,242.0,212.0,1.0,2,2
4713,2025,238.0,216.0,2.0,1,1
3090,2025,257.0,221.0,2.0,1,2
12244,2025,274.0,239.0,3.0,2,1
25961,2025,318.0,284.0,4.0,2,1
22629,2025,287.0,243.0,3.0,2,1
12636,2025,279.0,272.0,5.0,3,1
648,2025,241.0,233.0,3.0,2,1
6399,2025,222.0,208.0,2.0,4,1
3980,2025,244.0,235.0,1.0,1,2
3731,2025,281.0,239.0,3.0,2,1
10727,2025,219.0,216.0,2.0,1,1
15633,2025,272.0,250.0,4.0,2,1
16715,2025,273.0,242.0,3.0,1,1
25371,2025,244.0,235.0,3.0,2,1
8663,2025,284.0,259.0,4.0,2,1
11909,2025,213.0,221.0,1.0,2,1
24979,2025,328.0,291.0,5.0,3,1
20024,2025,219.0,249.0,1.0,2,2
1716,2025,230.0,196.0,2.0,4,1
2257,2025,265.0,254.0,2.0,1,2
25669,2025,341.0,283.0,5.0,3,1
13177,2025,213.0,189.0,2.0,4,1
442,2025,230.0,237.0,2.0,4,1
13426,2025,252.0,248.0,3.0,2,1
691,2025,215.0,202.0,2.0,4,1
22480,2025,232.0,195.0,1.0,1,1
342,2025,276.0,254.0,4.0,2,1
20316,2025,279.0,259.0,4.0,2,1
1965,2025,228.0,197.0,1.0,1,1
2506,2025,261.0,224.0,1.0,4,2
10621,2025,268.0,239.0,2.0,2,1
22380,2025,219.0,213.0,1.0,4,1
12885,2025,285.0,260.0,4.0,2,1
9888,2025,239.0,187.0,3.0,4,1
2065,2025,228.0,201.0,2.0,1,1
2314,2025,262.0,237.0,1.0,1,2
10478,2025,265.0,235.0,3.0,2,1
50,2025,262.0,252.0,3.0,2,1
10329,2025,242.0,235.0,2.0,2,1
22231,2025,295.0,265.0,5.0,3,1
25477,2025,320.0,269.0,5.0,3,2
9788,2025,251.0,234.0,3.0,2,1
591,2025,305.0,285.0,5.0,3,1
11952,2025,259.0,257.0,2.0,2,1
1132,2025,223.0,226.0,2.0,1,2
14657,2025,282.0,263.0,5.0,3,1
2755,2025,255.0,224.0,1.0,1,2
7850,2025,241.0,240.0,1.0,1,2
19921,2025,301.0,249.0,4.0,2,1
10767,2025,244.0,240.0,2.0,2,1
15676,2025,255.0,240.0,4.0,2,1
7541,2025,228.0,203.0,2.0,1,1
25185,2025,288.0,249.0,3.0,2,1
8537,2025,251.0,234.0,3.0,4,1
711,2025,247.0,218.0,2.0,1,1
8869,2025,307.0,281.0,5.0,3,1
10744,2025,252.0,255.0,3.0,2,1
1590,2025,259.0,249.0,3.0,2,1
2918,2025,232.0,242.0,1.0,1,2
11809,2025,247.0,218.0,3.0,2,1
5812,2025,312.0,272.0,5.0,3,1
17883,2025,289.0,257.0,3.0,2,1
1899,2025,239.0,240.0,2.0,1,1
1567,2025,220.0,208.0,1.0,4,1
40459,2025,199.0,201.0,2.0,2,1
17737,2025,221.0,202.0,2.0,2,1
10790,2025,212.0,209.0,1.0,1,1
1421,2025,239.0,214.0,3.0,2,1
10266,2025,240.0,214.0,2.0,4,1
7023,2025,229.0,232.0,2.0,4,1
40319,2025,244.0,238.0,3.0,2,1
1444,2025,219.0,223.0,2.0,1,1
1189,2025,259.0,249.0,3.0,1,2
3110,2025,242.0,229.0,2.0,1,1
9602,2025,235.0,227.0,1.0,4,1
5666,2025,276.0,234.0,4.0,2,1
3797,2025,268.0,227.0,3.0,2,1
14820,2025,251.0,230.0,3.0,2,1
2131,2025,261.0,244.0,2.0,1,1
12974,2025,223.0,218.0,5.0,3,1
9556,2025,245.0,242.0,3.0,2,1
4146,2025,303.0,233.0,2.0,1,2
24876,2025,230.0,215.0,1.0,4,1
7710,2025,273.0,249.0,3.0,2,1
8251,2025,202.0,228.0,2.0,4,2
20153,2025,285.0,269.0,4.0,2,1
4169,2025,253.0,246.0,2.0,1,1
14202,2025,262.0,241.0,2.0,1,1
42211,2025,329.0,289.0,5.0,3,2
10097,2025,269.0,248.0,3.0,4,1
9184,2025,274.0,282.0,4.0,2,1
6267,2025,259.0,221.0,2.0,2,2
5188,2025,260.0,279.0,2.0,2,2
1358,2025,301.0,254.0,2.0,1,2
10512,2025,291.0,271.0,5.0,3,1
9078,2025,274.0,251.0,4.0,1,1
9410,2025,252.0,235.0,3.0,4,1
1049,2025,219.0,222.0,2.0,1,1
5248,2025,220.0,203.0,1.0,1,2
5875,2025,216.0,233.0,1.0,2,2
5580,2025,236.0,205.0,2.0,1,1
11199,2025,241.0,237.0,2.0,1,1
2045,2025,291.0,267.0,4.0,2,1
8391,2025,221.0,207.0,3.0,4,2
7063,2025,229.0,224.0,1.0,4,2
12719,2025,219.0,187.0,2.0,2,1
1653,2025,256.0,221.0,3.0,2,1
1985,2025,255.0,253.0,3.0,2,1
2981,2025,256.0,237.0,3.0,1,1
22606,2025,230.0,229.0,1.0,2,1
22692,2025,282.0,261.0,5.0,2,1
16950,2025,263.0,227.0,2.0,2,1
6917,2025,263.0,256.0,2.0,2,1
10704,2025,242.0,225.0,2.0,1,1
7349,2025,274.0,242.0,3.0,1,1
22752,2025,246.0,237.0,2.0,2,2
9270,2025,257.0,262.0,5.0,3,1
40064,2025,235.0,236.0,3.0,2,1
20090,2025,303.0,254.0,4.0,2,1
5440,2025,228.0,208.0,2.0,1,1
15762,2025,239.0,220.0,2.0,1,1
24916,2025,260.0,208.0,2.0,2,1
22105,2025,234.0,225.0,1.0,4,1
6662,2025,181.0,177.0,1.0,2,2
3668,2025,245.0,242.0,3.0,1,1
7647,2025,231.0,215.0,3.0,1,1
9811,2025,263.0,247.0,3.0,2,1
24959,2025,254.0,236.0,4.0,1,1
40110,2025,269.0,254.0,3.0,2,1
4647,2025,257.0,243.0,2.0,2,1
16549,2025,257.0,231.0,3.0,2,1
3319,2025,248.0,217.0,2.0,1,2
40256,2025,243.0,218.0,3.0,2,1
3714,2025,257.0,236.0,3.0,2,1
26436,2025,260.0,238.0,4.0,2,1
25895,2025,252.0,229.0,3.0,2,1
14534,2025,256.0,244.0,3.0,2,1
2091,2025,240.0,229.0,4.0,1,1
1550,2025,231.0,220.0,1.0,4,1
3173,2025,236.0,206.0,1.0,4,2
9665,2025,230.0,226.0,2.0,2,1
7435,2025,319.0,272.0,5.0,3,1
10352,2025,254.0,243.0,3.0,2,1
1696,2025,251.0,251.0,2.0,4,1
15593,2025,244.0,229.0,2.0,2,1
16589,2025,244.0,219.0,2.0,2,1
22234,2025,277.0,244.0,3.0,2,1
3711,2025,269.0,261.0,3.0,2,1
10873,2025,237.0,215.0,3.0,1,1
2715,2025,257.0,242.0,2.0,1,1
10140,2025,244.0,224.0,3.0,2,1
9473,2025,251.0,248.0,3.0,2,1
9144,2025,266.0,245.0,2.0,2,1
6227,2025,220.0,227.0,2.0,1,1
5726,2025,240.0,222.0,2.0,2,1
4730,2025,245.0,234.0,3.0,1,1
17800,2025,279.0,255.0,3.0,2,1
1484,2025,270.0,230.0,4.0,2,1
41773,2025,287.0,275.0,5.0,3,1
8454,2025,251.0,228.0,3.0,2,1
22065,2025,262.0,225.0,3.0,2,1
7458,2025,259.0,268.0,3.0,1,2
12868,2025,250.0,237.0,3.0,2,1
4753,2025,237.0,186.0,2.0,1,2
5208,2025,237.0,220.0,1.0,2,2
9187,2025,316.0,267.0,3.0,2,1
9430,2025,249.0,250.0,3.0,4,1
774,2025,220.0,212.0,1.0,1,2
26001,2025,308.0,264.0,4.0,2,1
4189,2025,225.0,207.0,1.0,1,1
4687,2025,314.0,277.0,5.0,3,1
2523,2025,220.0,205.0,2.0,4,2
10,2025,228.0,219.0,2.0,4,1
26476,2025,288.0,258.0,5.0,3,1
8623,2025,236.0,239.0,3.0,2,1
8666,2025,239.0,231.0,3.0,2,1
9164,2025,243.0,245.0,3.0,2,1
6459,2025,273.0,246.0,1.0,4,2
2174,2025,239.0,210.0,3.0,2,1
5228,2025,248.0,230.0,1.0,1,1
6725,2025,297.0,258.0,2.0,1,2
4561,2025,210.0,198.0,4.0,4,1
10638,2025,221.0,197.0,3.0,1,1
7415,2025,321.0,292.0,5.0,3,1
8497,2025,241.0,207.0,3.0,1,1
31219,2025,241.0,230.0,3.0,2,1
2005,2025,249.0,239.0,2.0,1,1
8105,2025,238.0,226.0,3.0,4,1
8603,2025,269.0,238.0,4.0,2,1
9599,2025,245.0,235.0,2.0,4,1
4275,2025,229.0,205.0,2.0,2,2
22191,2025,267.0,245.0,3.0,2,2
7086,2025,237.0,239.0,1.0,4,2
551,2025,238.0,234.0,2.0,4,2
13535,2025,276.0,262.0,4.0,2,1
11414,2025,230.0,190.0,1.0,2,1
3256,2025,261.0,249.0,3.0,1,1
25523,2025,276.0,247.0,2.0,2,1
24206,2025,263.0,257.0,3.0,2,1
7976,2025,270.0,245.0,3.0,4,1
25288,2025,233.0,220.0,2.0,2,1
10226,2025,260.0,220.0,2.0,2,1
731,2025,196.0,175.0,1.0,1,2
1570,2025,222.0,186.0,1.0,4,1
2566,2025,218.0,201.0,1.0,4,2
2652,2025,242.0,222.0,4.0,1,2
7372,2025,212.0,208.0,2.0,1,2
253,2025,262.0,247.0,4.0,2,1
12241,2025,249.0,243.0,3.0,2,1
24684,2025,257.0,235.0,3.0,2,1
8995,2025,324.0,282.0,5.0,3,1
4667,2025,257.0,238.0,3.0,2,1
4581,2025,225.0,198.0,4.0,4,1
16569,2025,244.0,220.0,2.0,2,1
2958,2025,240.0,203.0,1.0,1,1
10618,2025,275.0,253.0,4.0,2,1
8019,2025,248.0,251.0,3.0,4,2
9685,2025,250.0,253.0,3.0,2,1
3691,2025,222.0,203.0,2.0,1,2
10183,2025,235.0,252.0,2.0,2,1
25331,2025,270.0,248.0,2.0,2,1
14511,2025,258.0,223.0,2.0,2,1
7627,2025,241.0,223.0,3.0,1,1
10332,2025,256.0,252.0,3.0,2,1
25480,2025,277.0,247.0,4.0,2,1
7478,2025,239.0,231.0,1.0,1,2
9642,2025,235.0,218.0,2.0,2,1
11806,2025,226.0,202.0,2.0,2,1
24790,2025,250.0,233.0,3.0,2,1
10724,2025,326.0,286.0,5.0,3,1
2068,2025,233.0,231.0,2.0,1,2
296,2025,241.0,206.0,3.0,1,1
5706,2025,247.0,242.0,2.0,2,1
1378,2025,224.0,204.0,2.0,1,2
1919,2025,275.0,252.0,4.0,2,1
2460,2025,229.0,265.0,2.0,4,1
7352,2025,243.0,208.0,2.0,1,1
10269,2025,238.0,218.0,2.0,4,1
20087,2025,270.0,256.0,1.0,2,2
6688,2025,274.0,264.0,2.0,2,2
14514,2025,268.0,232.0,3.0,2,1
16506,2025,246.0,245.0,1.0,4,1
3107,2025,249.0,256.0,1.0,1,2
8703,2025,254.0,237.0,3.0,2,1
10246,2025,257.0,229.0,3.0,2,1
1092,2025,259.0,261.0,1.0,1,2
6711,2025,250.0,233.0,1.0,1,2
1756,2025,249.0,226.0,2.0,2,1
2420,2025,231.0,215.0,3.0,1,2
8726,2025,242.0,225.0,3.0,2,1
8895,2025,223.0,213.0,5.0,3,1
20133,2025,269.0,244.0,3.0,2,1
4481,2025,228.0,207.0,1.0,1,1
8208,2025,244.0,218.0,1.0,4,2
10200,2025,220.0,221.0,2.0,1,1
25852,2025,274.0,243.0,5.0,3,1
9413,2025,232.0,208.0,3.0,4,1
8872,2025,345.0,301.0,5.0,3,1
25065,2025,311.0,277.0,5.0,3,1
10741,2025,265.0,249.0,2.0,1,2
25188,2025,290.0,258.0,3.0,2,1
3130,2025,238.0,230.0,1.0,4,2
25829,2025,277.0,230.0,4.0,2,1
11766,2025,306.0,272.0,4.0,3,1
946,2025,237.0,175.0,2.0,1,2
10764,2025,250.0,213.0,2.0,1,2
10100,2025,217.0,203.0,1.0,4,1
1610,2025,240.0,194.0,2.0,2,1
22271,2025,229.0,214.0,3.0,2,1
12115,2025,220.0,222.0,2.0,2,1
336,2025,243.0,236.0,4.0,2,1
13117,2025,310.0,281.0,5.0,3,1
11789,2025,229.0,234.0,3.0,2,1
25142,2025,319.0,298.0,5.0,3,1
10123,2025,231.0,231.0,2.0,4,1
12330,2025,214.0,216.0,2.0,2,1
2297,2025,227.0,201.0,1.0,1,2
24209,2025,260.0,253.0,3.0,2,1
12802,2025,261.0,241.0,3.0,2,1
405,2025,236.0,223.0,2.0,4,1
24873,2025,296.0,264.0,5.0,3,1
10810,2025,275.0,246.0,2.0,1,2
2397,2025,282.0,260.0,2.0,1,2
10415,2025,245.0,220.0,3.0,2,1
22317,2025,230.0,225.0,2.0,2,2
382,2025,275.0,255.0,4.0,4,1
13489,2025,277.0,257.0,3.0,2,1
11743,2025,255.0,236.0,1.0,1,1
1587,2025,245.0,233.0,3.0,2,1
2251,2025,255.0,232.0,2.0,1,1
10346,2025,253.0,221.0,2.0,2,1
113,2025,227.0,212.0,2.0,4,1
9267,2025,278.0,258.0,5.0,3,1
528,2025,268.0,230.0,2.0,4,1
13512,2025,248.0,241.0,2.0,4,1
4358,2025,243.0,232.0,1.0,1,2
18172,2025,250.0,232.0,4.0,2,1
24670,2025,336.0,292.0,5.0,3,1
1856,2025,254.0,226.0,2.0,4,2
7252,2025,240.0,225.0,2.0,1,2
12871,2025,281.0,261.0,3.0,4,1
9705,2025,218.0,218.0,1.0,4,1
11033,2025,236.0,214.0,2.0,4,1
4750,2025,231.0,216.0,3.0,1,1
17734,2025,229.0,210.0,3.0,2,1
1215,2025,252.0,221.0,3.0,2,1
11248,2025,248.0,244.0,2.0,1,2
67,2025,260.0,251.0,4.0,2,1
7644,2025,238.0,234.0,2.0,1,1
26293,2025,237.0,241.0,2.0,2,1
13558,2025,263.0,247.0,3.0,4,1
24624,2025,322.0,272.0,5.0,3,1
8972,2025,340.0,289.0,5.0,3,1
18218,2025,227.0,222.0,2.0,4,1
4312,2025,234.0,228.0,2.0,1,2
14637,2025,254.0,244.0,3.0,2,1
15719,2025,262.0,251.0,4.0,2,1
2735,2025,252.0,246.0,2.0,1,1
10641,2025,230.0,205.0,3.0,1,1
8331,2025,246.0,221.0,3.0,1,2
9659,2025,242.0,231.0,3.0,2,1
3671,2025,264.0,239.0,2.0,1,1
2048,2025,240.0,247.0,2.0,2,1
40299,2025,283.0,265.0,4.0,2,1
3376,2025,225.0,208.0,1.0,1,2
8434,2025,279.0,255.0,3.0,4,1
6270,2025,243.0,220.0,2.0,1,1
9121,2025,239.0,229.0,2.0,1,1
6170,2025,205.0,188.0,1.0,1,2
5832,2025,229.0,230.0,1.0,1,2
14783,2025,273.0,246.0,4.0,2,1
16652,2025,263.0,234.0,2.0,2,1
5732,2025,238.0,235.0,1.0,2,2
4650,2025,250.0,231.0,2.0,2,1
17634,2025,331.0,271.0,5.0,3,1
16798,2025,254.0,229.0,4.0,2,1
26044,2025,261.0,243.0,2.0,2,1
7206,2025,264.0,223.0,2.0,4,2
5878,2025,240.0,221.0,1.0,2,2
5583,2025,250.0,213.0,2.0,1,1
6124,2025,236.0,250.0,2.0,2,1
4255,2025,255.0,252.0,1.0,1,2
4796,2025,300.0,274.0,5.0,3,1
20502,2025,313.0,279.0,5.0,3,1
6273,2025,254.0,233.0,2.0,1,1
4186,2025,235.0,209.0,1.0,1,1
14265,2025,300.0,265.0,4.0,2,1
2194,2025,332.0,286.0,5.0,3,1
11348,2025,274.0,276.0,3.0,2,1
22566,2025,238.0,216.0,2.0,2,2
5088,2025,248.0,229.0,2.0,1,1
4043,2025,244.0,214.0,2.0,2,1
15570,2025,251.0,224.0,2.0,1,1
3545,2025,244.0,219.0,1.0,4,1
156,2025,271.0,268.0,2.0,1,2
12891,2025,272.0,243.0,3.0,2,1
9808,2025,215.0,214.0,3.0,2,1
12058,2025,229.0,214.0,1.0,4,1
41109,2025,227.0,197.0,4.0,3,1
3402,2025,259.0,214.0,1.0,1,2
10472,2025,272.0,250.0,3.0,1,1
462,2025,244.0,243.0,3.0,4,1
25434,2025,261.0,237.0,4.0,2,1
2171,2025,253.0,233.0,4.0,2,1
12015,2025,299.0,277.0,5.0,3,1
1361,2025,242.0,225.0,2.0,2,1
14594,2025,275.0,238.0,4.0,2,1
1859,2025,228.0,213.0,3.0,2,1
10515,2025,244.0,239.0,3.0,2,1
7959,2025,269.0,237.0,2.0,4,1
22609,2025,271.0,259.0,4.0,2,1
25314,2025,241.0,232.0,3.0,4,1
1338,2025,222.0,199.0,2.0,1,1
1959,2025,254.0,234.0,3.0,1,1
2500,2025,250.0,193.0,1.0,4,2
10492,2025,253.0,232.0,3.0,2,1
13220,2025,239.0,241.0,3.0,2,1
10143,2025,273.0,231.0,2.0,2,1
1318,2025,225.0,214.0,2.0,1,1
2151,2025,284.0,246.0,4.0,2,1
9874,2025,224.0,222.0,2.0,4,1
628,2025,245.0,224.0,3.0,4,1
9333,2025,253.0,254.0,1.0,2,1
10784,2025,244.0,211.0,1.0,1,1
3333,2025,252.0,219.0,2.0,1,2
9433,2025,258.0,249.0,4.0,4,1
25832,2025,289.0,273.0,5.0,3,1
25334,2025,283.0,259.0,4.0,2,1
20259,2025,233.0,243.0,1.0,2,2
5852,2025,267.0,210.0,1.0,1,2
6350,2025,254.0,226.0,1.0,4,1
41899,2025,234.0,211.0,4.0,2,1
7418,2025,211.0,203.0,2.0,1,1
22025,2025,223.0,233.0,1.0,2,2
256,2025,255.0,244.0,4.0,2,1
9539,2025,251.0,215.0,3.0,2,1
5709,2025,227.0,234.0,1.0,2,1
11746,2025,252.0,241.0,1.0,2,1
5211,2025,220.0,195.0,1.0,2,2
1418,2025,275.0,244.0,4.0,1,2
14365,2025,258.0,237.0,3.0,2,1
4727,2025,240.0,235.0,3.0,1,1
40027,2025,286.0,246.0,4.0,2,1
1238,2025,217.0,187.0,2.0,1,1
2320,2025,208.0,209.0,1.0,1,2
10372,2025,268.0,256.0,3.0,2,1
9290,2025,260.0,246.0,2.0,1,1
6585,2025,248.0,239.0,2.0,4,1
14614,2025,263.0,242.0,4.0,2,1
3253,2025,199.0,199.0,2.0,1,1
24893,2025,248.0,227.0,1.0,2,1
7432,2025,206.0,174.0,2.0,1,2
7183,2025,294.0,270.0,3.0,2,1
6934,2025,234.0,233.0,3.0,4,1
193,2025,254.0,236.0,2.0,1,2
9347,2025,249.0,236.0,3.0,2,1
8849,2025,266.0,242.0,4.0,2,1
9098,2025,277.0,245.0,2.0,1,1
5019,2025,257.0,215.0,2.0,2,1
26416,2025,251.0,219.0,2.0,2,1
15596,2025,235.0,232.0,2.0,1,1
8457,2025,257.0,240.0,3.0,2,1
7332,2025,223.0,232.0,2.0,1,1
6791,2025,231.0,215.0,2.0,4,2
6834,2025,258.0,239.0,3.0,2,1
8998,2025,352.0,323.0,5.0,3,1
4627,2025,247.0,236.0,3.0,2,1
4670,2025,266.0,247.0,1.0,2,1
7724,2025,239.0,229.0,2.0,4,1
9639,2025,260.0,217.0,2.0,2,1
16970,2025,313.0,265.0,3.0,2,1
6393,2025,215.0,197.0,1.0,2,2
10721,2025,253.0,235.0,3.0,2,1
8706,2025,241.0,224.0,3.0,2,1
7083,2025,206.0,205.0,1.0,4,2
6542,2025,257.0,249.0,1.0,2,1
20067,2025,226.0,211.0,1.0,2,2
17903,2025,294.0,267.0,4.0,2,1
3837,2025,221.0,202.0,1.0,4,2
15739,2025,240.0,234.0,2.0,2,1
3296,2025,274.0,255.0,3.0,2,1
22506,2025,304.0,275.0,5.0,3,1
8182,2025,204.0,191.0,1.0,4,2
24498,2025,323.0,266.0,3.0,2,1
10435,2025,238.0,240.0,1.0,1,2
10103,2025,244.0,228.0,2.0,4,1
12095,2025,240.0,221.0,3.0,2,1
4269,2025,249.0,232.0,3.0,2,1
14348,2025,247.0,226.0,3.0,2,1
3273,2025,223.0,223.0,2.0,1,2
2941,2025,237.0,217.0,1.0,1,1
8205,2025,285.0,249.0,2.0,4,2
10412,2025,246.0,232.0,2.0,1,1
9416,2025,238.0,215.0,3.0,4,1
9201,2025,257.0,240.0,3.0,2,1
11408,2025,222.0,222.0,1.0,2,2
10080,2025,267.0,243.0,2.0,4,1
3250,2025,239.0,225.0,1.0,1,1
239,2025,242.0,226.0,2.0,4,1
1066,2025,262.0,252.0,3.0,2,1
4484,2025,258.0,228.0,2.0,1,2
1235,2025,213.0,218.0,2.0,1,2
2231,2025,225.0,237.0,1.0,1,2
2563,2025,239.0,232.0,1.0,1,2
22483,2025,285.0,266.0,3.0,4,1
548,2025,241.0,223.0,3.0,4,1
757,2025,253.0,218.0,2.0,1,2
6499,2025,244.0,245.0,1.0,4,1
18069,2025,309.0,268.0,4.0,2,1
17860,2025,222.0,204.0,2.0,2,1
12118,2025,240.0,217.0,1.0,2,1
2085,2025,225.0,210.0,2.0,1,2
24999,2025,207.0,195.0,1.0,4,1
22337,2025,220.0,205.0,2.0,2,1
525,2025,252.0,235.0,3.0,4,1
8938,2025,222.0,200.0,4.0,2,1
5025,2025,243.0,223.0,1.0,1,1
16509,2025,290.0,249.0,4.0,2,2
26250,2025,216.0,196.0,2.0,2,1
7664,2025,208.0,227.0,1.0,1,2
40296,2025,245.0,221.0,1.0,2,2
20445,2025,328.0,284.0,5.0,3,1
24976,2025,299.0,265.0,5.0,3,1
6336,2025,252.0,241.0,3.0,2,1
5002,2025,205.0,196.0,1.0,4,2
1467,2025,236.0,223.0,3.0,1,1
14494,2025,261.0,252.0,3.0,2,1
2795,2025,234.0,226.0,1.0,1,1
24212,2025,276.0,245.0,5.0,2,1
25709,2025,253.0,237.0,4.0,2,1
8892,2025,296.0,256.0,5.0,3,1
4810,2025,225.0,216.0,2.0,1,1
3728,2025,261.0,235.0,3.0,2,1
16881,2025,248.0,249.0,3.0,2,1
2400,2025,256.0,229.0,3.0,2,1
3482,2025,234.0,227.0,2.0,1,1
25540,2025,252.0,236.0,2.0,2,1
4292,2025,303.0,280.0,2.0,1,2
4956,2025,249.0,227.0,2.0,4,1
14866,2025,263.0,260.0,4.0,2,1
2423,2025,219.0,198.0,2.0,1,1
2964,2025,250.0,226.0,2.0,1,1
9702,2025,234.0,235.0,1.0,4,1
8437,2025,231.0,198.0,1.0,4,1
8769,2025,279.0,263.0,5.0,3,1
5935,2025,238.0,230.0,1.0,2,2
25749,2025,325.0,281.0,4.0,2,1
1607,2025,239.0,217.0,2.0,2,1
25855,2025,271.0,247.0,3.0,1,1
15576,2025,328.0,251.0,5.0,3,1
25062,2025,222.0,223.0,1.0,2,1
22546,2025,235.0,215.0,3.0,2,1
7641,2025,248.0,228.0,2.0,1,1
6562,2025,246.0,218.0,1.0,2,2
6230,2025,251.0,215.0,1.0,1,1
11886,2025,259.0,251.0,2.0,2,2
3313,2025,243.0,207.0,2.0,1,1
10558,2025,205.0,174.0,1.0,4,1
12659,2025,259.0,235.0,2.0,2,1
8036,2025,245.0,215.0,1.0,4,2
7704,2025,231.0,237.0,2.0,2,1
12573,2025,241.0,228.0,4.0,2,1
671,2025,225.0,195.0,2.0,4,1
6708,2025,225.0,216.0,1.0,1,1
12032,2025,299.0,245.0,4.0,2,2
2626,2025,256.0,228.0,2.0,1,1
2294,2025,225.0,199.0,1.0,1,2
7355,2025,244.0,249.0,2.0,1,2
4355,2025,252.0,244.0,1.0,1,2
22111,2025,229.0,229.0,1.0,2,2
4006,2025,249.0,246.0,1.0,1,2
7896,2025,220.0,204.0,1.0,4,2
8142,2025,283.0,249.0,2.0,4,2
10306,2025,214.0,217.0,2.0,1,1
6814,2025,251.0,234.0,1.0,4,2
565,2025,243.0,255.0,4.0,2,1
