rbd,agno,curso,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd,ind_am,ind_cc,ind_hv,ind_pf
15621,2024,2m,273.0,275.0,3.0,2,1,,88.0,,
9020,2024,2m,252.0,262.0,3.0,2,1,,75.0,,
24317,2024,2m,272.0,265.0,4.0,2,1,,84.0,,
40301,2024,2m,203.0,226.0,1.0,1,1,,78.0,,
31064,2024,2m,214.0,247.0,1.0,2,1,,72.0,,
10254,2024,2m,223.0,213.0,2.0,1,1,,82.0,,
11831,2024,2m,214.0,227.0,2.0,1,1,,83.0,,
25153,2024,2m,261.0,256.0,4.0,2,1,,79.0,,
2090,2024,2m,249.0,243.0,3.0,2,1,,90.0,,
14825,2024,2m,250.0,249.0,2.0,2,1,,81.0,,
2339,2024,2m,225.0,232.0,1.0,1,2,,92.0,,
10503,2024,2m,319.0,286.0,3.0,2,1,,84.0,,
7941,2024,2m,206.0,207.0,1.0,4,1,,79.0,,
9810,2024,2m,238.0,220.0,2.0,2,1,,81.0,,
11144,2024,2m,259.0,247.0,2.0,2,1,,81.0,,
20095,2024,2m,259.0,243.0,3.0,2,2,,81.0,,
1449,2024,2m,229.0,237.0,1.0,2,1,,88.0,,
15767,2024,2m,231.0,258.0,2.0,2,1,,87.0,,
8880,2024,2m,333.0,285.0,5.0,3,1,,88.0,,
25107,2024,2m,351.0,295.0,5.0,3,1,,88.0,,
4798,2024,2m,330.0,263.0,5.0,3,1,,80.0,,
17782,2024,2m,212.0,236.0,1.0,1,1,,79.0,,
3713,2024,2m,271.0,267.0,4.0,2,1,,79.0,,
1549,2024,2m,222.0,234.0,2.0,4,1,,78.0,,
12518,2024,2m,238.0,248.0,2.0,2,1,,76.0,,
11977,2024,2m,342.0,287.0,2.0,2,1,,88.0,,
1403,2024,2m,261.0,278.0,4.0,3,1,,86.0,,
2485,2024,2m,212.0,212.0,1.0,2,1,,79.0,,
16600,2024,2m,274.0,275.0,2.0,2,1,,87.0,,
8502,2024,2m,239.0,235.0,2.0,2,1,,82.0,,
344,2024,2m,275.0,286.0,3.0,2,1,,78.0,,
25316,2024,2m,223.0,235.0,2.0,2,1,,84.0,,
25814,2024,2m,235.0,224.0,3.0,2,1,,74.0,,
16494,2024,2m,261.0,250.0,2.0,2,1,,81.0,,
24652,2024,2m,226.0,249.0,2.0,2,2,,86.0,,
9853,2024,2m,210.0,238.0,1.0,2,1,,82.0,,
24675,2024,2m,256.0,268.0,3.0,2,1,,86.0,,
1363,2024,2m,226.0,220.0,2.0,1,1,,88.0,,
25671,2024,2m,203.0,217.0,1.0,2,1,,95.0,,
22113,2024,2m,233.0,228.0,2.0,1,1,,77.0,,
7128,2024,2m,245.0,262.0,3.0,1,1,,88.0,,
18034,2024,2m,285.0,270.0,3.0,2,1,,82.0,,
1887,2024,2m,224.0,236.0,2.0,1,1,,79.0,,
14453,2024,2m,209.0,243.0,3.0,2,1,,86.0,,
14788,2024,2m,273.0,264.0,2.0,2,1,,85.0,,
2551,2024,2m,245.0,252.0,2.0,1,1,,83.0,,
10543,2024,2m,239.0,235.0,1.0,1,1,,81.0,,
25508,2024,2m,307.0,276.0,4.0,2,1,,82.0,,
13434,2024,2m,308.0,288.0,5.0,3,1,,85.0,,
24795,2024,2m,274.0,258.0,5.0,3,1,,75.0,,
4778,2024,2m,260.0,251.0,3.0,2,1,,81.0,,
17725,2024,2m,254.0,264.0,3.0,2,1,,81.0,,
3733,2024,2m,300.0,282.0,1.0,2,1,,98.0,,
17848,2024,2m,236.0,242.0,1.0,2,1,,79.0,,
2737,2024,2m,232.0,243.0,2.0,1,1,,84.0,,
26381,2024,2m,224.0,248.0,4.0,2,1,,71.0,,
15,2024,2m,251.0,259.0,3.0,4,1,,83.0,,
16829,2024,2m,343.0,305.0,5.0,3,1,,90.0,,
8671,2024,2m,280.0,254.0,2.0,2,1,,81.0,,
19906,2024,2m,231.0,217.0,1.0,1,1,,82.0,,
8814,2024,2m,260.0,254.0,2.0,2,1,,84.0,,
656,2024,2m,234.0,241.0,2.0,4,1,,86.0,,
11107,2024,2m,257.0,264.0,4.0,3,1,,83.0,,
6650,2024,2m,257.0,244.0,1.0,2,1,,85.0,,
9312,2024,2m,273.0,244.0,4.0,2,1,,78.0,,
799,2024,2m,219.0,229.0,1.0,1,1,,80.0,,
3802,2024,2m,249.0,242.0,1.0,4,1,,71.0,,
26524,2024,2m,279.0,279.0,5.0,3,1,,84.0,,
1881,2024,2m,222.0,236.0,2.0,1,1,,82.0,,
14622,2024,2m,275.0,259.0,3.0,2,1,,82.0,,
8645,2024,2m,265.0,264.0,2.0,2,1,,78.0,,
10686,2024,2m,232.0,245.0,1.0,1,2,,82.0,,
530,2024,2m,219.0,235.0,2.0,1,1,,76.0,,
25342,2024,2m,242.0,249.0,4.0,2,1,,84.0,,
2694,2024,2m,264.0,230.0,2.0,1,1,,78.0,,
26006,2024,2m,252.0,266.0,3.0,2,1,,86.0,,
31293,2024,2m,303.0,271.0,3.0,1,1,,85.0,,
10915,2024,2m,296.0,287.0,3.0,2,1,,86.0,,
7085,2024,2m,228.0,243.0,1.0,1,2,,89.0,,
6836,2024,2m,292.0,254.0,4.0,2,1,,82.0,,
9504,2024,2m,250.0,246.0,3.0,2,1,,74.0,,
17662,2024,2m,248.0,235.0,1.0,4,1,,81.0,,
1761,2024,2m,269.0,255.0,3.0,2,1,,76.0,,
2259,2024,2m,291.0,270.0,3.0,2,1,,90.0,,
3006,2024,2m,255.0,230.0,2.0,2,1,,82.0,,
10666,2024,2m,227.0,230.0,1.0,1,1,,82.0,,
25571,2024,2m,233.0,248.0,2.0,2,1,,78.0,,
8900,2024,2m,301.0,274.0,5.0,3,1,,81.0,,
20175,2024,2m,213.0,236.0,1.0,2,1,,88.0,,
5568,2024,2m,209.0,215.0,1.0,1,1,,78.0,,
4572,2024,2m,249.0,252.0,2.0,4,1,,77.0,,
4025,2024,2m,241.0,229.0,1.0,1,1,,74.0,,
9896,2024,2m,219.0,240.0,2.0,1,1,,72.0,,
1867,2024,2m,243.0,232.0,2.0,1,2,,92.0,,
2863,2024,2m,229.0,218.0,2.0,2,1,,76.0,,
25714,2024,2m,216.0,263.0,3.0,2,1,,76.0,,
22027,2024,2m,204.0,224.0,1.0,1,2,,80.0,,
9292,2024,2m,230.0,219.0,2.0,1,1,,83.0,,
24944,2024,2m,312.0,286.0,5.0,3,1,,84.0,,
4715,2024,2m,250.0,259.0,2.0,1,1,,84.0,,
1632,2024,2m,253.0,246.0,3.0,2,1,,82.0,,
9647,2024,2m,261.0,261.0,2.0,2,1,,80.0,,
15684,2024,2m,262.0,279.0,4.0,2,1,,83.0,,
20410,2024,2m,224.0,239.0,2.0,2,1,,81.0,,
6252,2024,2m,241.0,241.0,1.0,2,1,,86.0,,
14416,2024,2m,259.0,233.0,3.0,2,1,,83.0,,
14659,2024,2m,220.0,252.0,3.0,2,1,,80.0,,
1675,2024,2m,229.0,218.0,2.0,1,1,,80.0,,
7775,2024,2m,209.0,216.0,1.0,1,2,,78.0,,
40284,2024,2m,291.0,254.0,4.0,2,1,,81.0,,
9982,2024,2m,242.0,234.0,2.0,2,1,,79.0,,
5654,2024,2m,261.0,241.0,3.0,2,1,,84.0,,
18097,2024,2m,298.0,294.0,5.0,2,1,,79.0,,
5113,2024,2m,218.0,221.0,1.0,1,2,,77.0,,
25130,2024,2m,260.0,273.0,5.0,3,1,,79.0,,
40278,2024,2m,308.0,278.0,5.0,3,1,,79.0,,
16431,2024,2m,386.0,322.0,5.0,3,1,,89.0,,
52,2024,2m,270.0,238.0,2.0,2,1,,79.0,,
7626,2024,2m,214.0,223.0,1.0,1,1,,76.0,,
24446,2024,2m,207.0,205.0,1.0,2,1,,80.0,,
1967,2024,2m,289.0,275.0,2.0,1,1,,79.0,,
3298,2024,2m,342.0,296.0,3.0,2,1,,85.0,,
22674,2024,2m,297.0,258.0,1.0,1,1,,80.0,,
9690,2024,2m,209.0,209.0,1.0,1,1,,79.0,,
3739,2024,2m,213.0,208.0,1.0,2,1,,79.0,,
10772,2024,2m,236.0,256.0,3.0,2,1,,84.0,,
2657,2024,2m,238.0,233.0,1.0,1,1,,76.0,,
20324,2024,2m,214.0,224.0,3.0,2,1,,77.0,,
12830,2024,2m,250.0,248.0,2.0,2,1,,82.0,,
9249,2024,2m,371.0,302.0,5.0,3,1,,82.0,,
9581,2024,2m,232.0,245.0,2.0,2,1,,82.0,,
8917,2024,2m,351.0,302.0,5.0,3,1,,82.0,,
4672,2024,2m,276.0,226.0,2.0,2,1,,81.0,,
3012,2024,2m,348.0,301.0,5.0,3,1,,83.0,,
72,2024,2m,226.0,222.0,4.0,4,2,,91.0,,
22007,2024,2m,244.0,268.0,3.0,2,1,,80.0,,
12853,2024,2m,252.0,265.0,4.0,2,1,,83.0,,
13185,2024,2m,226.0,244.0,2.0,4,1,,84.0,,
8894,2024,2m,333.0,294.0,5.0,3,1,,86.0,,
24878,2024,2m,265.0,252.0,2.0,2,1,,80.0,,
9796,2024,2m,282.0,270.0,2.0,2,1,,86.0,,
10792,2024,2m,253.0,248.0,1.0,1,1,,80.0,,
1801,2024,2m,293.0,277.0,4.0,2,1,,79.0,,
40029,2024,2m,218.0,227.0,2.0,1,1,,77.0,,
2110,2024,2m,268.0,266.0,3.0,1,1,,79.0,,
16434,2024,2m,213.0,215.0,1.0,2,1,,84.0,,
8422,2024,2m,274.0,272.0,2.0,2,1,,88.0,,
10337,2024,2m,226.0,249.0,2.0,2,1,,91.0,,
4509,2024,2m,230.0,232.0,1.0,1,2,,82.0,,
25070,2024,2m,264.0,274.0,3.0,2,1,,84.0,,
5814,2024,2m,258.0,248.0,3.0,2,1,,80.0,,
5150,2024,2m,289.0,270.0,3.0,2,1,,79.0,,
12312,2024,2m,247.0,240.0,2.0,2,1,,86.0,,
15601,2024,2m,263.0,252.0,3.0,2,1,,80.0,,
2943,2024,2m,229.0,240.0,2.0,1,1,,88.0,,
12876,2024,2m,233.0,255.0,5.0,3,1,,83.0,,
25611,2024,2m,279.0,296.0,5.0,3,1,,86.0,,
25442,2024,2m,282.0,271.0,3.0,2,1,,83.0,,
14868,2024,2m,224.0,235.0,2.0,2,1,,85.0,,
14373,2024,2m,215.0,233.0,2.0,2,1,,,,
1638,2024,2m,310.0,291.0,5.0,3,1,,83.0,,
9063,2024,2m,268.0,242.0,2.0,2,1,,80.0,,
24801,2024,2m,246.0,244.0,5.0,3,1,,66.0,,
20424,2024,2m,256.0,273.0,2.0,2,1,,87.0,,
2448,2024,2m,223.0,236.0,1.0,4,1,,79.0,,
3530,2024,2m,319.0,282.0,2.0,2,1,,89.0,,
25711,2024,2m,229.0,227.0,1.0,1,1,,81.0,,
10251,2024,2m,222.0,227.0,2.0,1,1,,83.0,,
9919,2024,2m,248.0,255.0,3.0,2,1,,80.0,,
9172,2024,2m,238.0,234.0,3.0,2,1,,79.0,,
40298,2024,2m,267.0,268.0,3.0,2,1,,81.0,,
5923,2024,2m,196.0,214.0,1.0,2,2,,83.0,,
10500,2024,2m,240.0,237.0,2.0,2,1,,81.0,,
10892,2024,2m,321.0,267.0,3.0,2,1,,83.0,,
78,2024,2m,224.0,243.0,2.0,4,2,,,,
12183,2024,2m,319.0,282.0,4.0,2,1,,87.0,,
12515,2024,2m,251.0,263.0,3.0,2,1,,86.0,,
9564,2024,2m,303.0,280.0,4.0,2,1,,82.0,,
13394,2024,2m,225.0,242.0,1.0,2,1,,91.0,,
31499,2024,2m,325.0,297.0,5.0,3,1,,89.0,,
1738,2024,2m,274.0,252.0,3.0,2,1,,78.0,,
8625,2024,2m,239.0,229.0,2.0,2,1,,80.0,,
218,2024,2m,232.0,220.0,2.0,1,1,,78.0,,
13202,2024,2m,312.0,281.0,3.0,4,1,,91.0,,
968,2024,2m,199.0,190.0,1.0,1,1,,75.0,,
19952,2024,2m,312.0,270.0,3.0,2,1,,86.0,,
1300,2024,2m,217.0,212.0,2.0,2,1,,74.0,,
32,2024,2m,265.0,226.0,1.0,4,2,,83.0,,
22262,2024,2m,299.0,244.0,1.0,2,1,,91.0,,
364,2024,2m,288.0,290.0,5.0,3,1,,88.0,,
573,2024,2m,255.0,278.0,3.0,2,1,,79.0,,
12266,2024,2m,269.0,296.0,5.0,3,1,,92.0,,
4655,2024,2m,254.0,252.0,3.0,2,1,,86.0,,
17885,2024,2m,261.0,233.0,2.0,1,1,,80.0,,
1987,2024,2m,215.0,197.0,3.0,2,1,,84.0,,
10606,2024,2m,240.0,253.0,3.0,2,1,,87.0,,
8339,2024,2m,246.0,241.0,3.0,1,2,,82.0,,
12667,2024,2m,275.0,264.0,4.0,2,1,,78.0,,
25402,2024,2m,334.0,282.0,4.0,2,1,,86.0,,
1260,2024,2m,265.0,246.0,2.0,2,1,,84.0,,
16497,2024,2m,328.0,317.0,5.0,3,1,,83.0,,
24423,2024,2m,264.0,265.0,2.0,2,1,,78.0,,
613,2024,2m,268.0,272.0,2.0,4,1,,86.0,,
25751,2024,2m,284.0,261.0,4.0,2,1,,83.0,,
26292,2024,2m,236.0,234.0,1.0,1,1,,79.0,,
12767,2024,2m,245.0,237.0,2.0,2,1,,84.0,,
8044,2024,2m,208.0,202.0,1.0,1,1,,85.0,,
8631,2024,2m,218.0,241.0,2.0,2,1,,84.0,,
8877,2024,2m,335.0,286.0,5.0,3,1,,84.0,,
9959,2024,2m,234.0,238.0,2.0,2,1,,75.0,,
8485,2024,2m,264.0,273.0,3.0,1,1,,73.0,,
24715,2024,2m,332.0,306.0,5.0,3,1,,89.0,,
25256,2024,2m,270.0,237.0,3.0,2,1,,80.0,,
12747,2024,2m,217.0,227.0,1.0,2,1,,77.0,,
178,2024,2m,222.0,221.0,1.0,1,2,,88.0,,
9332,2024,2m,202.0,213.0,2.0,2,1,,76.0,,
24486,2024,2m,313.0,256.0,3.0,2,1,,78.0,,
4589,2024,2m,215.0,205.0,1.0,4,1,,79.0,,
25482,2024,2m,263.0,245.0,4.0,2,1,,89.0,,
15664,2024,2m,299.0,266.0,3.0,2,1,,83.0,,
26335,2024,2m,358.0,284.0,5.0,3,1,,88.0,,
367,2024,2m,207.0,230.0,2.0,1,1,,79.0,,
26501,2024,2m,212.0,210.0,1.0,4,1,,74.0,,
20052,2024,2m,208.0,216.0,1.0,2,1,,78.0,,
9687,2024,2m,230.0,228.0,2.0,1,1,,82.0,,
10042,2024,2m,288.0,262.0,3.0,2,1,,79.0,,
13125,2024,2m,347.0,300.0,5.0,3,1,,82.0,,
11038,2024,2m,237.0,237.0,2.0,4,1,,85.0,,
9046,2024,2m,365.0,273.0,5.0,3,1,,85.0,,
11871,2024,2m,326.0,285.0,5.0,3,1,,77.0,,
5465,2024,2m,328.0,277.0,3.0,2,1,,87.0,,
2050,2024,2m,209.0,199.0,1.0,2,1,,76.0,,
2219,2024,2m,210.0,201.0,2.0,2,1,,87.0,,
10397,2024,2m,239.0,216.0,1.0,2,1,,85.0,,
8811,2024,2m,252.0,236.0,2.0,2,1,,81.0,,
8860,2024,2m,272.0,264.0,5.0,3,1,,80.0,,
4446,2024,2m,229.0,228.0,1.0,1,1,,83.0,,
25127,2024,2m,320.0,305.0,5.0,3,1,,88.0,,
1864,2024,2m,221.0,219.0,1.0,1,1,,75.0,,
1741,2024,2m,250.0,250.0,2.0,2,1,,80.0,,
10520,2024,2m,246.0,244.0,1.0,1,2,,79.0,,
8001,2024,2m,233.0,227.0,1.0,1,1,,74.0,,
8499,2024,2m,246.0,260.0,2.0,1,1,,82.0,,
845,2024,2m,234.0,228.0,1.0,1,1,,76.0,,
6584,2024,2m,209.0,230.0,1.0,2,1,,80.0,,
2007,2024,2m,211.0,243.0,2.0,2,1,,85.0,,
10663,2024,2m,239.0,233.0,1.0,1,1,,81.0,,
22634,2024,2m,255.0,251.0,3.0,2,1,,76.0,,
24798,2024,2m,297.0,267.0,5.0,3,1,,81.0,,
31290,2024,2m,291.0,266.0,3.0,2,1,,83.0,,
14476,2024,2m,341.0,295.0,5.0,3,1,,88.0,,
14599,2024,2m,224.0,242.0,3.0,2,1,,74.0,,
14642,2024,2m,273.0,257.0,2.0,2,1,,88.0,,
25462,2024,2m,240.0,247.0,1.0,2,1,,85.0,,
25960,2024,2m,223.0,230.0,1.0,1,1,,79.0,,
8791,2024,2m,317.0,282.0,4.0,2,1,,82.0,,
9209,2024,2m,261.0,280.0,3.0,2,1,,87.0,,
25196,2024,2m,232.0,250.0,4.0,2,1,,79.0,,
18037,2024,2m,204.0,211.0,1.0,1,2,,73.0,,
12037,2024,2m,279.0,260.0,2.0,2,1,,82.0,,
4712,2024,2m,223.0,232.0,2.0,1,1,,71.0,,
1884,2024,2m,209.0,200.0,2.0,1,1,,77.0,,
25439,2024,2m,277.0,260.0,3.0,2,1,,77.0,,
10540,2024,2m,229.0,250.0,3.0,2,1,,81.0,,
12604,2024,2m,257.0,257.0,3.0,2,1,,83.0,,
13145,2024,2m,210.0,220.0,1.0,4,1,,79.0,,
6112,2024,2m,281.0,248.0,3.0,2,1,,77.0,,
5153,2024,2m,311.0,270.0,3.0,2,1,,82.0,,
12063,2024,2m,356.0,307.0,5.0,3,1,,81.0,,
1366,2024,2m,230.0,213.0,1.0,1,1,,74.0,,
22322,2024,2m,231.0,241.0,1.0,2,1,,81.0,,
9587,2024,2m,242.0,237.0,2.0,4,1,,81.0,,
13417,2024,2m,240.0,243.0,2.0,2,1,,90.0,,
10832,2024,2m,262.0,231.0,2.0,2,1,,79.0,,
14413,2024,2m,269.0,267.0,3.0,2,1,,85.0,,
25382,2024,2m,280.0,238.0,3.0,2,1,,84.0,,
24884,2024,2m,282.0,257.0,5.0,3,1,,79.0,,
6398,2024,2m,248.0,244.0,2.0,4,1,,88.0,,
20507,2024,2m,266.0,277.0,2.0,2,1,,90.0,,
10726,2024,2m,271.0,260.0,2.0,1,1,,78.0,,
11851,2024,2m,236.0,224.0,3.0,2,1,,74.0,,
26507,2024,2m,354.0,295.0,5.0,3,1,,85.0,,
7629,2024,2m,254.0,248.0,1.0,1,1,,84.0,,
26272,2024,2m,304.0,271.0,5.0,3,1,,81.0,,
304,2024,2m,229.0,247.0,3.0,1,1,,75.0,,
25027,2024,2m,252.0,248.0,2.0,2,1,,75.0,,
9979,2024,2m,290.0,289.0,3.0,2,1,,85.0,,
9942,2024,2m,223.0,210.0,2.0,2,1,,84.0,,
5565,2024,2m,242.0,236.0,2.0,1,1,,82.0,,
20258,2024,2m,278.0,252.0,2.0,2,1,,77.0,,
5024,2024,2m,277.0,269.0,2.0,1,1,,89.0,,
26209,2024,2m,213.0,224.0,1.0,2,1,,81.0,,
14270,2024,2m,304.0,265.0,3.0,2,1,,81.0,,
2319,2024,2m,216.0,231.0,1.0,1,1,,83.0,,
22236,2024,2m,267.0,265.0,4.0,2,1,,73.0,,
8505,2024,2m,266.0,243.0,1.0,2,1,,84.0,,
8754,2024,2m,277.0,272.0,5.0,3,1,,80.0,,
341,2024,2m,266.0,242.0,3.0,2,1,,76.0,,
9003,2024,2m,327.0,294.0,5.0,3,1,,82.0,,
17908,2024,2m,328.0,270.0,3.0,2,1,,89.0,,
2013,2024,2m,212.0,214.0,1.0,1,1,,70.0,,
15744,2024,2m,260.0,240.0,2.0,2,1,,82.0,,
10669,2024,2m,247.0,234.0,1.0,1,2,,83.0,,
24300,2024,2m,225.0,222.0,2.0,4,1,,76.0,,
988,2024,2m,226.0,224.0,1.0,2,1,,87.0,,
19972,2024,2m,285.0,268.0,3.0,2,1,,81.0,,
4277,2024,2m,244.0,235.0,2.0,2,2,,82.0,,
10377,2024,2m,235.0,245.0,2.0,2,1,,87.0,,
25525,2024,2m,239.0,233.0,3.0,2,1,,88.0,,
5216,2024,2m,223.0,209.0,1.0,1,1,,80.0,,
3885,2024,2m,235.0,253.0,1.0,2,1,,84.0,,
20364,2024,2m,303.0,259.0,3.0,2,1,,87.0,,
15787,2024,2m,231.0,257.0,2.0,2,1,,82.0,,
10626,2024,2m,234.0,231.0,2.0,2,1,,80.0,,
24443,2024,2m,273.0,232.0,1.0,1,1,,83.0,,
7772,2024,2m,233.0,210.0,1.0,1,1,,75.0,,
7231,2024,2m,223.0,260.0,3.0,2,1,,90.0,,
8854,2024,2m,292.0,267.0,4.0,2,1,,79.0,,
31084,2024,2m,244.0,198.0,2.0,2,1,,76.0,,
8680,2024,2m,273.0,270.0,3.0,2,1,,83.0,,
22743,2024,2m,227.0,261.0,3.0,2,1,,78.0,,
26324,2024,2m,226.0,244.0,2.0,2,1,,81.0,,
25328,2024,2m,283.0,261.0,3.0,2,1,,83.0,,
1518,2024,2m,202.0,216.0,1.0,4,1,,77.0,,
2514,2024,2m,274.0,229.0,2.0,2,2,,89.0,,
17857,2024,2m,256.0,246.0,3.0,2,1,,90.0,,
2205,2024,2m,203.0,194.0,1.0,1,1,,73.0,,
3533,2024,2m,255.0,251.0,2.0,2,1,,79.0,,
12547,2024,2m,242.0,243.0,2.0,2,1,,77.0,,
144,2024,2m,214.0,224.0,3.0,2,1,,77.0,,
17788,2024,2m,272.0,230.0,3.0,2,1,,83.0,,
12046,2024,2m,268.0,265.0,2.0,2,1,,83.0,,
11883,2024,2m,229.0,231.0,1.0,1,1,,76.0,,
12192,2024,2m,237.0,228.0,1.0,2,1,,82.0,,
22434,2024,2m,306.0,276.0,3.0,2,1,,80.0,,
6118,2024,2m,239.0,246.0,3.0,2,1,,75.0,,
5122,2024,2m,207.0,232.0,1.0,2,1,,80.0,,
16815,2024,2m,260.0,273.0,4.0,3,1,,83.0,,
24240,2024,2m,288.0,261.0,4.0,4,1,,82.0,,
9845,2024,2m,251.0,256.0,2.0,2,1,,83.0,,
13420,2024,2m,255.0,249.0,2.0,2,1,,88.0,,
26155,2024,2m,335.0,295.0,5.0,3,1,,85.0,,
1681,2024,2m,233.0,244.0,2.0,1,1,,80.0,,
15750,2024,2m,253.0,242.0,2.0,2,1,,87.0,,
3015,2024,2m,364.0,308.0,5.0,3,1,,93.0,,
16978,2024,2m,305.0,284.0,5.0,3,1,,92.0,,
24927,2024,2m,345.0,292.0,5.0,3,1,,84.0,,
6828,2024,2m,298.0,274.0,3.0,2,1,,79.0,,
12779,2024,2m,286.0,265.0,4.0,2,1,,82.0,,
9158,2024,2m,244.0,242.0,2.0,2,1,,78.0,,
31419,2024,2m,306.0,285.0,5.0,3,1,,86.0,,
4289,2024,2m,258.0,254.0,1.0,1,1,,86.0,,
14771,2024,2m,283.0,270.0,5.0,3,1,,84.0,,
1664,2024,2m,205.0,196.0,1.0,1,1,,76.0,,
2992,2024,2m,271.0,253.0,4.0,2,1,,83.0,,
9135,2024,2m,271.0,281.0,5.0,3,1,,84.0,,
9799,2024,2m,251.0,256.0,2.0,2,1,,80.0,,
25783,2024,2m,276.0,260.0,1.0,2,1,,89.0,,
9553,2024,2m,271.0,276.0,3.0,2,1,,80.0,,
8966,2024,2m,346.0,289.0,5.0,3,1,,80.0,,
14299,2024,2m,250.0,253.0,3.0,2,1,,85.0,,
15627,2024,2m,238.0,224.0,2.0,2,2,,77.0,,
31047,2024,2m,258.0,272.0,5.0,3,1,,94.0,,
8425,2024,2m,222.0,217.0,1.0,4,1,,84.0,,
11591,2024,2m,222.0,214.0,1.0,1,2,,79.0,,
516,2024,2m,215.0,227.0,2.0,1,1,,76.0,,
24409,2024,2m,353.0,291.0,5.0,3,1,,92.0,,
14923,2024,2m,233.0,249.0,4.0,2,1,,79.0,,
40393,2024,2m,283.0,286.0,5.0,3,1,,77.0,,
40310,2024,2m,267.0,274.0,3.0,2,1,,86.0,,
7406,2024,2m,338.0,289.0,5.0,3,1,,83.0,,
7701,2024,2m,251.0,267.0,4.0,2,1,,79.0,,
24718,2024,2m,269.0,249.0,5.0,3,1,,80.0,,
18066,2024,2m,266.0,244.0,2.0,2,1,,83.0,,
3871,2024,2m,241.0,238.0,1.0,4,1,,84.0,,
1750,2024,2m,265.0,275.0,4.0,2,1,,87.0,,
15564,2024,2m,358.0,279.0,5.0,3,1,,87.0,,
1395,2024,2m,254.0,249.0,2.0,2,1,,79.0,,
1641,2024,2m,310.0,291.0,5.0,3,1,,80.0,,
12610,2024,2m,233.0,238.0,2.0,4,1,,87.0,,
13606,2024,2m,256.0,246.0,2.0,2,1,,83.0,,
15610,2024,2m,274.0,275.0,2.0,2,1,,87.0,,
26238,2024,2m,341.0,299.0,5.0,3,1,,84.0,,
13503,2024,2m,262.0,257.0,3.0,2,1,,85.0,,
768,2024,2m,252.0,239.0,1.0,2,1,,84.0,,
8926,2024,2m,265.0,265.0,4.0,1,1,,78.0,,
18080,2024,2m,225.0,212.0,1.0,1,1,,83.0,,
1604,2024,2m,236.0,239.0,2.0,2,1,,81.0,,
22597,2024,2m,205.0,219.0,1.0,2,1,,72.0,,
8488,2024,2m,242.0,265.0,2.0,1,1,,81.0,,
127,2024,2m,267.0,274.0,4.0,2,1,,84.0,,
668,2024,2m,321.0,285.0,2.0,1,1,,83.0,,
3662,2024,2m,251.0,275.0,2.0,1,1,,90.0,,
1996,2024,2m,225.0,232.0,2.0,1,1,,82.0,,
12716,2024,2m,249.0,228.0,2.0,2,1,,77.0,,
8634,2024,2m,286.0,280.0,4.0,2,1,,80.0,,
24864,2024,2m,267.0,266.0,3.0,2,1,,75.0,,
9221,2024,2m,272.0,260.0,5.0,3,1,,77.0,,
20290,2024,2m,256.0,233.0,2.0,2,1,,82.0,,
20041,2024,2m,238.0,261.0,2.0,2,2,,84.0,,
18126,2024,2m,254.0,259.0,1.0,2,1,,91.0,,
31110,2024,2m,315.0,282.0,4.0,2,1,,80.0,,
25700,2024,2m,241.0,254.0,4.0,2,1,,73.0,,
14877,2024,2m,214.0,207.0,2.0,1,1,,74.0,,
20436,2024,2m,284.0,281.0,4.0,2,1,,83.0,,
31010,2024,2m,268.0,265.0,3.0,1,1,,83.0,,
9862,2024,2m,231.0,234.0,2.0,1,1,,82.0,,
9075,2024,2m,232.0,219.0,2.0,4,1,,80.0,,
4698,2024,2m,259.0,264.0,5.0,3,1,,80.0,,
26092,2024,2m,256.0,268.0,3.0,2,1,,92.0,,
2042,2024,2m,263.0,254.0,4.0,2,1,,77.0,,
2583,2024,2m,218.0,237.0,1.0,1,1,,83.0,,
22494,2024,2m,216.0,202.0,1.0,2,1,,77.0,,
12842,2024,2m,228.0,219.0,2.0,1,1,,73.0,,
9759,2024,2m,246.0,262.0,3.0,2,1,,73.0,,
25577,2024,2m,274.0,221.0,3.0,2,1,,81.0,,
26075,2024,2m,226.0,238.0,1.0,2,1,,82.0,,
14336,2024,2m,232.0,212.0,2.0,2,1,,79.0,,
14502,2024,2m,311.0,298.0,5.0,3,1,,78.0,,
7744,2024,2m,295.0,279.0,4.0,2,1,,83.0,,
22351,2024,2m,315.0,282.0,5.0,2,1,,82.0,,
9570,2024,2m,322.0,296.0,5.0,2,1,,80.0,,
8906,2024,2m,347.0,288.0,5.0,3,1,,84.0,,
5703,2024,2m,248.0,233.0,1.0,2,1,,88.0,,
1412,2024,2m,298.0,271.0,4.0,3,1,,83.0,,
14359,2024,2m,273.0,268.0,3.0,2,1,,79.0,,
15521,2024,2m,358.0,298.0,5.0,3,1,,88.0,,
24203,2024,2m,232.0,234.0,2.0,4,1,,79.0,,
7718,2024,2m,357.0,310.0,5.0,3,1,,87.0,,
22374,2024,2m,222.0,211.0,1.0,2,1,,89.0,,
31030,2024,2m,214.0,217.0,2.0,2,1,,75.0,,
11133,2024,2m,253.0,272.0,3.0,2,1,,77.0,,
9069,2024,2m,225.0,217.0,2.0,2,1,,77.0,,
5823,2024,2m,226.0,228.0,2.0,1,1,,77.0,,
2786,2024,2m,357.0,319.0,5.0,3,1,,90.0,,
16729,2024,2m,240.0,245.0,2.0,1,1,,85.0,,
