rbd,agno,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
11883,2017,210.0,216.0,Bajo,Urbano,Municipal,73.18272773581495,68.75468852089706,66.60597641017793,76.16240544352097
11885,2017,197.0,195.0,Medio bajo,Urbano,Particular subvencionado,72.99185667845974,74.54372125361859,70.75997262177576,78.8568537366454
11918,2017,247.0,240.0,Medio bajo,Urbano,Particular subvencionado,73.76539017216645,74.47280954726716,67.38540462488749,74.24477840672975
11923,2017,243.0,225.0,Bajo,Urbano,Particular subvencionado,75.23391289719486,71.03276314953277,67.14988337523783,73.91219960466465
11931,2017,237.0,231.0,Medio bajo,Urbano,Particular subvencionado,71.87344478537096,73.94675502382427,68.21412615369289,70.81735575092978
11936,2017,254.0,239.0,Medio bajo,Urbano,Particular subvencionado,71.6467495410359,66.20024973730075,63.38214479174535,71.15929122179968
11947,2017,297.0,269.0,Medio,Urbano,Particular subvencionado,68.01029285611742,73.34343243243956,61.97930884957318,67.06735060164365
11962,2017,348.0,295.0,Alto,Urbano,Particular pagado,76.3600963840928,77.21604362362332,69.43063148596701,75.8833420694533
11965,2017,308.0,276.0,Medio bajo,Urbano,Particular subvencionado,73.68915219884627,77.66760752393547,72.87334598332595,84.6151598001288
11968,2017,353.0,288.0,Alto,Urbano,Particular pagado,76.06333316149527,78.8054893140356,76.6436720803324,83.19698788463137
11971,2017,314.0,271.0,Alto,Urbano,Particular pagado,72.1328585891652,70.94220433523846,73.75008011108375,73.81591823046335
11977,2017,277.0,259.0,Medio bajo,Urbano,Particular subvencionado,78.4574657866287,81.38193322302641,70.19249986300733,82.47440780012738
11994,2017,220.0,213.0,Medio bajo,Urbano,Particular subvencionado,75.88472933136144,71.31020775892726,75.06587069384935,76.83451654187886
12001,2017,234.0,219.0,Bajo,Urbano,Particular subvencionado,69.95182100888455,77.93417721437307,69.15791595252959,74.14589618084331
12004,2017,205.0,217.0,Bajo,Urbano,Particular subvencionado,74.71094943797863,71.89329096475277,71.6501325412046,76.8561181761946
12005,2017,274.0,255.0,Medio bajo,Urbano,Particular subvencionado,77.77932525671916,84.10836234160395,79.62672388069535,85.71015172814995
12006,2017,236.0,209.0,Bajo,Rural,Municipal,72.59473138915806,80.17704992203407,67.8918487258503,81.41386442476329
12015,2017,305.0,274.0,Alto,Urbano,Particular pagado,71.62495735473657,76.71462202591725,66.56784830973825,75.57177151009992
12024,2017,307.0,295.0,Alto,Urbano,Particular pagado,74.60654146578453,79.62687258793534,77.2019164985103,79.92158517927125
12025,2017,355.0,307.0,Alto,Urbano,Particular pagado,72.98838356875744,85.24555965690472,80.48052536034763,84.10803917832064
12027,2017,237.0,238.0,Bajo,Urbano,Particular subvencionado,77.64470645365039,80.14092614525974,76.91116134013896,80.78855349541367
12032,2017,331.0,289.0,Medio alto,Rural,Particular subvencionado,76.20207374255898,78.97016299996112,78.71936823309098,80.576198619142
12033,2017,223.0,228.0,Bajo,Urbano,Particular subvencionado,73.27375375612702,71.97824425337785,69.16951040627744,75.20157887016164
12036,2017,354.0,307.0,Alto,Urbano,Particular pagado,76.6430790097889,82.57086307914938,76.34080131437679,69.85835210312305
12037,2017,228.0,225.0,Medio bajo,Urbano,Particular subvencionado,69.88861429861987,71.80998572860211,68.39644663966278,74.90330163784134
12046,2017,308.0,289.0,Medio,Urbano,Particular subvencionado,78.8795744561578,84.10118311816848,86.94743895908142,85.86618945324031
12050,2017,223.0,230.0,Bajo,Urbano,Particular subvencionado,75.53959075795417,75.92661350189464,71.0383223136662,79.4351299725458
12059,2017,212.0,222.0,Bajo,Rural,Particular subvencionado,76.0964768185055,78.59013150266539,76.81530228271275,82.9666555357596
12062,2017,269.0,248.0,Medio bajo,Urbano,Particular subvencionado,72.3456401564043,79.57938004288908,74.2024628969162,81.05932881383092
12063,2017,339.0,290.0,Alto,Urbano,Particular pagado,68.28404084013916,82.25003330513383,70.95201321396051,79.08408330169185
12077,2017,261.0,258.0,Medio,Urbano,Particular subvencionado,72.39518780658364,71.92940985001718,67.89659344410632,73.26190088742827
12085,2017,338.0,290.0,Medio,Urbano,Particular subvencionado,76.07498261915158,82.562686219877,70.69877757994347,78.81635215007546
12086,2017,315.0,263.0,Alto,Urbano,Particular pagado,70.15089114350654,85.04871399904123,74.40812738464173,82.98021491002115
12087,2017,327.0,285.0,Alto,Urbano,Particular pagado,74.49350075894228,80.42559836693853,73.74331260869847,81.50037545724071
12090,2017,320.0,279.0,Alto,Urbano,Particular pagado,74.42052029057065,75.1540749848743,69.24024409781563,78.10633495282698
12094,2017,312.0,257.0,Alto,Urbano,Particular pagado,74.30574786990671,75.83080707476469,72.50954224568594,80.03914702239813
12111,2017,239.0,237.0,Medio bajo,Urbano,Particular subvencionado,72.37957790787864,70.06097678192091,67.67717005824923,71.41237695704467
12115,2017,220.0,227.0,Bajo,Urbano,Particular subvencionado,73.6290916758323,67.27794601055031,65.00698971277848,70.55514083272448
12117,2017,199.0,193.0,Bajo,Urbano,Municipal,70.33739563042086,66.47378721743684,65.7631227235024,73.9599061727853
12133,2017,353.0,303.0,Alto,Urbano,Particular pagado,74.90090295351534,80.04442582624078,62.06207154528976,81.96375767848129
12151,2017,261.0,241.0,Medio bajo,Urbano,Particular subvencionado,73.51315413587727,80.06247421983807,74.17826803303292,80.27796987156752
12177,2017,290.0,278.0,Medio,Urbano,Particular subvencionado,76.29384410273013,79.18334308837788,77.7938447897212,82.49527256119173
12183,2017,344.0,282.0,Medio alto,Urbano,Particular subvencionado,75.68526239606285,81.5640263993012,74.74098900488467,86.77116334781886
12185,2017,255.0,246.0,Bajo,Urbano,Particular subvencionado,72.67328535075228,78.67904145323425,76.35040973737966,79.54910308342971
12192,2017,238.0,240.0,Bajo,Urbano,Particular subvencionado,76.77879646095488,79.60851926458612,75.55712146128938,82.19960002495763
12217,2017,235.0,239.0,Medio bajo,Urbano,Particular subvencionado,70.76756600343488,71.71885054810387,65.32505542031625,72.66099664767154
12225,2017,247.0,236.0,Medio bajo,Urbano,Particular subvencionado,71.26664639530925,70.94158300638396,64.11973100228491,71.14979313959515
12234,2017,188.0,193.0,Medio bajo,Urbano,Particular subvencionado,61.14589648809701,61.35849882287457,48.377959269057655,38.84298884112157
12241,2017,241.0,243.0,Medio bajo,Urbano,Particular subvencionado,81.16563778169649,81.76781323476938,73.90185337336098,86.1934138588009
12242,2017,195.0,198.0,Bajo,Urbano,Particular subvencionado,74.51617620027417,72.11130020835868,66.51058629748704,68.82407991219192
12258,2017,182.0,169.0,Alto,Urbano,Particular pagado,83.00963676214852,87.60573411237728,92.65949817548278,90.28154991793352
12260,2017,256.0,237.0,Medio,Urbano,Particular subvencionado,76.74296445429214,74.66186466367292,74.71246850864442,81.84572252800596
12265,2017,358.0,296.0,Alto,Urbano,Particular pagado,77.34586995518944,78.54941282783633,79.03111085238669,79.60376605662827
12266,2017,232.0,263.0,Alto,Urbano,Particular pagado,72.60840340557834,77.18405602721563,75.96963315594974,78.46398061981927
12295,2017,345.0,312.0,Medio alto,Urbano,Particular pagado,82.68055195316884,87.3679787777661,76.67001837778815,85.87958600271982
12301,2017,288.0,266.0,Medio alto,Urbano,Particular subvencionado,76.3943448773312,80.25926133452106,78.68515922763326,80.42579050240569
12305,2017,269.0,250.0,Medio,Urbano,Particular subvencionado,70.12444231440954,73.11240037413967,69.83626885830863,75.53736775117233
12312,2017,220.0,226.0,Medio bajo,Urbano,Particular subvencionado,77.80709018918749,75.36801921461334,76.04816976549453,82.41932985569152
12332,2017,207.0,214.0,Medio bajo,Urbano,Municipal,71.42108741925347,68.05510198620327,64.74016534983441,75.3508982288749
12336,2017,251.0,243.0,Medio bajo,Urbano,Municipal,74.31556155300834,74.09669709304329,73.26476043334134,73.65854135195411
12368,2017,231.0,237.0,Bajo,Urbano,Particular subvencionado,71.54332347125568,72.3234996917046,69.809226852346,71.70017799944524
12502,2017,307.0,291.0,Alto,Urbano,Particular pagado,81.9863318861388,81.64191247289288,79.00337000662414,83.95336895986313
12504,2017,253.0,261.0,Medio bajo,Urbano,Particular subvencionado,69.93131299256828,77.74929543863301,67.23511440075377,74.87590007721943
12509,2017,278.0,283.0,Medio,Urbano,Particular subvencionado,71.10725395195139,76.46706372434231,66.83628049207866,77.63387716964021
12515,2017,240.0,232.0,Medio,Urbano,Particular subvencionado,67.14194691776102,67.98916941421977,60.36189398171141,70.25912321371096
12518,2017,294.0,263.0,Medio,Urbano,Particular subvencionado,78.77428208711912,75.13019241824475,65.37223907650801,77.20728548602578
12534,2017,271.0,240.0,Bajo,Rural,Particular subvencionado,77.92037877160692,79.38750937970906,72.20305925808563,82.50894525082552
12547,2017,257.0,245.0,Medio bajo,Urbano,Particular subvencionado,73.62608516931012,75.022938191015,67.5096273551454,78.7637547096238
12551,2017,212.0,213.0,Medio bajo,Urbano,Municipal,72.07108329873928,68.05000132261782,71.34868490776081,71.15172586436775
12566,2017,230.0,239.0,Bajo,Rural,Particular subvencionado,78.86955235799454,75.52689693255506,68.65708767656791,80.67770927047302
12573,2017,251.0,258.0,Medio,Urbano,Particular subvencionado,71.21061013379465,75.40839309963604,66.99202491932348,73.54596433108281
12587,2017,306.0,287.0,Medio alto,Urbano,Particular subvencionado,74.26792317200562,78.94038620504557,71.365927879615,77.25151293389203
12590,2017,265.0,254.0,Medio,Urbano,Particular subvencionado,75.74564004906415,77.84878117385784,73.55809190999136,80.61775639740752
12591,2017,280.0,277.0,Medio,Urbano,Particular subvencionado,73.35741415577272,68.41565548269634,60.338195279840306,63.977777208930895
12594,2017,261.0,250.0,Medio,Urbano,Particular subvencionado,67.17174818713224,68.81712163644836,66.83790292215842,67.70545485740269
12602,2017,222.0,224.0,Bajo,Urbano,Particular subvencionado,80.47106499773459,75.40287884688927,69.8921901494938,82.63042937901714
12603,2017,274.0,270.0,Medio bajo,Urbano,Particular subvencionado,77.91813866865228,86.25236864860075,76.67629189305943,85.68001725970936
12604,2017,267.0,254.0,Medio,Urbano,Particular subvencionado,74.3222626749414,72.33535428025884,67.35318264937479,76.20991123046
12605,2017,244.0,243.0,Medio,Urbano,Particular subvencionado,70.81952756873368,76.84643398380284,66.28061227440554,73.3206175753843
12610,2017,215.0,220.0,Medio bajo,Urbano,Municipal,73.94186734850683,71.85966740881653,64.27018981644107,76.01648040461522
12630,2017,232.0,227.0,Medio bajo,Urbano,Particular subvencionado,74.40721379230854,76.83353249684612,74.72140579676753,81.14459221585996
12631,2017,281.0,259.0,Medio,Urbano,Particular subvencionado,75.83467618899928,75.5302300382749,72.09020614282727,80.18278788531914
12632,2017,210.0,209.0,Bajo,Urbano,Municipal,74.12361848282659,70.53696521069755,64.35586582998477,76.38632086223028
12636,2017,263.0,269.0,Alto,Urbano,Particular pagado,83.94053342226313,84.39952070175431,83.96236261488218,81.94621562349195
12649,2017,246.0,243.0,Medio bajo,Urbano,Particular subvencionado,77.32809066615214,77.99687721035225,71.31435960308549,81.22458968771106
12650,2017,290.0,247.0,Medio bajo,Urbano,Particular subvencionado,72.7273381596782,74.30301432106022,65.9102846687595,75.38330372006956
12655,2017,238.0,240.0,Medio bajo,Urbano,Particular subvencionado,75.65363403118651,76.4599101624831,71.42046991743113,78.7672843456832
12657,2017,323.0,265.0,Alto,Urbano,Particular pagado,73.70445056757335,77.37272618085257,71.95397413520716,77.5477824880513
12658,2017,191.0,213.0,Bajo,Rural,Particular subvencionado,82.61821662090284,72.91272866217992,68.38631168340588,81.84009063550532
12667,2017,349.0,271.0,Medio alto,Urbano,Particular subvencionado,75.07010205934743,77.6897749303762,77.36884916094263,82.36809370692967
12669,2017,348.0,281.0,Alto,Urbano,Particular subvencionado,78.32321672731054,78.02223614536982,73.74088612430268,77.35763387830303
12672,2017,273.0,223.0,Medio alto,Urbano,Particular subvencionado,68.21978813617253,68.38083303608275,70.70314358721409,74.73251618908465
12683,2017,199.0,192.0,Medio bajo,Urbano,Municipal,80.69241915993945,71.52490926285202,72.77331085354758,73.37029883799812
12686,2017,228.0,252.0,Medio bajo,Urbano,Particular subvencionado,77.2937605311085,76.30727624500322,70.63765881534185,79.35298527152845
12712,2017,289.0,243.0,Bajo,Urbano,Particular subvencionado,75.89339471827809,79.66144949933212,76.97109250157081,83.33124508055045
12713,2017,335.0,275.0,Medio bajo,Urbano,Particular subvencionado,80.19507826311903,79.73613467852425,78.55778006602104,86.69758699447738
12716,2017,226.0,227.0,Medio bajo,Urbano,Particular subvencionado,73.67688283829563,73.95252003381917,70.12751968584915,79.33908806836747
12719,2017,240.0,254.0,Medio bajo,Urbano,Particular subvencionado,73.84686705236079,71.04661052552899,73.98276575222538,79.68318100333151
12720,2017,216.0,226.0,Medio,Urbano,Particular subvencionado,68.52772555115617,68.68630258642223,69.70096848290902,68.52643938648208
12735,2017,262.0,246.0,Medio,Urbano,Particular subvencionado,73.07550597434576,70.57449615821095,66.65816530807048,75.36565583317599
12741,2017,226.0,243.0,Medio,Urbano,Particular subvencionado,70.48454067263243,74.59684794324275,71.2040274308495,79.21203955506486
12747,2017,217.0,231.0,Bajo,Urbano,Particular subvencionado,70.41985638808382,74.62672876573983,66.88905280323014,75.604544396852
12749,2017,219.0,211.0,Bajo,Urbano,Particular subvencionado,76.46154227785803,78.8546486691792,78.10251951891486,85.39940761717341
12759,2017,219.0,208.0,Bajo,Rural,Municipal,78.05891818084292,75.54143552076961,65.05299493823445,78.0426718823172
12762,2017,228.0,204.0,Medio alto,Rural,Particular subvencionado,75.64640145292026,77.15428958664558,63.80469247199474,78.2789727496979
12775,2017,257.0,243.0,Medio,Urbano,Particular subvencionado,70.15580188847092,72.94326211066532,68.50713151340298,70.72706246636344
12781,2017,337.0,288.0,Alto,Urbano,Particular pagado,79.960518444398,80.37010261756781,77.05539460485738,83.16788256087514
12800,2017,273.0,242.0,Medio alto,Urbano,Particular subvencionado,75.51823831392387,80.5524202964436,72.17726061859831,79.93214432531965
12802,2017,317.0,277.0,Medio,Urbano,Particular subvencionado,76.83557619379572,85.45507745595503,66.84057314731011,84.52033925939374
12823,2017,279.0,272.0,Medio,Urbano,Particular subvencionado,78.24461705962287,79.14501867396925,70.72484569904496,79.28600281080607
12829,2017,344.0,295.0,Alto,Urbano,Particular pagado,74.47126440472928,73.26266934049787,71.19230214908836,73.54283433939406
12830,2017,236.0,215.0,Medio,Urbano,Particular subvencionado,72.46047518292264,72.3606654984891,66.79931015722292,74.68022771718093
12832,2017,357.0,316.0,Alto,Urbano,Particular pagado,77.55802822010085,77.79524754977555,71.17079047015422,79.75893407901629
12836,2017,236.0,240.0,Medio bajo,Urbano,Particular subvencionado,75.88017691745296,77.49196519917965,72.36731171097934,81.06772932456845
12837,2017,237.0,270.0,Medio bajo,Urbano,Particular subvencionado,80.80141612698725,79.92982548930563,74.8224915354523,82.90648906665889
12838,2017,253.0,242.0,Medio alto,Urbano,Particular subvencionado,75.56017958459371,78.25115143391899,74.91057656180561,77.50739016002723
12842,2017,258.0,258.0,Medio bajo,Rural,Municipal,72.24204945787635,73.15916849451466,69.79593223583149,74.89235251961938
12846,2017,343.0,275.0,Alto,Urbano,Particular pagado,77.76583491674627,80.28717647770164,71.73934376424735,76.25505123178675
12851,2017,315.0,286.0,Medio alto,Urbano,Particular subvencionado,82.92867307680514,83.78719000877177,71.58182085788512,86.24580569450572
12853,2017,320.0,277.0,Medio alto,Urbano,Particular subvencionado,77.85419525845484,78.70300455763957,77.12650166122283,85.71708468790247
12855,2017,250.0,259.0,Medio,Urbano,Particular subvencionado,76.57731964471752,77.10632160261403,64.41886151935495,75.57415275197438
12864,2017,337.0,287.0,Alto,Urbano,Particular pagado,81.49033115657579,75.70067490001364,76.20986340034895,82.5719633096123
12867,2017,241.0,235.0,Medio alto,Urbano,Particular pagado,70.68447466942192,75.29403915714828,68.19546387352273,81.99457965212392
12868,2017,329.0,289.0,Medio,Urbano,Particular subvencionado,86.8358208785265,88.32738831428873,74.92284940593248,87.86952645392564
12876,2017,296.0,262.0,Alto,Urbano,Particular pagado,83.0867957315177,80.67675917526267,73.3234600153228,76.80227456784019
12884,2017,320.0,322.0,Alto,Urbano,Particular pagado,75.19284760129716,75.08269738570011,74.51107258073768,72.89316075128247
12885,2017,325.0,292.0,Medio alto,Urbano,Particular subvencionado,75.98412350375835,74.88133623061792,69.74505547497456,79.26181899354414
12935,2017,246.0,235.0,Medio,Urbano,Particular subvencionado,74.20635136566274,74.94377956639282,66.8488205851918,74.87744152294061
12943,2017,284.0,257.0,Medio,Urbano,Particular subvencionado,74.30134152246303,78.70034948365357,70.10706487907068,80.34073346103703
12958,2017,313.0,298.0,Medio alto,Urbano,Particular subvencionado,78.07850308670169,79.46839979885544,72.6310402860025,79.08091123135388
12961,2017,186.0,208.0,Medio bajo,Urbano,Municipal,72.31495733846648,68.77972998815021,66.033323962926,78.01191436915673
