agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica
2016|20171024|final20171024v1|4b|12652|7|COLEGIO SANTO DOMINGO SAVIO|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|80|79|263|248|-1|-1|-5|-16|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||32.5|30|37.5|46.799999|41.799999|11.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12655|1|COLEGIO SAN PEDRO|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|46|45|262|271|7|22|8|23|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||32.599998|37|30.4|31.1|42.200001|26.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12657|8|EAGLES COLLEGE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular pagado|Particular pagado|Alto|Urbano|35|34|297|279|24|5|-4|-21|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||8.6000004|37.099998|54.299999|17.6|52.900002|29.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12659|4|COLEGIO DEL ALBA|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|29|30|245|224|11|-2|-9|-24|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||48.299999|27.6|24.1|66.699997|33.299999|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12667|5|COLEGIO HUMBERSTONE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|122|121|309|310|12|12|26|32|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||3.3|25.4|71.300003|2.5|28.9|68.599998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12668|3|ESCUELA SOTOCA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal||Rural|||||||||||||||||||||||Cursos con 100% ausentes y sin cuestionarios
2016|20171024|final20171024v1|4b|12669|1|COLEGIO HISPANO BRITANICO IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Alto|Urbano|98|98|284|297|-7|6|-17|-3|No significativa|No significativa|Negativa y significativa|No significativa|||||21.4|26.5|52|7.0999999|37.799999|55.099998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12672|1|COLEGIO SALESIANO DE IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|62|61|261|263|-21|-6|-22|-15|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|||||33.900002|32.299999|33.900002|36.099998|36.099998|27.9|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12682|9|ACADEMIA IQUIQUE BULNES|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|92|90|298|304|12|5|15|26|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|||||14.1|25|60.900002|8.8999996|28.9|62.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12683|7|LICEO COLEGIO DEPORTIVO|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio bajo|Urbano|28|28|237|213|5|7|-17|-35|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||57.099998|25|17.9|75|25|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12686|1|LICEO ACADEMIA NACIONAL|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|57|56|257|252|1|16|-11|-12|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||29.799999|36.799999|33.299999|46.400002|37.5|16.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12688|8|COLEGIO GOLDEN NORTH|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|20|20|241|238|37|41|-42|-40|Positiva y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||50|30|20|50|30|20|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12693|4|COLEGIO MACAYA|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|122|125|270|271|-5|4|16|23|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||29.5|32|38.5|27.200001|44|28.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12694|2|COLEGIO MOSAICOS|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Particular subvencionado|Medio|Urbano|27|26|270|245|24|-34|2|-19|Positiva y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||25.9|25.9|48.099998|50|42.299999|7.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12709|4|ACADEMIA NERUDIANA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|17|16|237|228|-1|11|-46|-50|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||58.799999|17.6|23.5|68.800003|31.299999|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12710|8|COLEGIO HUANTAJAYA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|52|52|280|287|7|11|12|23|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||17.299999|36.5|46.200001|13.5|38.5|48.099998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12711|6|LICEO ACADEMIA SINAI|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|32|32|251|239|19|17|-3|-9|Positiva y significativa|Positiva y significativa|No significativa|Negativa y significativa|||||53.099998|21.9|25|62.5|21.9|15.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12712|4|COLEGIO  CHILE NORTE|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|52|57|292|291|21|13|38|43|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||9.6000004|30.799999|59.599998|19.299999|28.1|52.599998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12713|2|CARDENAL RAUL SILVA HENRIQUEZ|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|63|64|299|317|13|34|45|69|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||7.9000001|23.799999|68.300003|10.9|17.200001|71.900002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12715|9|COLEGIO MARAN-ATHA|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|27|28|274|263|-7|-12|6|-1|No significativa|No significativa|No significativa|No significativa|||||33.299999|18.5|48.099998|28.6|53.599998|17.9|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12716|7|COLEGIO MIRAMAR|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|67|68|253|231|3|4|-1|-17|No significativa|No significativa|No significativa|Negativa y significativa|||||40.299999|28.4|31.299999|60.299999|35.299999|4.4000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12719|1|LICEO PABLO NERUDA|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|43|42|233|231|-11|-17|-21|-17|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||51.200001|37.200001|11.6|59.5|31|9.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12720|5|COLEGIO ADOLFO BEYZAGA OVANDO|15|REGION DE ARICA Y PARINACOTA|1|ARICA|15101|ARICA|ARICA|Particular subvencionado|Particular subvencionado|Medio|Urbano|23|23|259|252|0|-19|-9|-12|No significativa|Negativa y significativa|No significativa|Negativa y significativa|||||39.099998|26.1|34.799999|39.099998|39.099998|21.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12726|4|COLEGIO MONTE CARMELO|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|46|46|232|233|13|15|-22|-15|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||60.900002|21.700001|17.4|56.5|37|6.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12728|0|COLEGIO ALTURAS|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|28|28|252|245|11|13|-2|-3|No significativa|No significativa|No significativa|No significativa|||||42.900002|32.099998|25|42.900002|42.900002|14.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12735|3|COLEGIO UNIVERSITARIO UNAP|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|46|45|269|253|7|-1|-14|-25|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||26.1|30.4|43.5|35.599998|57.799999|6.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12736|1|ACADEMIA POZO ALMONTE|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Particular subvencionado|Particular subvencionado|Medio|Rural|34|33|261|241|4|6|-7|-23|No significativa|No significativa|No significativa|Negativa y significativa|||||29.4|35.299999|35.299999|51.5|42.400002|6.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12747|7|COLEGIO RUPANIC SCHOOL|1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|81|78|269|253|16|8|15|5|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|||||33.299999|22.200001|44.400002|30.799999|53.799999|15.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12749|3|COLEGIO MARISTA HERMANO FERNANDO |1|REGION DE TARAPACA|1|IQUIQUE|1107|ALTO HOSPICIO|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|64|68|254|233|24|21|0|-15|Positiva y significativa|Positiva y significativa|No significativa|Negativa y significativa|||||31.299999|42.200001|26.6|60.299999|23.5|16.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12761|2|ESCUELA BASICA FRANCISCO FORGIONE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|35|32|262|242|7|6|-6|-22|No significativa|No significativa|No significativa|Negativa y significativa|||||37.099998|25.700001|37.099998|53.099998|43.799999|3.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12762|0|IQRA ARABIAN BRITISH SCHOOL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Rural|18|18|266|253|27|19|-17|-25|Positiva y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||27.799999|33.299999|38.900002|44.400002|44.400002|11.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12767|1|COLEGIO INGLÉS THE SOWER SCHOOL|8|REGION DEL BIOBIO|3|BIOBÍO|8313|YUMBEL|BIOBÍO|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|26|25|246|234|-22|-15|-8|-14|Negativa y significativa|No significativa|No significativa|Negativa y significativa|||||42.299999|19.200001|38.5|48|52|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12772|8|COLEGIO EXPERIMENTAL ARTISTICO ALBORES|10|REGION DE LOS LAGOS|2|CHILOÉ|10202|ANCUD|CHILOÉ|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|15|15|258|245|-14|16|4|-3|No significativa|No significativa|No significativa|No significativa|||||40|26.700001|33.299999|46.700001|40|13.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12775|2|INSTITUTO  DOMINGO  EYZAGUIRRE|13|REGION METROPOLITANA DE SANTIAGO|4|MAIPO|13401|SAN BERNARDO|SANTIAGO SUR|Particular subvencionado|Particular subvencionado|Medio|Urbano|37|36|234|228|-11|4|-34|-36|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||51.400002|29.700001|18.9|61.099998|30.6|8.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12777|9|COLEGIO SAN PEDRO NOLASCO|13|REGION METROPOLITANA DE SANTIAGO|5|MELIPILLA|13501|MELIPILLA|TALAGANTE|Particular subvencionado|Particular subvencionado|Medio|Urbano|9|9|242|221|||||No significativa|No significativa|Negativa y significativa|Negativa y significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12779|5|COLEGIO ALTOS DEL CERRO GRANDE|4|REGION DE COQUIMBO|1|ELQUI|4101|LA SERENA|ELQUI|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|23|25|276|257|31|5|-7|-21|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||21.700001|26.1|52.200001|36|52|12|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12781|7|AMAZING GRACE ENGLISH SCHOOL|4|REGION DE COQUIMBO|1|ELQUI|4101|LA SERENA|ELQUI|Particular subvencionado|Particular subvencionado|Alto|Urbano|36|38|304|299|8|8|3|-1|No significativa|No significativa|No significativa|No significativa|||||8.3000002|22.200001|69.400002|7.9000001|26.299999|65.800003|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12800|7|COLEGIO BAUTISTA LOIS HART|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|52|52|283|270|8|-1|0|-8|No significativa|No significativa|No significativa|Negativa y significativa|||||17.299999|28.799999|53.799999|19.200001|57.700001|23.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12802|3|FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|44|44|270|246|0|-1|2|-18|No significativa|No significativa|No significativa|Negativa y significativa|||||22.700001|34.099998|43.200001|47.700001|45.5|6.8000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12810|4|ESCUELA KAMAC MAYU|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio alto|Urbano|120|121|283|267|21|5|0|-11|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||17.5|30.799999|51.700001|23.1|54.5|22.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12823|6|COLEGIO CALAMA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio|Urbano|51|48|260|240|5|5|-8|-24|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||35.299999|31.4|33.299999|54.200001|39.599998|6.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12824|4|COL  SUNFLOWER SCHOOL|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular pagado|Particular pagado|Medio alto|Urbano|8|7|231|231|||||No significativa|No significativa|Negativa y significativa|Negativa y significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12829|5|COL  LEONARDO DA VINCI|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular pagado|Particular pagado|Alto|Urbano|49|49|296|293|-6|-21|-5|-7|No significativa|Negativa y significativa|No significativa|Negativa y significativa|||||12.2|22.4|65.300003|14.3|32.700001|53.099998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12832|5|COL  SAN IGNACIO|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular pagado|Particular pagado|Alto|Urbano|37|37|289|306|-24|-4|-12|6|Negativa y significativa|No significativa|Negativa y significativa|No significativa|||||18.9|27|54.099998|2.7|35.099998|62.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12836|8|COLEGIO RIO LOA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio bajo|Urbano|79|75|259|266|-1|15|5|18|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||43|26.6|30.4|30.700001|45.299999|24|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12837|6|COLEGIO PARTICULAR BET- EL|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|83|81|250|251|2|-8|-18|-13|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||44.599998|28.9|26.5|42|44.400002|13.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12838|4|COLEGIO ECOLOGICO MONTESSORI|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|75|74|270|276|-8|-5|-13|-2|No significativa|No significativa|Negativa y significativa|No significativa|||||30.700001|29.299999|40|20.299999|48.599998|31.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12840|6|ESCUELA JUAN PABLO II|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Corporación Municipal|Municipal|Medio bajo|Urbano|97|100|240|240|-8|4|-14|-8|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||55.700001|20.6|23.700001|51|38|11|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12846|5|COL  CHANARES|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular pagado|Particular pagado|Alto|Urbano|43|43|298|305|0|12|-3|5|No significativa|No significativa|No significativa|No significativa|||||4.6999998|34.900002|60.5|7|30.200001|62.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12851|1|COLEGIO PADRE ALBERTO HURTADO|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|41|41|294|290|3|9|11|12|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||9.8000002|29.299999|61|4.9000001|48.799999|46.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12853|8|COLEGIO PARTICULAR SAN NICOLAS|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|59|59|280|267|-6|-5|-3|-11|No significativa|No significativa|No significativa|Negativa y significativa|||||18.6|30.5|50.799999|27.1|52.5|20.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12860|0|COLEGIO DIVINA PASTORA|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|82|83|277|272|7||9|8|No significativa|No significativa|Positiva y significativa|Positiva y significativa||||Con marca medición anterior: No reporte|24.4|26.799999|48.799999|28.9|37.299999|33.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12864|3|COLEGIO UNIVERSITARIO ANTONIO RENDIC|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular pagado|Particular pagado|Alto|Urbano|57|57|281|285|-7|-9|-20|-15|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||21.1|28.1|50.900002|21.1|42.099998|36.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12867|8|COL  LICANCABUR|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular pagado|Particular pagado|Medio alto|Urbano|31|30|277|273|-14|-7|-6|-5|No significativa|No significativa|No significativa|No significativa|||||25.799999|22.6|51.599998|26.700001|46.700001|26.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12868|6|COLEGIO EBEN EZER|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|83|84|274|262|-3|-3|6|-2|No significativa|No significativa|Positiva y significativa|No significativa|||||27.700001|30.1|42.200001|38.099998|40.5|21.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12871|6|ESCUELA BASICA VALENTIN LETELIER|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|82|83|289|305|-5|5|21|41|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||7.3000002|41.5|51.200001|3.5999999|31.299999|65.099998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12872|4|ESCUELA MARÍA ANGÉLICA ELIZONDO BRICEÑO|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2102|MEJILLONES|ANTOFAGASTA|Municipal DAEM|Municipal|Medio alto|Urbano|28|29|274|267|15|13|-9|-11|Positiva y significativa|No significativa|Negativa y significativa|Negativa y significativa|||||28.6|25|46.400002|27.6|48.299999|24.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12876|7|LOESS SCHOOL|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular pagado|Particular pagado|Alto|Urbano|18|20|268|272|-18|-14|-33|-28|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||33.299999|33.299999|33.299999|15|65|20|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12878|3|COLEGIO MI HIJO N_2|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|27|28|228|202|-4|-6|-40|-62|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||74.099998|14.8|11.1|82.099998|17.9|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12884|8|COL. INTERNACIONAL ANTOFAGASTA LTDA.|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular pagado|Particular pagado|Alto|Urbano|46|45|299|295|-3|13|-2|-5|No significativa|No significativa|No significativa|No significativa|||||10.9|32.599998|56.5|11.1|33.299999|55.599998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12885|6|COLEGIO SAN AGUSTIN|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|111|113|283|287|-5|14|0|9|No significativa|Positiva y significativa|No significativa|Positiva y significativa|||||17.1|30.6|52.299999|16.799999|34.5|48.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12891|0|NEW HEAVEN HIGH SCHOOL|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|182|179|277|281|4|18|9|17|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||20.9|38.5|40.700001|18.4|45.299999|36.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12935|6|COLEGIO PROVIDENCIA|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio|Urbano|73|73|250|229|-12|-30|-18|-35|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||45.200001|28.799999|26|61.599998|26|12.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12941|0|ESCUELA ALONDRA ROJAS BARRIOS|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2104|TALTAL|ANTOFAGASTA|Municipal DAEM|Municipal|Medio|Urbano|58|60|274|252|40|34|6|-12|Positiva y significativa|Positiva y significativa|Positiva y significativa|Negativa y significativa|||||27.6|25.9|46.599998|48.299999|31.700001|20|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12942|9|ESCUELA GABRIELA MISTRAL|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio|Urbano|73|72|240|234|4|23|-28|-30|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||49.299999|23.299999|27.4|56.900002|33.299999|9.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|12944|5|REVERENDO PADRE PATRICIO CARIOLA|2|REGION DE ANTOFAGASTA|1|ANTOFAGASTA|2101|ANTOFAGASTA|ANTOFAGASTA|Corporación Municipal|Municipal|Medio bajo|Urbano|83|84|245|238|17|13|-9|-10|Positiva y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||49.400002|20.5|30.1|59.5|25|15.5|Rbd y curso rinde Simce
