agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect6b_rbd|nalu_mate6b_rbd|nalu_soc6b_rbd|prom_lect6b_rbd|prom_mate6b_rbd|prom_soc6b_rbd|dif_lect6b_rbd|dif_mate6b_rbd|dif_soc6b_rbd|difgru_lect6b_rbd|difgru_mate6b_rbd|difgru_soc6b_rbd|sigdif_lect6b_rbd|sigdif_mate6b_rbd|sigdif_soc6b_rbd|siggru_lect6b_rbd|siggru_mate6b_rbd|siggru_soc6b_rbd|marca_lect6b_rbd|marca_mate6b_rbd|marca_soc6b_rbd|marcadif_lect6b_rbd|marcadif_mate6b_rbd|marcadif_soc6b_rbd|palu_eda_ins_lect6b_rbd|palu_eda_ele_lect6b_rbd|palu_eda_ade_lect6b_rbd|palu_eda_ins_mate6b_rbd|palu_eda_ele_mate6b_rbd|palu_eda_ade_mate6b_rbd|noaplica
2016|20171024|final20171024v1|6b|2414|7|COLEGIO MUNICIPAL LA ISLA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6105|DOÑIHUE|CACHAPOAL|Municipal DAEM|Municipal|Bajo|Rural|20|20|20|246|229|238|31|7|11|14|2|11|Positiva y significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||45|40|15|50|45|5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2415|5|ESCUELA LO MIRANDA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6105|DOÑIHUE|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Urbano|36|34|36|239|228|220|15||0|4|-6|-13|No significativa|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|||||Con marca medición anterior: No reporte||44.400002|41.700001|13.9|47.099998|44.099998|8.8000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2416|3|COLEGIO REPUBLICA DE CHILE|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6105|DOÑIHUE|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|34|34|34|226|226|224|-27|-23|-24|-9|-8|-9|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||44.099998|44.099998|11.8|55.900002|38.200001|5.9000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2417|1|ESCUELA CERRILLOS|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6105|DOÑIHUE|CACHAPOAL|Municipal DAEM|Municipal|Bajo|Rural|9|10|10|209|214|226|||||||No significativa|No significativa|No significativa|Negativa y significativa|No significativa|No significativa||||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación||||50|40|10|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2419|8|COLEGIO JULIO SILVA LAZO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6105|DOÑIHUE|CACHAPOAL|Municipal DAEM|Municipal|Medio|Rural|22|22|22|257|263|256|18|-5|1|7|10|7|Positiva y significativa|No significativa|No significativa|No significativa|Positiva y significativa|No significativa|||||||31.799999|31.799999|36.400002|22.700001|36.400002|40.900002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2420|1|ESCUELA PLAZUELA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6105|DOÑIHUE|CACHAPOAL|Municipal DAEM|Municipal|Medio|Rural|18|17|18|203|223|183|-32|-14|-66|-47|-30|-66|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||77.800003|22.200001|0|47.099998|47.099998|5.9000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2423|6|ESCUELA BASICA ROMILIO ARELLANO TRONCOSO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Urbano|46|46|45|234|224|226|0|11|-2|-1|-10|-7|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|||||||54.299999|26.1|19.6|52.200001|34.799999|13|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2424|4|ESCUELA OSVALDO CORREA FUENZALIDA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|16|16|16|206|223|204|-28|9||-29|-11||Negativa y significativa|No significativa|No significativa|Negativa y significativa|No significativa|Negativa y significativa||||||Alumnos insuficientes para comparación|81.300003|18.799999|0|56.299999|37.5|6.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2425|2|ESCUELA MUNICIPAL DE LOS AROMOS|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|17|18|17|237|230|223|-23|-7|-38|2|-4|-10|Negativa y significativa|No significativa|Negativa y significativa|No significativa|No significativa|No significativa|||||||29.4|52.900002|17.6|44.400002|50|5.5999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2426|0|ESC. CONTRAMAESTRE CONSTANTINO MICALVI|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Urbano|28|28|28|205|208|209|-9|5|-20|-30|-26|-24|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||78.599998|7.0999999|14.3|67.900002|28.6|3.5999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2427|9|ESCUELA MUNICIPAL MAESTRO JORGE LOPEZ OSORIO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|12|12|12|249|238|243|24|-13|27|14|4|10|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|No significativa|No significativa|||||||33.299999|50|16.700001|33.299999|50|16.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2428|7|ESCUELA REPUBLICA DE GRECIA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Urbano|15|15|15|243|251|244|0|8|4|8|17|11|No significativa|No significativa|No significativa|No significativa|Positiva y significativa|No significativa|||||||33.299999|60|6.6999998|20|53.299999|26.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2429|5|COLEGIO INES DE SUAREZ|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|21|21|21|243|229|245|12|20|9|8|-5|12|No significativa|Positiva y significativa|No significativa|No significativa|No significativa|Positiva y significativa|||||||47.599998|19|33.299999|42.900002|47.599998|9.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2432|5|ESCUELA MUNICIPAL VILMA ALIAGA CALDERON|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Bajo|Rural|24|24|24|248|230|235|-9|-18|-24|16|3|8|No significativa|Negativa y significativa|Negativa y significativa|Positiva y significativa|No significativa|No significativa|||||||41.700001|33.299999|25|45.799999|45.799999|8.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2436|8|ESCUELA MUNICIPAL DE SANTA EUGENIA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2438|4|ESCUELA MUNICIPAL DE LOS QUILLAYES|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|8|8|0|223|214||||||-20||No significativa|No significativa||No significativa|Negativa y significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Con marca medición anterior: No reporte|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2439|2|ESCUELA MUNICIPAL DE PALMERIA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2440|6|ESCUELA MUNICIPAL DE VALDEBENITO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|1|CACHAPOAL|6107|LAS CABRAS|CACHAPOAL|Municipal DAEM|Municipal|Medio bajo|Rural|2|2|0|252|208||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2453|8|LICEO JOSÉ GREGORIO ARGOMEDO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Particular subvencionado|Particular subvencionado|Medio|Urbano|58|59|58|246|261|241|-8|-2|-23|-4|8|-8|No significativa|No significativa|Negativa y significativa|No significativa|Positiva y significativa|Negativa y significativa|||||||37.900002|37.900002|24.1|18.6|55.900002|25.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2454|6|SAN FERNANDO COLLEGE|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|96|101|95|273|275|269|18|12|11|8|2|3|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|No significativa|No significativa|||||||18.799999|31.299999|50|12.9|42.599998|44.599998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2455|4|COLEGIO INMACULADA CONCEPCION|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|82|85|82|248|258|249|-19|1|-6|-17|-15|-17|Negativa y significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||42.700001|28|29.299999|25.9|47.099998|27.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2456|2|ESCUELA OLEGARIO LAZO BAEZA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Urbano|53|57|53|236|220|231|10|6|4|1|-14|-2|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|No significativa|||||||52.799999|26.4|20.799999|57.900002|36.799999|5.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2457|0|ESCUELA BASICA ISABEL LA CATOLICA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Urbano|52|54|52|267|246|238|32|-6|12|32|12|5|Positiva y significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|No significativa|||||||26.9|25|48.099998|33.299999|51.900002|14.8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2458|9|ESCUELA JORGE MUNOZ SILVA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Urbano|29|30|30|228|212|249|-18|-22|20|-7|-22|16|Negativa y significativa|Negativa y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|Positiva y significativa|||||||51.700001|31|17.200001|63.299999|33.299999|3.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2459|7|COLEGIO GIUSEPPE BERTOLUZZI DE FELIP|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Bajo|Urbano|11|11|11|195|214|192|-44|-10|-56|-37|-13|-35|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||90.900002|9.1000004|0|63.599998|36.400002|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2460|0|ESCUELA MARIA LUISA BOUCHON|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Bajo|Urbano|10|10|10|224|225|227|39||12|-8|-2|0|Positiva y significativa|No significativa|No significativa|No significativa|No significativa|No significativa|||||Con marca medición anterior: No reporte||60|30|10|60|40|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2461|9|ESCUELA VILLA CENTINELA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Urbano|57|57|57|223|229|220|-17|16|-18|-12|-5|-13|Negativa y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||61.400002|28.1|10.5|49.099998|38.599998|12.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2462|7|ESCUELA WASHINGTON OMAR VENEGAS|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Bajo|Urbano|34|36|34|226|207|199|14||-19|-6|-20|-28|No significativa|No significativa|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|||||Con marca medición anterior: No reporte||55.900002|32.400002|11.8|75|19.4|5.5999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2464|3|ESCUELA JOSE DE SAN MARTIN|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Urbano|5|5|0|225|207||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2465|1|ESCUELA CONCENTRAC. RURAL SERGIO VERDUGO HERRERA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Bajo|Rural|17|18|17|233|233|249|-24|-32|-22|1|6|22|Negativa y significativa|Negativa y significativa|Negativa y significativa|No significativa|No significativa|Positiva y significativa|||||||52.900002|41.200001|5.9000001|38.900002|50|11.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2467|8|ESCUELA BAS.ABEL BOUCHON FAURE|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Rural|17|17|16|233|215|223|-19|-30|-30|-2|-19|-10|Negativa y significativa|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|No significativa|||||||52.900002|41.200001|5.9000001|64.699997|35.299999|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2469|4|ESCUELA ABRAHAM LINCOLN DE AGUA BUENA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Bajo|Rural|14|14|14|253|250|263|-6|23|-9|21|23|36|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||35.700001|28.6|35.700001|28.6|42.900002|28.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2470|8|ESCUELA BAS.SAN JOSE DE LOS LINGUES|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Rural|9|9|9|253|235|221||31|||1||No significativa|No significativa|No significativa|Positiva y significativa|No significativa|No significativa||||Alumnos insuficientes para comparación||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2471|6|ESCUELA BERNARDO MORENO FREDES|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Bajo|Rural|9|11|9|234|218|235|-22|-4|-36|2|-9|8|Negativa y significativa|No significativa|Negativa y significativa|No significativa|No significativa|No significativa||||||||||54.5|45.5|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2472|4|ESCUELA BASICA ANTONIO LARA MEDINA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Rural|6|6|0|251|263||41|42||16|29||Positiva y significativa|Positiva y significativa||Positiva y significativa|Positiva y significativa||||Alumnos insuficientes|||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2476|7|ESCUELA BASICA GASPAR MARIN|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Corporación Municipal|Municipal|Medio bajo|Rural|5|6|0|201|201|||-16|||-33||No significativa|No significativa||No significativa|Negativa y significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2482|1|FUNDACION EDUCACIONAL INSTITUTO SAN FERNANDO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6301|SAN FERNANDO|COLCHAGUA|Particular pagado|Particular pagado|Alto|Urbano|70|72|71|283|304|299|-9|2|5|0|5|11|No significativa|No significativa|No significativa|No significativa|No significativa|Positiva y significativa|||||||14.3|31.4|54.299999|8.3000002|31.9|59.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2487|2|ESCUELA BAS.FERNANDO ARENAS  ALMARZA|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Medio bajo|Urbano|43|44|43|221|221|227|-8|-12|-2|-14|-13|-6|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|||||||67.400002|25.6|7|61.400002|34.099998|4.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2488|0|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Bajo|Urbano|21|23|22|246|234|228|21|14|5|14|7|1|Positiva y significativa|No significativa|No significativa|Positiva y significativa|No significativa|No significativa|||||||52.400002|14.3|33.299999|34.799999|60.900002|4.3000002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2489|9|ESCUELA BAS. VILLA CONVENTO VIEJO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Medio bajo|Rural|11|11|11|267|272|233|-9|-24|-28|32|38|0|No significativa|Negativa y significativa|Negativa y significativa|Positiva y significativa|Positiva y significativa|No significativa|||||||9.1000004|54.5|36.400002|9.1000004|45.5|45.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2490|2|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Medio bajo|Rural|10|10|0|269|247||-27|-3||34|13||Negativa y significativa|No significativa||Positiva y significativa|Positiva y significativa||||Alumnos insuficientes|||Alumnos insuficientes para comparación|20|40|40|20|70|10|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2491|0|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Medio bajo|Rural|8|8|8|247|237|233|23|33||12|3||No significativa|Positiva y significativa|No significativa|No significativa|No significativa|No significativa||||||Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2492|9|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Medio bajo|Rural|9|10|9|255|247|256|||||||No significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa||||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación||||50|20|30|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2493|7|ESCUELA BAS. JOSE MIGUEL CARRERA VERDUGO|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Bajo|Rural|14|13|14|263|240|242|22|0|24|31|13|15|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||21.4|42.900002|35.700001|38.5|46.200001|15.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2494|5|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Bajo|Rural|10|11|10|263|264|265|12|-8|15|31|37|38|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||20|40|40|18.200001|54.5|27.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2495|3|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Bajo|Rural|14|14|14|243|235|247|7|-4|-17|11|8|20|No significativa|No significativa|No significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||42.900002|35.700001|21.4|21.4|78.599998|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|2498|8|ESCUELA MUNICIPAL|6|REGION DEL LIBERTADOR GRAL. BERNARDO O'HIGGINS|3|COLCHAGUA|6303|CHIMBARONGO|COLCHAGUA|Municipal DAEM|Municipal|Bajo|Rural|15|13|15|240|248|245|-17|-13|-7|8|21|18|No significativa|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||||40|46.700001|13.3|30.799999|46.200001|23.1|Rbd y curso rinde Simce
